compound_name,Concentration uM,morphology score,infection rate (%),Cell model,chembl_id,is_CP_hit,is_324_hit,top_74_rank,is_74_hit,is_5_hit
PF-06463922,10.0,0.24,99.5,Vero E6,CHEMBL3286830,False,False,,False,False
PF-3274167,10.0,-0.11,105.5,Vero E6,CHEMBL594828,False,False,,False,False
PF-3845,0.83,0.19,95.5,Vero E6,CHEMBL1651524,False,False,,False,False
PF-429242,10.0,0.01,98.5,Vero E6,CHEMBL233611,False,False,,False,False
PF-431396,10.0,0.04,113.5,Vero E6,CHEMBL472212,False,False,,False,False
PF-4708671,10.0,-0.44,115.5,Vero E6,CHEMBL2134202,False,False,,False,False
PF-477736,10.0,0.13,110.0,Vero E6,CHEMBL3990456,False,False,,False,False
PF-4800567,10.0,0.01,104.5,Vero E6,CHEMBL2069623,False,False,,False,False
PF-4981517,10.0,0.14,100.5,Vero E6,CHEMBL3527048,False,False,,False,False
PF-5274857,10.0,0.24,105.0,Vero E6,CHEMBL3186656,False,False,,False,False
PF-562271,0.83,-0.12,106.0,Vero E6,CHEMBL1084546,False,False,,False,False
PF-573228,0.83,0.14,114.0,Vero E6,CHEMBL514554,False,False,,False,False
PF-670462,0.83,0.2,103.0,Vero E6,CHEMBL4643847,False,False,,False,False
PF-750,10.0,-0.15,103.5,Vero E6,CHEMBL560590,False,False,,False,False
PF-8380,10.0,0.13,99.5,Vero E6,CHEMBL3186509,False,False,,False,False
PF-915275,10.0,-0.03,119.5,Vero E6,CHEMBL495841,False,False,,False,False
PFI-1,0.83,-0.04,108.0,Vero E6,CHEMBL2179387,False,False,,False,False
PFI-3,10.0,-0.04,115.5,Vero E6,CHEMBL3752911,False,False,,False,False
PFI-4,10.0,0.01,93.5,Vero E6,CHEMBL3356143,False,False,,False,False
PFK-015,0.83,0.05,104.5,Vero E6,CHEMBL3105836,False,False,,False,False
PFK-158,10.0,0.39,63.5,Vero E6,CHEMBL4303611,False,False,,False,False
PG-9,10.0,0.0,97.0,Vero E6,CHEMBL1590223,False,False,,False,False
PGL5001,10.0,0.2,99.5,Vero E6,CHEMBL3545213,False,False,,False,False
PH-797804,0.83,-0.16,115.5,Vero E6,CHEMBL1088751,False,False,,False,False
PHA-568487,10.0,-0.03,100.5,Vero E6,CHEMBL2086586,False,False,,False,False
PHA-665752,0.83,0.16,106.0,Vero E6,CHEMBL450786,False,True,,False,False
PHA-680632,10.0,0.11,113.0,Vero E6,CHEMBL363160,False,False,,False,False
PHA-767491,0.83,0.06,106.5,Vero E6,CHEMBL225519,False,False,,False,False
PHA-793887,10.0,0.1,113.0,Vero E6,CHEMBL1230607,False,False,,False,False
PHA-848125,10.0,-0.14,112.5,Vero E6,CHEMBL564829,False,False,,False,False
PHCCC,10.0,0.25,79.0,Vero E6,CHEMBL164770,False,False,,False,False
PHP-501,10.0,0.02,108.0,Vero E6,CHEMBL1093534,False,False,,False,False
PHT-427,10.0,0.16,93.0,Vero E6,CHEMBL595583,False,False,,False,False
PHTPP,10.0,0.05,104.0,Vero E6,CHEMBL191066,False,False,,False,False
PI-103,10.0,-0.07,118.0,Vero E6,CHEMBL573339,False,False,,False,False
PI3K-IN-2,10.0,0.03,114.0,Vero E6,CHEMBL4084907,False,False,,False,False
PI4KIII-beta-inhibitor-1,10.0,0.32,66.0,Vero E6,CHEMBL3786230,False,False,,False,False
PIK-293,10.0,0.37,45.0,Vero E6,CHEMBL3182327,False,True,,False,False
PIK-294,10.0,0.06,126.0,Vero E6,CHEMBL1241767,False,False,,False,False
PIK-75,0.83,0.03,111.5,Vero E6,CHEMBL393525,False,False,,False,False
PIK-93,0.83,0.33,104.0,Vero E6,CHEMBL1229535,False,False,,False,False
PIM-1-Inhibitor-2,10.0,-0.09,111.0,Vero E6,CHEMBL409038,False,False,,False,False
PIT,10.0,0.14,108.0,Vero E6,CHEMBL1364808,False,False,,False,False
PJ-34,10.0,0.2,92.5,Vero E6,CHEMBL372303,False,False,,False,False
PK-11195,10.0,-0.12,111.0,Vero E6,CHEMBL481537,False,False,,False,False
PK-44,10.0,0.17,98.5,Vero E6,CHEMBL4303603,False,False,,False,False
PK-THPP,10.0,0.05,104.5,Vero E6,CHEMBL2324344,False,False,,False,False
PLX4720,10.0,-0.03,113.5,Vero E6,CHEMBL1230020,False,False,,False,False
PLX647,10.0,0.04,110.5,Vero E6,CHEMBL4224714,False,False,,False,False
PLX8394,10.0,0.16,103.0,Vero E6,CHEMBL4303729,False,False,,False,False
PMPA,10.0,0.05,99.0,Vero E6,CHEMBL483,False,False,,False,False
PNU-120596,10.0,0.27,87.0,Vero E6,CHEMBL257591,False,False,,False,False
PNU-142633,10.0,0.02,105.5,Vero E6,CHEMBL441095,False,False,,False,False
PNU-177864,10.0,-0.19,110.5,Vero E6,CHEMBL1697690,False,False,,False,False
PNU-22394,10.0,0.02,103.0,Vero E6,CHEMBL6557,False,False,,False,False
PNU-282987,10.0,-0.06,99.5,Vero E6,CHEMBL554984,False,False,,False,False
PNU-37883,10.0,-0.04,110.0,Vero E6,CHEMBL333121,False,False,,False,False
PNU-74654,10.0,0.27,82.5,Vero E6,CHEMBL3187418,False,False,,False,False
PNU-89843,10.0,0.45,75.0,Vero E6,CHEMBL134859,False,False,,False,False
PP-1,0.83,0.11,106.0,Vero E6,CHEMBL306380,False,False,,False,False
PP-121,10.0,-0.05,114.0,Vero E6,CHEMBL1081312,False,False,,False,False
PP-2,0.83,0.2,99.0,Vero E6,CHEMBL406845,False,False,,False,False
PP242,10.0,-0.06,95.5,Vero E6,CHEMBL1241674,False,False,,False,False
PPT,10.0,0.27,88.0,Vero E6,CHEMBL441282,False,False,,False,False
PPY-A,10.0,0.63,72.0,Vero E6,CHEMBL1235103,True,True,,False,False
PQ-401,10.0,0.15,96.5,Vero E6,CHEMBL439259,False,False,,False,False
PR-619,0.83,0.12,98.5,Vero E6,CHEMBL4303622,False,False,,False,False
PRASTERONE,10.0,0.1,102.0,Vero E6,CHEMBL90593,False,False,,False,False
PRAVASTATIN SODIUM,10.0,0.06,105.5,Vero E6,CHEMBL690,False,False,,False,False
PRE-084,10.0,-0.0,105.5,Vero E6,CHEMBL305881,False,False,,False,False
PREGABALIN,10.0,-0.08,106.0,Vero E6,CHEMBL1059,False,False,,False,False
PRIMA1,10.0,0.27,83.5,Vero E6,CHEMBL186872,False,False,,False,False
PRT062070,10.0,0.44,123.0,Vero E6,CHEMBL3991929,False,False,,False,False
PRT062607,10.0,0.58,17.5,Vero E6,CHEMBL2177736,True,True,,False,False
PRT4165,10.0,0.19,99.0,Vero E6,CHEMBL4303151,False,False,,False,False
PRX-08066,10.0,-0.3,116.0,Vero E6,CHEMBL4297322,False,False,,False,False
PS178990,10.0,0.19,91.5,Vero E6,CHEMBL229264,False,False,,False,False
PSB-06126,10.0,0.14,112.0,Vero E6,CHEMBL498423,False,False,,False,False
PSB-11,10.0,0.14,90.5,Vero E6,CHEMBL1625681,False,False,,False,False
PSB-1115,10.0,0.18,105.0,Vero E6,CHEMBL8565,False,False,,False,False
PSB-36,10.0,-0.05,100.5,Vero E6,CHEMBL1316674,False,False,,False,False
PSI-6130,10.0,0.04,104.5,Vero E6,CHEMBL223482,False,False,,False,False
PSI-7976,10.0,0.09,108.5,Vero E6,CHEMBL1259058,False,False,,False,False
PSN-375963,10.0,-0.01,104.0,Vero E6,CHEMBL4303425,False,False,,False,False
PSNCBAM-1,10.0,0.01,92.5,Vero E6,CHEMBL3341861,False,False,,False,False
PT-2385,10.0,0.02,99.0,Vero E6,CHEMBL4173075,False,False,,False,False
PTC-209,10.0,-0.31,113.5,Vero E6,CHEMBL468984,False,False,,False,False
PU-H71,0.83,0.25,96.5,Vero E6,CHEMBL200102,False,False,,False,False
PX-12,10.0,-0.17,95.0,Vero E6,CHEMBL406050,False,False,,False,False
PX-478,10.0,0.08,102.5,Vero E6,CHEMBL4061538,False,False,,False,False
PYR-41,10.0,0.15,85.0,Vero E6,CHEMBL2322201,False,False,,False,False
"Peficitinib (ASP015K, JNJ-54781532)",10.0,0.17,105.5,Vero E6,CHEMBL4238926,False,False,,False,False
Perampanel,10.0,0.11,90.5,Vero E6,CHEMBL1214124,False,False,,False,False
PhiKan-083,10.0,0.51,56.0,Vero E6,CHEMBL1235116,True,True,,False,False
Proxyphylline,10.0,0.07,97.0,Vero E6,CHEMBL37390,False,False,,False,False
Q-203,10.0,0.07,96.0,Vero E6,CHEMBL3298910,False,False,,False,False
QX-222,10.0,0.2,97.0,Vero E6,CHEMBL1354145,False,False,,False,False
QX-314,10.0,0.04,104.0,Vero E6,CHEMBL1180496,False,False,,False,False
R-1479,10.0,0.02,109.5,Vero E6,CHEMBL393857,False,False,,False,False
R-1479,10.0,0.0,108.0,Vero E6,CHEMBL393857,False,False,,False,False
R-1485,10.0,-0.12,100.5,Vero E6,CHEMBL246078,False,False,,False,False
R-268712,10.0,0.15,104.5,Vero E6,CHEMBL4303194,False,False,,False,False
R-59022,10.0,0.15,81.5,Vero E6,CHEMBL259388,False,False,,False,False
R-96544,10.0,0.53,54.5,Vero E6,CHEMBL1415927,True,True,,False,False
R112,0.83,0.18,100.5,Vero E6,CHEMBL515271,False,False,,False,False
R306465,10.0,-0.14,115.0,Vero E6,CHEMBL609583,False,False,,False,False
R406,10.0,0.09,124.0,Vero E6,CHEMBL5594424,False,False,,False,False
R547,10.0,-0.35,117.5,Vero E6,CHEMBL384304,False,False,,False,False
RAF265,10.0,-0.04,100.0,Vero E6,CHEMBL558752,False,False,,False,False
RBC8,10.0,0.06,100.0,Vero E6,CHEMBL3929074,False,False,,False,False
RG108,10.0,-0.08,115.0,Vero E6,CHEMBL383475,False,False,,False,False
RG1530,10.0,-0.19,103.5,Vero E6,CHEMBL1980391,False,False,,False,False
RG2833,0.83,-0.05,120.0,Vero E6,CHEMBL3970532,False,False,,False,False
RG4733,10.0,0.22,86.0,Vero E6,CHEMBL4297422,False,False,,False,False
RG7112,10.0,-0.05,104.0,Vero E6,CHEMBL2386346,False,False,,False,False
RGB-286638,10.0,-0.35,117.0,Vero E6,CHEMBL3545083,False,False,,False,False
RGFP966,0.83,-0.1,109.0,Vero E6,CHEMBL4078477,False,False,,False,False
RHC-80267,10.0,0.11,104.5,Vero E6,CHEMBL158897,False,False,,False,False
RI-1,10.0,0.23,99.0,Vero E6,CHEMBL1271993,False,False,,False,False
RITA,0.83,0.19,105.0,Vero E6,CHEMBL1555354,False,False,,False,False
RKI-1447,10.0,0.39,99.0,Vero E6,CHEMBL3218011,False,False,,False,False
RKI-1447,10.0,0.35,96.5,Vero E6,CHEMBL3218011,False,False,,False,False
RN-1,10.0,0.09,94.0,Vero E6,CHEMBL4303296,False,False,,False,False
RN-1734,10.0,-0.1,110.0,Vero E6,CHEMBL2324347,False,False,,False,False
RN-1747,10.0,-0.07,111.5,Vero E6,CHEMBL4303584,False,False,,False,False
ROCURONIUM BROMIDE,10.0,0.06,110.0,Vero E6,CHEMBL1200648,False,False,,False,False
RP-001,10.0,0.18,96.5,Vero E6,CHEMBL3960697,False,False,,False,False
RP67580,10.0,-0.18,110.5,Vero E6,CHEMBL131171,False,False,,False,False
RQ-00203078,10.0,0.11,102.0,Vero E6,CHEMBL3353597,False,False,,False,False
RRx-001,10.0,0.03,116.0,Vero E6,CHEMBL3526802,False,False,,False,False
RS-100329,10.0,0.05,111.0,Vero E6,CHEMBL56331,False,False,,False,False
RS-102221,10.0,0.22,93.0,Vero E6,CHEMBL88402,False,False,,False,False
RS-102895,10.0,-0.16,106.5,Vero E6,CHEMBL1593104,False,False,,False,False
RS-127445,10.0,0.15,108.0,Vero E6,CHEMBL473186,False,False,,False,False
RS-16566,10.0,0.38,85.0,Vero E6,CHEMBL145725,False,False,,False,False
RS-17053,0.83,0.19,110.5,Vero E6,CHEMBL88272,False,False,,False,False
RS-23597-190,10.0,0.08,100.0,Vero E6,CHEMBL3291084,False,False,,False,False
RS-39604,0.83,0.26,102.0,Vero E6,CHEMBL66114,False,True,36.0,True,False
RS-45041-190,10.0,0.13,93.5,Vero E6,CHEMBL1514276,False,False,,False,False
RS-504393,0.83,0.02,103.5,Vero E6,CHEMBL134074,False,False,,False,False
RS-56812,10.0,0.18,97.5,Vero E6,CHEMBL294649,False,False,,False,False
RS-67333,10.0,0.24,95.0,Vero E6,CHEMBL85251,False,False,,False,False
RS-67506,10.0,0.09,97.5,Vero E6,CHEMBL83899,False,False,,False,False
RS-79948,10.0,0.07,102.5,Vero E6,CHEMBL4303564,False,False,,False,False
RSV604,10.0,-0.14,113.0,Vero E6,CHEMBL223402,False,False,,False,False
RU-24969,10.0,0.19,103.5,Vero E6,CHEMBL18785,False,False,,False,False
RU-28318,10.0,0.1,104.0,Vero E6,CHEMBL2107003,False,True,,False,False
RU-58841,10.0,-0.06,100.0,Vero E6,CHEMBL9337,False,False,,False,False
RU-SKI-43,10.0,0.45,58.5,Vero E6,CHEMBL5411797,False,True,,False,False
RWJ-50271,10.0,0.11,97.5,Vero E6,CHEMBL9453,False,False,,False,False
RWJ-67657,10.0,0.03,101.0,Vero E6,CHEMBL190333,False,False,,False,False
RX-821002,10.0,0.07,92.5,Vero E6,CHEMBL10332,False,False,,False,False
Rec-15/2615,10.0,-0.06,92.5,Vero E6,CHEMBL5090661,False,False,,False,False
Remdesivir,10.0,0.76,26.0,Vero E6,CHEMBL4065616,True,True,,False,False
Retigabine,10.0,0.07,106.0,Vero E6,CHEMBL41355,False,False,,False,False
Ritonavir,10.0,0.01,95.0,Vero E6,CHEMBL163,False,False,,False,False
Rivaroxaban (Xarelto),10.0,0.19,97.5,Vero E6,CHEMBL3183768,False,False,,False,False
Ro-04-5595,10.0,0.3,72.0,Vero E6,CHEMBL1624380,False,False,,False,False
Ro-08-2750,10.0,0.1,100.5,Vero E6,CHEMBL1397270,False,False,,False,False
Ro-10-5824,10.0,0.06,108.0,Vero E6,CHEMBL1616116,False,False,,False,False
Ro-106-9920,0.83,0.19,85.5,Vero E6,CHEMBL271023,False,False,,False,False
Ro-1138452,10.0,0.08,100.0,Vero E6,CHEMBL9540,False,False,,False,False
Ro-15-4513,10.0,0.01,109.5,Vero E6,CHEMBL6597,False,False,,False,False
Ro-19-4605,10.0,-0.01,101.5,Vero E6,CHEMBL269366,False,False,,False,False
Ro-20-1724,10.0,0.43,86.0,Vero E6,CHEMBL18701,False,False,,False,False
Ro-25-6981,10.0,0.16,98.5,Vero E6,CHEMBL305195,False,False,,False,False
Ro-28-1675,10.0,0.04,104.5,Vero E6,CHEMBL1096435,False,False,,False,False
Ro-3,10.0,0.12,94.0,Vero E6,CHEMBL494772,False,False,,False,False
Ro-3306,10.0,0.11,97.0,Vero E6,CHEMBL5305651,False,False,,False,False
Ro-48-8071,10.0,0.73,33.5,Vero E6,CHEMBL304858,True,True,,False,False
Ro-4987655,0.83,-0.18,96.5,Vero E6,CHEMBL1614766,False,False,,False,False
Ro-5126766,0.83,-0.07,113.0,Vero E6,CHEMBL3264002,False,False,,False,False
Ro-60-0175,10.0,0.45,90.5,Vero E6,CHEMBL76781,False,False,,False,False
Ro-61-8048,10.0,-0.0,107.0,Vero E6,CHEMBL134915,False,False,,False,False
Ro-67-7476,10.0,-0.11,109.5,Vero E6,CHEMBL4303496,False,False,,False,False
Ro-90-7501,10.0,-0.22,108.0,Vero E6,CHEMBL578741,False,False,,False,False
S-07662,10.0,0.05,100.0,Vero E6,CHEMBL4303710,False,False,,False,False
S-111,10.0,0.11,97.0,Vero E6,CHEMBL375563,False,False,,False,False
S-14506,10.0,0.24,103.0,Vero E6,CHEMBL1590266,False,False,,False,False
S-isopropylisothiourea,10.0,0.02,105.0,Vero E6,CHEMBL483091,False,False,,False,False
S-methylcysteine,10.0,0.0,102.5,Vero E6,CHEMBL394875,False,False,,False,False
S-nitrosoglutathione,10.0,0.16,104.5,Vero E6,CHEMBL63507,False,False,,False,False
S-sulfo-L-cysteine,10.0,0.25,90.0,Vero E6,CHEMBL457665,False,False,,False,False
S-trityl-L-cysteine,0.83,0.11,110.0,Vero E6,CHEMBL392695,False,False,,False,False
S18986,10.0,0.01,103.5,Vero E6,CHEMBL320642,False,False,,False,False
S1P1-agonist-III,10.0,-0.02,100.0,Vero E6,CHEMBL1938952,False,False,,False,False
S26948,10.0,0.32,88.5,Vero E6,CHEMBL4303501,False,False,,False,False
S4,10.0,-0.11,105.5,Vero E6,CHEMBL2047811,False,False,,False,False
SA-47,10.0,-0.19,109.5,Vero E6,CHEMBL4303659,False,False,,False,False
SANT-1,10.0,0.01,117.0,Vero E6,CHEMBL515916,False,False,,False,False
SANT-2,10.0,-0.02,100.5,Vero E6,CHEMBL514344,False,False,,False,False
SAR-245409,10.0,0.05,119.0,Vero E6,CHEMBL3545366,False,False,,False,False
SAR131675,10.0,0.46,92.0,Vero E6,CHEMBL4303275,False,False,,False,False
SAR405,0.83,0.55,70.0,Vero E6,CHEMBL3622372,True,True,19.0,True,False
SAR405838,10.0,-0.04,113.0,Vero E6,CHEMBL2381408,False,False,,False,False
SAR407899,10.0,0.27,109.5,Vero E6,CHEMBL1667969,False,False,,False,False
SB-200646,10.0,-0.04,117.0,Vero E6,CHEMBL85194,False,False,,False,False
SB-202190,10.0,0.31,71.0,Vero E6,CHEMBL278041,False,False,,False,False
SB-203186,10.0,0.03,102.5,Vero E6,CHEMBL1255781,False,False,,False,False
SB-203580,10.0,0.09,95.0,Vero E6,CHEMBL10,False,False,,False,False
SB-205384,10.0,0.15,93.0,Vero E6,CHEMBL1256667,False,False,,False,False
SB-206553,10.0,0.2,99.0,Vero E6,CHEMBL297784,False,False,,False,False
SB-216641,0.83,0.28,53.0,Vero E6,CHEMBL20963,False,True,,False,False
SB-216763,10.0,0.0,102.0,Vero E6,CHEMBL102714,False,True,,False,False
SB-218078,10.0,-0.06,108.5,Vero E6,CHEMBL304428,False,False,,False,False
SB-218795,10.0,0.08,100.5,Vero E6,CHEMBL9843,False,False,,False,False
SB-221284,10.0,-0.17,111.5,Vero E6,CHEMBL276140,False,False,,False,False
SB-222200,10.0,0.04,101.0,Vero E6,CHEMBL10284,False,False,,False,False
SB-225002,0.83,0.07,103.0,Vero E6,CHEMBL239767,False,False,,False,False
SB-228357,10.0,-0.02,106.0,Vero E6,CHEMBL14276,False,False,,False,False
SB-2343,10.0,-0.06,108.5,Vero E6,CHEMBL3393066,False,False,,False,False
SB-239063,10.0,0.4,85.0,Vero E6,CHEMBL256835,False,False,,False,False
SB-242235,10.0,-0.02,98.5,Vero E6,CHEMBL95692,False,False,,False,False
SB-243213,10.0,0.28,90.5,Vero E6,CHEMBL14460,False,False,,False,False
SB-258585,10.0,0.2,98.5,Vero E6,CHEMBL60264,False,False,,False,False
SB-268262,0.83,-0.07,81.0,Vero E6,CHEMBL4303376,False,True,,False,False
SB-269970,10.0,0.07,102.5,Vero E6,CHEMBL282199,False,False,,False,False
SB-271046,10.0,0.19,108.5,Vero E6,CHEMBL431298,False,False,,False,False
SB-297006,10.0,0.37,84.5,Vero E6,CHEMBL284954,False,False,,False,False
SB-328437,10.0,0.09,106.5,Vero E6,CHEMBL33227,False,False,,False,False
SB-334867,10.0,0.05,99.5,Vero E6,CHEMBL291536,False,False,,False,False
SB-366791,10.0,-0.05,99.5,Vero E6,CHEMBL122413,False,False,,False,False
SB-399885,10.0,0.13,97.5,Vero E6,CHEMBL1210710,False,False,,False,False
SB-408124,10.0,0.2,99.0,Vero E6,CHEMBL1334465,False,False,,False,False
SB-415286,10.0,-0.0,114.0,Vero E6,CHEMBL322970,False,False,,False,False
SB-431542,10.0,-0.12,109.0,Vero E6,CHEMBL440084,False,False,,False,False
SB-452533,10.0,-0.04,112.0,Vero E6,CHEMBL120735,False,False,,False,False
SB-505124,10.0,-0.13,115.0,Vero E6,CHEMBL226838,False,False,,False,False
SB-525334,10.0,-0.03,100.0,Vero E6,CHEMBL401570,False,False,,False,False
SB-590885,10.0,-0.06,96.0,Vero E6,CHEMBL1891617,False,False,,False,False
SB-612111,0.83,0.13,98.0,Vero E6,CHEMBL559569,False,False,,False,False
SB-657510,10.0,-0.11,102.0,Vero E6,CHEMBL2348501,False,False,,False,False
SB-683698,10.0,-0.14,101.5,Vero E6,CHEMBL91485,False,False,,False,False
SB-705498,10.0,0.07,94.5,Vero E6,CHEMBL207433,False,False,,False,False
SB-706375,10.0,0.02,103.5,Vero E6,CHEMBL522770,False,False,,False,False
SB-742457,10.0,-0.07,106.0,Vero E6,CHEMBL1083390,False,False,,False,False
SB-743921,0.83,-0.42,115.0,Vero E6,CHEMBL2325429,False,False,,False,False
SB-747651A,10.0,0.37,105.5,Vero E6,CHEMBL188434,False,False,,False,False
SB-756050,10.0,0.21,105.5,Vero E6,CHEMBL4303545,False,False,,False,False
SB-772077B,0.83,0.49,87.0,Vero E6,CHEMBL1956071,True,True,,False,False
SB-939,10.0,-0.15,109.0,Vero E6,CHEMBL1851943,False,False,,False,False
SBE-13,10.0,0.08,98.0,Vero E6,CHEMBL1625188,False,False,,False,False
SBHA,10.0,-0.23,113.0,Vero E6,CHEMBL320497,False,False,,False,False
SC-10,10.0,0.1,88.5,Vero E6,CHEMBL1397913,False,False,,False,False
SC-12267,10.0,0.16,94.5,Vero E6,CHEMBL197194,False,False,,False,False
SC-144,10.0,0.06,105.0,Vero E6,CHEMBL225542,False,False,,False,False
SC-19220,10.0,0.06,97.5,Vero E6,CHEMBL112816,False,False,,False,False
SC-236,10.0,0.05,106.0,Vero E6,CHEMBL282093,False,False,,False,False
SC-51089,10.0,-0.1,108.0,Vero E6,CHEMBL544573,False,False,,False,False
SC-560,0.83,-0.05,101.0,Vero E6,CHEMBL26915,False,False,,False,False
SC-9,10.0,0.18,98.0,Vero E6,CHEMBL1552551,False,False,,False,False
SCH-202676,10.0,-0.04,97.5,Vero E6,CHEMBL1188627,False,False,,False,False
SCH-221510,10.0,0.31,85.0,Vero E6,CHEMBL513136,False,False,,False,False
SCH-23390,10.0,0.02,108.0,Vero E6,CHEMBL62,False,False,,False,False
SCH-28080,10.0,0.01,110.0,Vero E6,CHEMBL47529,False,False,,False,False
SCH-51344,10.0,-0.01,111.0,Vero E6,CHEMBL3793901,False,False,,False,False
SCH-58261,10.0,-0.14,112.5,Vero E6,CHEMBL17127,False,False,,False,False
SCH-900776,10.0,0.53,82.0,Vero E6,CHEMBL2386889,True,True,68.0,True,False
SCMC-Lys,10.0,-0.09,112.5,Vero E6,CHEMBL4303635,False,False,,False,False
SCOPOLAMINE HYDROBROMIDE,10.0,0.14,97.5,Vero E6,CHEMBL3185877,False,False,,False,False
SCS,0.83,-0.03,112.0,Vero E6,CHEMBL354261,False,False,,False,False
SD-169,10.0,0.19,87.5,Vero E6,CHEMBL1435541,False,False,,False,False
SD-208,10.0,0.09,101.0,Vero E6,CHEMBL238125,False,False,,False,False
SD-2590,10.0,0.05,110.5,Vero E6,CHEMBL1771212,False,False,,False,False
SDM25N,10.0,0.06,108.5,Vero E6,CHEMBL1324873,False,False,,False,False
SDZ-205-557,10.0,0.13,103.5,Vero E6,CHEMBL287045,False,False,,False,False
SDZ-21009,10.0,0.1,100.5,Vero E6,CHEMBL1433455,False,False,,False,False
SDZ-220-040,10.0,-0.17,107.0,Vero E6,CHEMBL409024,False,False,,False,False
SDZ-220-581,10.0,0.02,97.5,Vero E6,CHEMBL1331280,False,False,,False,False
SDZ-NKT-343,10.0,0.0,107.5,Vero E6,CHEMBL106092,False,False,,False,False
SDZ-SER-082,10.0,-0.05,108.5,Vero E6,CHEMBL316069,False,False,,False,False
SDZ-WAG-994,10.0,-0.02,107.5,Vero E6,CHEMBL117904,False,False,,False,False
SEN-1269,10.0,0.08,109.0,Vero E6,CHEMBL2386874,False,False,,False,False
SEP-227900,10.0,-0.1,109.0,Vero E6,CHEMBL492591,False,False,,False,False
SERTRALINE HYDROCHLORIDE,0.83,0.14,89.5,Vero E6,CHEMBL1709,False,False,,False,False
SEW-2871,10.0,-0.04,114.0,Vero E6,CHEMBL224720,False,False,,False,False
SF-11,10.0,0.27,86.5,Vero E6,CHEMBL548708,False,False,,False,False
SGC-0946,10.0,-0.02,119.5,Vero E6,CHEMBL3087498,False,False,,False,False
SGC-707,10.0,0.18,98.0,Vero E6,CHEMBL4072005,False,False,,False,False
SGC-CBP30,0.83,-0.09,113.0,Vero E6,CHEMBL3622373,False,False,,False,False
SGI-1027,0.83,-0.01,103.5,Vero E6,CHEMBL2336409,False,True,44.0,True,False
SGI-1776,0.83,0.2,107.5,Vero E6,CHEMBL1952329,False,True,,False,False
SGX523,10.0,0.14,87.0,Vero E6,CHEMBL1236107,False,False,,False,False
SHA-68,10.0,0.07,97.0,Vero E6,CHEMBL469695,False,False,,False,False
SHP099,0.83,0.03,112.0,Vero E6,CHEMBL4060033,False,False,,False,False
SIB-1553A,10.0,-0.04,112.0,Vero E6,CHEMBL47850,False,False,,False,False
SIB-1757,10.0,0.26,81.0,Vero E6,CHEMBL1427311,False,False,,False,False
SIB-1893,10.0,0.08,98.0,Vero E6,CHEMBL88612,False,False,,False,False
SID-7969543,10.0,-0.2,108.0,Vero E6,CHEMBL259067,False,False,,False,False
SIS3,10.0,0.34,93.5,Vero E6,CHEMBL4792656,False,False,,False,False
SJ-172550,10.0,-0.0,110.5,Vero E6,CHEMBL4303491,False,False,,False,False
SK&F-10047-(+),10.0,0.11,101.5,Vero E6,CHEMBL74019,False,False,,False,False
SKA-31,10.0,-0.07,102.0,Vero E6,CHEMBL1709719,False,False,,False,False
SKF-38393,10.0,-0.34,116.5,Vero E6,CHEMBL286080,False,False,,False,False
SKF-77434,10.0,-0.01,95.0,Vero E6,CHEMBL288090,False,False,,False,False
SKF-81297,10.0,0.16,97.5,Vero E6,CHEMBL353335,False,False,,False,False
SKF-83566,10.0,0.12,100.0,Vero E6,CHEMBL324017,False,False,,False,False
SKF-86002,10.0,0.21,94.0,Vero E6,CHEMBL313417,False,False,,False,False
SKF-89976A,10.0,0.08,88.5,Vero E6,CHEMBL543557,False,False,,False,False
SKF-91488,10.0,0.07,100.5,Vero E6,CHEMBL1230270,False,False,,False,False
SKF-96365,0.83,0.01,107.0,Vero E6,CHEMBL1256808,False,False,,False,False
SKI-II,10.0,0.13,106.0,Vero E6,CHEMBL1076555,False,False,,False,False
SKLB1002,10.0,0.4,102.0,Vero E6,CHEMBL2180603,False,True,,False,False
SLV-319-(+/-),10.0,-0.13,114.0,Vero E6,CHEMBL4297432,False,False,,False,False
SLV-320,10.0,0.41,93.0,Vero E6,CHEMBL4204703,False,False,,False,False
SM-108,10.0,-0.03,107.0,Vero E6,CHEMBL4303691,False,False,,False,False
SM-164,10.0,0.15,98.0,Vero E6,CHEMBL1774154,False,False,,False,False
SM-21,10.0,0.19,88.5,Vero E6,CHEMBL45951,False,False,,False,False
SMER-28,10.0,0.19,101.0,Vero E6,CHEMBL494325,False,False,,False,False
SMI-4a,10.0,0.0,106.0,Vero E6,CHEMBL183906,False,False,,False,False
SN-2,10.0,0.15,95.0,Vero E6,CHEMBL1430530,False,False,,False,False
