compound_name,chembl_id,is_AB_hit,infection rate (%)
CGS-20625,CHEMBL1395823,False,96.0
CGS-21680,CHEMBL331372,False,115.0
CGS-9896,CHEMBL507327,False,119.5
CH-5183284,CHEMBL3907479,False,101.0
CH223191,CHEMBL1743245,False,109.0
CH5132799,CHEMBL1684984,False,109.5
CH55,CHEMBL285480,False,90.5
CHC,CHEMBL76602,False,94.5
CHIR-124,CHEMBL377312,False,110.0
CHIR-98014,CHEMBL3185148,False,96.5
CHIR-99021,CHEMBL412142,False,108.5
CHLOROPHYLLIDE Cu COMPLEX Na SALT,CHEMBL4303560,False,107.5
CHLORTETRACYCLINE HYDROCHLORIDE,CHEMBL2146063,False,102.0
CHPG,CHEMBL345498,False,104.5
CI-844,CHEMBL333133,False,103.0
CI-923,CHEMBL161500,False,98.0
CI-966,CHEMBL77287,False,103.0
CI-976,CHEMBL22373,False,111.0
CID-16020046,CHEMBL1341792,False,91.5
CID-2011756,CHEMBL1504776,False,110.0
CID-2745687,CHEMBL1708510,False,74.0
CID-5458317,CHEMBL1241589,False,85.5
CIM-0216,CHEMBL4303225,False,92.0
CINPA-1,CHEMBL1622371,False,101.0
CIQ,CHEMBL2397100,False,107.0
CITCO,CHEMBL458603,False,107.0
CJ-033466,CHEMBL1671898,False,103.0
CK-636,CHEMBL1234574,False,103.0
CKD-712,CHEMBL5863227,False,119.0
CKI-7,CHEMBL489157,False,113.0
CL-218872,CHEMBL13662,False,104.5
CL-225385,CHEMBL3251047,False,111.5
CL316243,CHEMBL32590,False,93.5
CLINDAMYCIN HYDROCHLORIDE,CHEMBL1200588,False,102.0
CMPD-1,CHEMBL235658,False,82.5
CNQX,CHEMBL222418,False,108.5
CNX-2006,CHEMBL3985592,False,118.0
CNX-774,CHEMBL2216827,False,109.5
CO-101244,CHEMBL317229,False,111.0
CO-102862,CHEMBL287833,False,112.0
COR-170,CHEMBL523577,False,107.0
CP-316819,CHEMBL4303657,False,109.0
CP-339818,CHEMBL281622,False,108.5
CP-376395,CHEMBL270948,False,100.0
CP-471474,CHEMBL323612,False,99.0
CP-640186,CHEMBL208943,False,93.5
CP-673451,CHEMBL4303508,False,105.5
CP-775146,CHEMBL4303229,False,96.0
CP-91149,CHEMBL319136,False,102.0
CP-93129,CHEMBL304008,False,90.0
CP-94253,CHEMBL1570196,False,96.0
"CP-945,598",CHEMBL562668,False,107.5
CP-99994,CHEMBL441225,False,86.0
CPCCOEt,CHEMBL327783,False,90.5
CPI-0610,CHEMBL4303404,False,108.0
CPI-1189,CHEMBL4297369,False,105.5
CPI-169,CHEMBL3605457,False,102.5
CPI-203,CHEMBL4303293,False,104.0
CPI-360,CHEMBL3605456,False,96.5
CPI-613,CHEMBL3186849,False,103.5
CPP,CHEMBL4297273,False,97.5
CPSI-1306-(+/-),CHEMBL4303715,False,103.0
CR8-(R),CHEMBL518800,False,115.0
CRT0044876,CHEMBL1870764,False,100.5
CS-917,CHEMBL259771,False,107.0
CT-7758,CHEMBL4303708,False,98.0
CTEP,CHEMBL3410223,False,121.5
CTS-1027,CHEMBL440498,False,98.5
CU-CPT-4a,CHEMBL4303728,False,79.5
CU-T12-9,CHEMBL4303210,False,97.0
CUDC-101,CHEMBL598797,False,121.5
CUDC-427,CHEMBL4297282,False,101.5
CUDC-907,CHEMBL3622533,False,116.5
CUR-61414,CHEMBL480889,False,102.5
CV-1808,CHEMBL1256672,False,102.5
CVT-10216,CHEMBL4303226,False,97.0
CW-008,CHEMBL4303707,False,111.0
CX-4945,CHEMBL1230165,False,103.0
CX-516,CHEMBL136800,False,104.5
CX-5461,CHEMBL4303309,False,109.0
CY208-243,CHEMBL313737,False,95.5
CYC116,CHEMBL482967,False,93.0
CYM-50260,CHEMBL1720563,False,115.5
CYM-50358,CHEMBL1779732,True,7.5
CYM-50769,CHEMBL1972527,False,102.0
CYM-5442,CHEMBL3922179,True,12.0
CYM-5541,CHEMBL1970071,False,100.5
CYPROTERONE,CHEMBL142130,False,109.0
CYT-997,CHEMBL552212,False,116.0
CZC-54252,CHEMBL4303382,False,103.0
CZC24832,CHEMBL2064571,False,103.5
CaCCinh-A01,CHEMBL4104747,False,106.0
CaMKII-IN-1,CHEMBL1270331,False,94.5
"Cabotegravir (GSK744, GSK1265744)",CHEMBL2403238,False,107.5
Calhex-231,CHEMBL4303565,False,91.5
Camostat mesylate,CHEMBL85164,False,103.5
Carmofur,CHEMBL460499,False,105.5
Cefonicid (sodium),CHEMBL1201005,False,112.0
Cefoselis sulfate,CHEMBL4303186,False,101.0
Cilastatin Sodium,CHEMBL1201057,False,88.5
Clindamycin phosphate,CHEMBL3184512,False,107.0
Cyclocytidine HCl,CHEMBL1255937,False,114.0
D-(+)-maltose,CHEMBL1908365,False,86.0
D-4476,CHEMBL410456,False,113.5
D-64131,CHEMBL140220,False,110.0
D-7193,CHEMBL4303405,False,84.0
D-LACTITOL MONOHYDRATE,CHEMBL1200429,False,111.0
D-alpha-tocopheryl-succinate,CHEMBL81421,False,101.0
D-delta-tocopherol,CHEMBL1451395,False,112.0
D-phenylalanine,CHEMBL379630,False,104.0
D-serine,CHEMBL285123,False,104.5
D609,CHEMBL404954,False,107.5
DAA-1106,CHEMBL63064,False,95.0
DAPT,CHEMBL255682,False,116.0
DAU-5884,CHEMBL1316949,False,108.5
DBPR108,CHEMBL1082462,False,102.0
DBeQ,CHEMBL1624459,False,109.0
DC-260126,CHEMBL3931570,False,102.0
DCC-2618,CHEMBL4216467,False,97.5
DCEBIO,CHEMBL1255655,False,83.5
DCPIB,CHEMBL152557,False,92.5
DDR1-IN-1,CHEMBL3421914,False,103.5
DEXAMETHASONE SODIUM PHOSPHATE,CHEMBL2021430,False,99.0
DFB,CHEMBL371811,False,111.0
DG-172,CHEMBL2030550,False,115.5
DH-97,CHEMBL1327247,False,110.5
DHBP,CHEMBL1108,False,106.5
DIPT,CHEMBL4303330,False,110.5
DL-Adrenaline,CHEMBL1740,False,109.0
DMAB-anabaseine,CHEMBL1165368,False,96.5
DMH1,CHEMBL2385597,False,105.0
DMH4,CHEMBL331465,False,96.5
DMNB,CHEMBL1332518,False,106.0
DMP-543,CHEMBL343822,False,113.0
DMP-777,CHEMBL310871,False,109.0
DMPS,CHEMBL1569746,False,102.5
DMeOB,CHEMBL3334989,False,92.0
DNQX,CHEMBL155265,False,100.0
DPC-681,CHEMBL4303478,False,112.0
DPCPX,CHEMBL183,False,105.0
DPI-201106,CHEMBL314639,False,75.0
DPO-1,CHEMBL1088844,False,101.5
DPPE,CHEMBL2107467,False,71.0
DQP-1105,CHEMBL2333944,False,104.0
DR-2313,CHEMBL483348,False,113.5
DR-4485,CHEMBL348890,False,106.5
DRF053-(R),CHEMBL215919,False,116.0
DS2-(806622),CHEMBL4212818,False,84.0
DSR-6434,CHEMBL2315158,False,103.0
DU-728,CHEMBL265628,False,97.5
DUP-697,CHEMBL42485,False,103.5
DVD-111,CHEMBL4303687,False,104.0
DY131,CHEMBL192509,False,107.0
Deflazacort (Calcort),CHEMBL1201891,False,97.5
Dihydrotestosterone,CHEMBL27769,False,109.5
E-2012,CHEMBL1224151,False,112.0
E-4031,CHEMBL327980,False,115.5
E7449,CHEMBL3644587,False,91.0
EB-47,CHEMBL1173120,False,100.0
EBPC,CHEMBL269550,False,109.5
EC-144,CHEMBL1230584,False,109.5
EC-23,CHEMBL451835,False,101.5
EDTMP,CHEMBL1208647,False,103.5
EED226,CHEMBL4065484,False,83.0
EG00229,CHEMBL1078974,False,108.0
EGF816,CHEMBL3787344,False,110.0
EHop-016,CHEMBL3237589,False,93.0
EI1,CHEMBL3414574,False,95.0
EIPA,CHEMBL517986,False,96.0
EIT-hydrobromide,CHEMBL321691,False,102.0
ELN-441958,CHEMBL1254945,True,29.5
EMD-1214063,CHEMBL3402762,False,100.5
EMD-386088,CHEMBL364005,False,76.0
EMD-53998,CHEMBL314612,False,109.0
EMD-66684,CHEMBL289507,False,106.5
EN460,CHEMBL4303182,False,97.0
EO-1428,CHEMBL347496,False,102.5
EPPTB,CHEMBL1669669,False,102.5
EPZ-5676,CHEMBL3414626,False,110.5
EPZ004777,CHEMBL2169919,False,108.0
EPZ005687,CHEMBL3360855,False,110.0
EPZ011989,CHEMBL3672841,False,100.5
EPZ015666,CHEMBL4060831,False,100.5
EPZ020411,CHEMBL3589039,False,107.5
ER-27319,CHEMBL2170739,False,110.0
ER-50891,CHEMBL20066,False,87.5
ERK5-IN-1,CHEMBL2381340,False,100.0
ESI-09,CHEMBL3260990,False,104.0
ESTRADIOL VALERATE,CHEMBL1511,False,89.0
ESZOPICLONE,CHEMBL1522,False,107.5
ETC-159,CHEMBL3633802,False,80.5
ETHINYL ESTRADIOL,CHEMBL691,False,102.0
ETP-45658,CHEMBL4303351,False,114.0
ETP-46464,CHEMBL3334621,False,103.5
EUK-134,CHEMBL4303172,False,95.0
EVP-6124,CHEMBL2151572,False,86.5
EVP4593,CHEMBL522502,False,102.0
EW-7197,CHEMBL3260567,False,109.0
EX-527,CHEMBL420311,False,103.5
EXO-1,CHEMBL250428,False,99.0
Ebselen,CHEMBL51085,False,84.5
Encorafenib (LGX818),CHEMBL3301612,False,95.0
Endoxifen HCl,CHEMBL1093458,True,26.0
Epacadostat (INCB024360),CHEMBL3545369,False,111.5
Epirubicin Hydrochloride,CHEMBL1200981,False,110.5
Epirubicin Hydrochloride,CHEMBL1200981,False,105.0
F-11440,CHEMBL2104230,False,115.0
F351,CHEMBL4297288,False,94.5
FCE-22250,CHEMBL4303726,False,108.5
FERb-033,CHEMBL509051,False,76.5
FG-2216,CHEMBL426560,False,102.5
FG-7142,CHEMBL1256141,False,85.5
FGIN-1-27,CHEMBL63154,False,106.0
FGIN-1-43,CHEMBL98572,False,103.0
FH-535,CHEMBL2363137,False,101.0
FH1,CHEMBL478306,False,90.0
FIPI,CHEMBL398567,False,106.5
FK-33-824,CHEMBL4303387,False,112.0
FK-3311,CHEMBL4303327,False,92.5
FK-866,CHEMBL566757,False,94.0
FK-888,CHEMBL1416993,False,104.0
FK-962,CHEMBL4303387,False,110.5
FLI-06,CHEMBL3604460,False,104.0
FLUDROCORTISONE ACETATE,CHEMBL1201010,False,99.5
FOSFOMYCIN CALCIUM,CHEMBL3188549,False,104.5
FPA-124,CHEMBL3191466,False,109.5
FPH1-(BRD-6125),CHEMBL4303583,False,113.0
FPL-55712,CHEMBL267976,False,99.5
FPL-62064,CHEMBL4070705,False,87.5
FPL-64176,CHEMBL93655,False,118.5
FPS-ZM1,CHEMBL4075936,False,103.0
FR-122047,CHEMBL275809,False,93.5
FR-139317,CHEMBL352396,False,100.0
FR-180204,CHEMBL259551,False,103.0
FRAX486,CHEMBL3609326,False,106.5
Famotidine,CHEMBL902,False,106.0
Favipiravir,CHEMBL221722,False,107.5
G-1,CHEMBL569766,False,91.0
G-15,CHEMBL4303158,False,96.5
G007-LK,CHEMBL2325503,False,99.0
GABA-linoleamide,CHEMBL1513232,False,97.5
GANT-58,CHEMBL472994,False,93.0
GANT-61,CHEMBL471728,True,42.0
GBR-12783,CHEMBL1612198,False,82.5
GBR-12935,CHEMBL26320,False,94.0
GBR-13069,CHEMBL112280,False,65.5
GDC-0068,CHEMBL2177390,False,96.0
GDC-0152,CHEMBL2063869,False,109.5
GDC-0349,CHEMBL2331680,False,103.0
GDC-0623,CHEMBL3330650,False,121.0
GDC-0810,CHEMBL3581693,False,103.0
GDC-0834,CHEMBL2057915,False,69.0
GDC-0879,CHEMBL525191,False,79.5
GDC-0941,CHEMBL521851,False,89.0
GDC-0980,CHEMBL1922094,False,113.0
GDC-0994,CHEMBL3544964,False,104.0
GDC-0994,CHEMBL3544964,False,108.5
GF109203X,CHEMBL7463,False,104.0
GGTI-298,CHEMBL282748,False,115.0
GK921,CHEMBL1822336,False,86.0
GKA-50,CHEMBL205627,False,100.0
GKT137831,CHEMBL4303187,False,111.5
GLPG0492-R-enantiomer,CHEMBL2178101,False,107.5
GLPG0492-R-enantiomer,CHEMBL2178101,False,101.5
GMX1778,CHEMBL17289,False,96.5
GNF-2,CHEMBL483847,False,111.0
GNF-5,CHEMBL1257423,False,98.5
GNF-5837,CHEMBL2037226,True,51.5
GNF-7,CHEMBL1214141,False,103.5
GNTI,CHEMBL485832,False,101.0
GP1a,CHEMBL216276,False,109.5
GP2a,CHEMBL216735,False,104.0
GPBAR-A,CHEMBL2181247,False,107.5
GPI-1046,CHEMBL6367,False,116.5
GPP-78,CHEMBL568305,False,114.5
GPR120-modulator-1,CHEMBL4303269,False,100.0
GPi-688,CHEMBL394527,False,105.0
GR-103691,CHEMBL294747,False,113.0
GR-113808,CHEMBL33884,False,96.0
GR-127935,CHEMBL15928,False,102.0
GR-135531,CHEMBL504585,False,108.0
GR-144053,CHEMBL36326,False,106.5
GR-159897,CHEMBL2110370,False,101.5
GR-235,CHEMBL1909379,False,91.0
GR-79236,CHEMBL2163568,False,100.0
GR125487,CHEMBL471233,False,106.0
GR46611,CHEMBL344127,False,88.5
GS-143,CHEMBL4303714,False,115.0
GS-39783,CHEMBL392394,False,88.0
GS-6201,CHEMBL260933,False,103.0
GS-9620,CHEMBL2424780,False,106.0
GS-9973,CHEMBL3265032,False,103.5
GSK-3-inhibitor-IX,CHEMBL2178734,False,67.0
GSK-J1,CHEMBL3188597,False,101.0
GSK-J2,CHEMBL4303308,False,107.5
GSK-J4,CHEMBL3183531,False,116.5
GSK-LSD-1,CHEMBL4301645,False,114.0
GSK0660,CHEMBL592652,False,95.0
GSK1059615,CHEMBL3544966,False,108.0
GSK1070916,CHEMBL1090479,False,105.5
GSK1292263,CHEMBL3187503,False,115.5
GSK1562590,CHEMBL4303706,False,104.0
GSK163090,CHEMBL1631540,False,84.0
GSK1838705A,CHEMBL464552,False,128.5
GSK2110183,CHEMBL2219422,False,107.0
GSK2126458,CHEMBL1236962,False,109.5
GSK2190915,CHEMBL1922660,False,118.5
GSK2193874,CHEMBL4073922,False,112.5
GSK2194069,CHEMBL3646801,False,90.5
GSK2256294A,CHEMBL3818875,False,103.5
GSK2330672,CHEMBL2387408,False,90.5
GSK2334470,CHEMBL1765740,False,105.5
GSK256066,CHEMBL570015,False,91.0
GSK2578215A,CHEMBL2204495,False,114.5
GSK2606414,CHEMBL2171124,False,92.0
GSK2636771,CHEMBL3188551,False,118.0
GSK269962,CHEMBL220241,False,97.0
GSK2816126,CHEMBL3287735,False,109.0
GSK2830371,CHEMBL3613749,False,105.5
GSK2837808A,CHEMBL3335794,False,109.0
GSK2838232,CHEMBL4303141,False,96.0
GSK2879552,CHEMBL3786182,False,98.0
GSK37647,CHEMBL3311308,False,80.5
GSK3787,CHEMBL598608,False,99.0
GSK429286A,CHEMBL375312,False,99.0
GSK461364,CHEMBL1908394,False,94.0
GSK503,CHEMBL3909511,False,98.0
GSK650394,CHEMBL558642,False,89.5
GSK690693,CHEMBL494089,False,105.0
GSK9027,CHEMBL1086484,False,91.5
GTP-14564,CHEMBL406375,False,98.5
GTS21,CHEMBL134713,False,87.0
GW-0742,CHEMBL38508,False,99.5
GW-1100,CHEMBL4303679,False,90.5
GW-1929,CHEMBL434063,False,70.0
GW-2580,CHEMBL261849,False,111.5
GW-311616,CHEMBL2367812,False,106.0
GW-3965,CHEMBL59030,False,102.0
GW-4064,CHEMBL318457,False,96.5
GW-441756,CHEMBL176544,False,92.5
GW-501516,CHEMBL38943,False,98.5
GW-5074,CHEMBL72365,False,98.5
GW-542573X,CHEMBL4303385,False,97.0
GW-583340,CHEMBL1356199,False,116.5
GW-627368,CHEMBL1628527,False,104.0
GW-6471,CHEMBL500272,False,109.5
GW-7647,CHEMBL21241,False,117.0
GW-788388,CHEMBL202887,False,114.5
GW-803430,CHEMBL214957,True,53.0
GW-842166,CHEMBL225411,False,96.0
GW-843682X,CHEMBL514499,False,106.0
GW-9508,CHEMBL207881,False,115.5
GW-9662,CHEMBL375270,False,94.5
GYKI-52466,CHEMBL275006,False,112.5
GZD824,CHEMBL2316582,False,98.0
Geniposidic acid,CHEMBL460031,False,113.5
Ginkgolide A,CHEMBL465161,False,113.5
Golgicide A,CHEMBL1256685,False,104.5
Gue-1654,CHEMBL4303495,False,94.5
H-89,CHEMBL104264,False,99.0
H2L-5765834,CHEMBL604677,False,99.5
HA-130,CHEMBL1173670,False,103.5
HA-14-1,CHEMBL288542,False,113.5
HA-14-1,CHEMBL288542,False,101.5
HA-966-(S)-(-),CHEMBL1564377,False,103.0
HA-966-(S)-(-),CHEMBL1564377,False,95.5
HC-030031,CHEMBL1086310,False,109.0
HEMADO,CHEMBL260563,False,96.0
HER2-Inhibitor-1,CHEMBL4303303,False,95.0
HJC-0350,CHEMBL2313646,False,102.5
HKI-357,CHEMBL178654,False,99.5
HLCL-61,CHEMBL4303685,False,87.0
HMN-214,CHEMBL3991927,False,93.5
HTH-01-015,CHEMBL4303250,False,104.5
HTMT,CHEMBL67601,False,119.0
Homatropine Bromide,CHEMBL1319362,False,108.5
Hygromycin B,CHEMBL5308478,False,86.5
Hyodeoxycholic acid (HDCA),CHEMBL272621,False,102.0
I-BET-762,CHEMBL1232461,False,105.5
I-BET151,CHEMBL2017291,False,112.0
I-BRD9,CHEMBL3769507,False,110.0
I-BZA,CHEMBL13564,False,115.0
I-BZA2,CHEMBL230302,False,91.0
I-CBP-112,CHEMBL3774655,False,98.5
IB-MECA,CHEMBL119709,False,100.5
IBC-293,CHEMBL381638,False,101.5
IC261,CHEMBL489156,False,96.5
ICA-069673,CHEMBL2047521,False,101.0
ICA-110381,CHEMBL2046669,False,99.5
ICA-121431,CHEMBL3617053,False,105.0
ICG-001,CHEMBL2312139,False,93.0
"ICI-118,551",CHEMBL513389,False,110.5
ICI-162846,CHEMBL1593717,False,100.0
ICI-192605,CHEMBL4751326,False,106.0
ICI-199441,CHEMBL38576,True,21.5
"ICI-215,001",CHEMBL308150,False,104.5
ICI-63197,CHEMBL1485629,False,96.5
ICI-89406,CHEMBL11268,False,109.0
ID-8,CHEMBL3185434,False,107.0
IDO5L,CHEMBL584991,False,112.0
IDRA-21,CHEMBL77862,False,100.0
IEM1460,CHEMBL1618199,False,112.5
IEM1754,CHEMBL4303647,False,97.5
IKK-16,CHEMBL200027,True,56.0
IKK-2-inhibitor,CHEMBL193093,False,107.5
IKK-2-inhibitor-V,CHEMBL536151,False,104.5
IMREG-1,CHEMBL191422,False,114.0
INC-280,CHEMBL3188267,False,98.0
INCA-6,CHEMBL1474701,False,102.0
INCB-003284,CHEMBL1951790,False,106.0
INCB-003284,CHEMBL1951790,False,104.0
INH1,CHEMBL471411,False,107.0
INS316,CHEMBL336296,False,99.0
INS316,CHEMBL336296,False,95.0
INT-767,CHEMBL3306873,False,106.5
IOWH032,CHEMBL4297392,False,100.5
IOX1,CHEMBL1230640,False,102.0
IOX2,CHEMBL3186774,False,102.0
IPA-3,CHEMBL472940,False,111.5
IPAG,CHEMBL1484738,False,113.0
IRL-2500,CHEMBL72410,False,95.0
ISO-1,CHEMBL210858,False,105.5
ISRIB,CHEMBL4303573,False,106.5
ISX-9,CHEMBL1222381,False,104.0
IT1t,CHEMBL460491,True,35.0
ITD-1,CHEMBL2180273,False,97.0
ITE,CHEMBL1324296,False,92.0
ITI214,CHEMBL3770459,False,105.0
IU1,CHEMBL1410015,False,112.0
IWP-L6,CHEMBL2323231,False,112.0
"Isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,",CHEMBL1196026,False,105.0
JAK3-inhibitor-V,CHEMBL154580,False,102.0
JDTic,CHEMBL415247,False,99.5
JHW-007,CHEMBL3084652,False,86.0
JIB04,CHEMBL1982368,False,103.0
JK-184,CHEMBL514622,False,101.5
JLK-6,CHEMBL149518,False,100.5
JNJ-10191584,CHEMBL185951,False,108.0
JNJ-10397049,CHEMBL359632,False,112.0
JNJ-16259685,CHEMBL174588,False,103.5
JNJ-1661010,CHEMBL460273,False,112.5
JNJ-17203212,CHEMBL254778,False,93.5
JNJ-26990990,CHEMBL466517,False,87.5
JNJ-27141491,CHEMBL5290248,False,93.5
JNJ-37822681,CHEMBL3234237,False,109.5
JNJ-38877605,CHEMBL2133806,False,95.5
JNJ-40411813,CHEMBL3337527,False,116.5
JNJ-42041935,CHEMBL3115312,False,88.5
JNJ-42165279,CHEMBL4297294,False,106.5
JNJ-47965567,CHEMBL2338352,False,112.5
JNJ-63533054,CHEMBL3633720,False,102.0
JNJ-7706621,CHEMBL191003,False,119.5
JNJ-7777120,CHEMBL129198,False,111.0
JQ1-(+),CHEMBL1957266,False,104.0
JTC-801,CHEMBL531742,False,89.0
JTE-013,CHEMBL1368758,False,108.0
JTE-607,CHEMBL4303719,False,76.5
JTE-907,CHEMBL178372,False,95.5
JW-55,CHEMBL3753077,False,93.0
JW-642,CHEMBL3356976,True,24.5
JW-67,CHEMBL1459534,False,102.5
JW-74,CHEMBL1552719,False,106.5
JX-401,CHEMBL1450144,False,104.0
JZL-184,CHEMBL576786,False,103.0
JZL-195,CHEMBL606201,False,95.5
K-858,CHEMBL1413473,False,107.0
K-MAP,CHEMBL4529495,False,99.5
K-Ras(G12C)-inhibitor-12,CHEMBL4293433,False,111.0
K-Ras(G12C)-inhibitor-6,CHEMBL4303198,False,110.0
K-strophanthidin,CHEMBL111743,False,92.0
K02288,CHEMBL1230714,False,95.0
K145,CHEMBL3287036,False,92.0
KB-R7943,CHEMBL5624679,False,85.5
KB-SRC-4,CHEMBL2408776,False,104.5
KD-023,CHEMBL1562779,False,96.5
KD025,CHEMBL2005186,False,106.5
KF-38789,CHEMBL246957,False,101.0
KG-5,CHEMBL3932957,True,36.0
KH-CB19,CHEMBL1236620,False,105.0
KHK-IN-1,CHEMBL2017214,False,101.0
KHS-101,CHEMBL3186037,False,106.0
KI-20227,CHEMBL1908396,False,101.0
KI-8751,CHEMBL178455,False,111.0
KL-001,CHEMBL1498001,False,91.0
KML29,CHEMBL3901007,False,93.5
KN-62,CHEMBL28324,False,83.0
KP-1212,CHEMBL3086524,False,105.5
KPT-185,CHEMBL3898452,False,114.0
KPT-276,CHEMBL4303237,False,116.0
KRCA-0008,CHEMBL3941724,False,114.0
KRN-633,CHEMBL406381,False,108.0
KS-176,CHEMBL4303487,False,112.5
KU-0063794,CHEMBL1078983,False,110.0
KU-55933,CHEMBL222102,False,83.0
KU-60019,CHEMBL2140173,False,60.0
KU14R,CHEMBL4303281,False,93.0
KW-2449,CHEMBL1908397,False,94.5
KW-2478,CHEMBL4297298,False,102.0
KW-3902,CHEMBL52333,False,94.0
KX2-391,CHEMBL571546,False,112.0
KY02111,CHEMBL3186128,False,100.5
Ko143,CHEMBL488910,False,111.5
L-(+)-rhamnose-monohydrate,CHEMBL4303317,False,103.5
L-152804,CHEMBL1421016,False,98.0
L-161982,CHEMBL1179743,False,103.5
L-165041,CHEMBL153057,False,106.0
L-168049,CHEMBL351772,False,100.5
L-365260,CHEMBL9387,False,106.0
L-368899,CHEMBL1253853,False,95.0
"L-655,708",CHEMBL52030,False,95.0
L-655240,CHEMBL362223,False,113.0
L-670596,CHEMBL4303193,False,90.0
L-689560,CHEMBL287327,False,106.5
L-690330,CHEMBL34819,False,107.0
L-693403,CHEMBL292477,False,80.5
L-694247,CHEMBL39317,False,103.0
L-701252,CHEMBL115225,False,100.5
"L-732,138",CHEMBL22870,False,93.0
L-733060,CHEMBL27006,True,16.0
L-741742,CHEMBL444309,False,84.0
L-745870,CHEMBL267014,False,108.0
L-755507,CHEMBL12998,False,112.5
L-760735,CHEMBL4303434,True,58.0
L-778123,CHEMBL279433,False,95.0
L-798106,CHEMBL218071,False,79.5
L-838417,CHEMBL373250,False,96.5
L-NAME,CHEMBL7890,False,98.5
L-alanine,CHEMBL279597,False,111.0
L-arginine,CHEMBL1485,False,113.0
L-ascorbyl-6-palmitate,CHEMBL3809846,False,111.5
L-asparagine,CHEMBL58832,False,94.0
L-citrulline,CHEMBL444814,False,112.0
L-cysteine,CHEMBL863,False,94.0
L-cysteinesulfinic-acid,CHEMBL1160508,False,108.5
L-ergothioneine,CHEMBL5209630,False,99.0
L-glutamine,CHEMBL930,False,94.0
L-hydroxyproline,CHEMBL352418,False,101.0
L-lysine,CHEMBL8085,False,102.5
L-mimosine,CHEMBL245416,False,100.0
L-monomethylarginine,CHEMBL256147,False,97.0
L-quisqualic-acid,CHEMBL168279,False,105.5
L-theanine,CHEMBL3039113,False,101.5
L-valine,CHEMBL43068,False,109.0
LB-100,CHEMBL4297300,False,109.5
LB42708,CHEMBL4210419,False,94.5
LCL-161,CHEMBL2431768,False,87.0
LCQ908,CHEMBL2364624,False,73.5
LDC1267,CHEMBL3808844,False,110.5
LDN-209929,CHEMBL4303455,False,91.5
LDN-212854,CHEMBL2385591,False,103.0
LDN-27219,CHEMBL179945,False,99.5
LDN-57444,CHEMBL3407553,False,76.0
LDN193189,CHEMBL513147,False,107.5
LE-135,CHEMBL37708,False,107.0
LFM-A13,CHEMBL228043,False,105.0
LGK-974,CHEMBL3188386,False,111.0
LH846,CHEMBL4303305,False,76.5
LIMKi-3,CHEMBL2141887,False,108.5
LM-22A4,CHEMBL4303415,False,102.5
LMI070,CHEMBL4290141,False,119.5
LMK-235,CHEMBL2312168,False,124.0
LPA2-antagonist-1,CHEMBL256470,False,100.0
LRRK2-IN-1,CHEMBL2012582,False,100.0
LSN-2463359,CHEMBL2431212,False,102.0
LTA,CHEMBL33240,False,109.5
LUF-5834,CHEMBL122622,False,108.0
LX1031,CHEMBL4303338,False,101.5
LX7101,CHEMBL3356433,False,94.0
LXR-623,CHEMBL456237,False,95.5
LY2090314,CHEMBL362558,False,105.0
LY2109761,CHEMBL260015,False,80.0
LY2140023,CHEMBL2110730,False,116.5
LY2157299,CHEMBL2364611,False,100.5
LY2183240,CHEMBL509860,False,85.0
LY2228820,CHEMBL2364627,False,111.0
LY223982,CHEMBL49302,False,95.0
LY225910,CHEMBL37312,False,93.0
LY231617,CHEMBL96606,False,99.0
LY2334737,CHEMBL577711,False,100.0
LY2365109,CHEMBL1628564,False,101.5
LY255283,CHEMBL15766,False,100.5
LY2584702,CHEMBL3545076,False,109.5
LY2603618,CHEMBL3039517,False,111.0
LY2606368,CHEMBL3544911,False,103.0
LY2608204,CHEMBL4297399,True,17.0
LY266097,CHEMBL95121,False,103.5
LY2784544,CHEMBL2107823,False,107.0
LY2801653,CHEMBL3545307,False,106.5
LY2811376,CHEMBL2333941,False,106.0
LY2857785,CHEMBL3940387,False,90.5
LY2874455,CHEMBL3828009,False,120.0
LY288513,CHEMBL333081,False,108.0
LY2886721,CHEMBL2396989,False,116.5
LY294002,CHEMBL98350,False,98.5
LY2979165,CHEMBL4303379,False,113.5
LY3000328,CHEMBL3342553,False,95.5
LY3009120,CHEMBL3577124,False,106.5
LY3023414,CHEMBL4297181,False,112.5
LY303511,CHEMBL1363184,False,101.0
LY310762,CHEMBL1256663,False,109.5
LY320135,CHEMBL411481,False,97.0
LY344864,CHEMBL1628565,False,70.5
LY364947,CHEMBL261454,False,114.0
LY393558,CHEMBL4303390,False,97.5
LY404187,CHEMBL435582,False,114.5
LY411575,CHEMBL392068,False,101.0
LY456236,CHEMBL254575,False,121.5
Lacosamide,CHEMBL58323,False,103.0
Lopinavir,CHEMBL729,False,82.0
Lu-AA-47070,CHEMBL1671940,False,93.5
M-14157,CHEMBL1373782,False,103.0
M-25,CHEMBL561533,False,93.0
M-344,CHEMBL140000,False,105.0
M8-B,CHEMBL2442052,False,98.0
MBX-2982,CHEMBL3260505,False,97.0
MC1568,CHEMBL191089,False,100.5
MCC950,CHEMBL3183703,False,93.5
MCOPPB,CHEMBL481512,True,22.0
MD-920,CHEMBL1232952,False,109.0
MDL-11939,CHEMBL18972,False,106.0
MDL-27531,CHEMBL25195,False,86.5
