chembl_id,drug_name,targets_x,diseases,min_phase,max_phase,any_status,smiles,n_target_links,drug_name_path,pathways,pathway_ids,n_pathway_links,max_phase_path,drug_name_mech,mechanisms_x,smiles_mech,n_mech_links,preferred_name,trade_names,url,targets_y,mechanisms_y,drug_name_final,smiles_final,name_upper,exclude_approved_aml,in_known_drugs_kg
CHEMBL576982,QUIZARTINIB,"['FLT3', 'KIT', 'PDGFRA', 'PDGFRB', 'RET']",['acute myeloid leukemia'],3.0,3.0,"['Completed', 'Withdrawn']",CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,5.0,QUIZARTINIB,"['Constitutive Signaling by Aberrant PI3K in Cance', 'Constitutive Signaling by Aberrant PI3K in Cancer', 'Dasatinib-resistant KIT mutant', 'Dasatinib-resistant KIT mutants', 'Downstream signal transductio', 'Downstream signal transduction', 'FLT3 Signalin', 'FLT3 Signaling', 'FLT3 mutants bind TKI', 'FLT3 mutants bind TKIs', 'FLT3 signaling by CBL mutant', 'FLT3 signaling by CBL mutants', 'FLT3 signaling through SRC family kinase', 'FLT3 signaling through SRC family kinases', 'Formation of the nephric duc', 'Formation of the nephric duct', 'Formation of the ureteric bu', 'Formation of the ureteric bud', 'Imatinib-resistant KIT mutant', 'Imatinib-resistant KIT mutants', 'Imatinib-resistant PDGFR mutant', 'Imatinib-resistant PDGFR mutants', 'KIT mutants bind TKI', 'KIT mutants bind TKIs', 'KW2449-resistant FLT3 mutant', 'KW2449-resistant FLT3 mutants', 'Masitinib-resistant KIT mutant', 'Masitinib-resistant KIT mutants', 'NPAS4 regulates expression of target gene', 'NPAS4 regulates expression of target genes', 'Negative regulation of FLT', 'Negative regulation of FLT3', 'Nilotinib-resistant KIT mutant', 'Nilotinib-resistant KIT mutants', 'PDGFR mutants bind TKI', 'PDGFR mutants bind TKIs', 'PI3K Cascad', 'PI3K Cascade', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling', 'PIP3 activates AKT signalin', 'PIP3 activates AKT signaling', 'RAF/MAP kinase cascad', 'RAF/MAP kinase cascade', 'RET signalin', 'RET signaling', 'Regorafenib-resistant KIT mutant', 'Regorafenib-resistant KIT mutants', 'Regorafenib-resistant PDGFR mutant', 'Regorafenib-resistant PDGFR mutants', 'Regulation of KIT signalin', 'Regulation of KIT signaling', 'STAT5 Activatio', 'STAT5 Activation', 'STAT5 activation downstream of FLT3 ITD mutant', 'STAT5 activation downstream of FLT3 ITD mutants', 'Signaling by FLT3 ITD and TKD mutant', 'Signaling by FLT3 ITD and TKD mutants', 'Signaling by PDG', 'Signaling by PDGF', 'Signaling by PDGFRA extracellular domain mutant', 'Signaling by PDGFRA extracellular domain mutants', 'Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant', 'Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants', 'Signaling by SCF-KI', 'Signaling by SCF-KIT', 'Signaling by extracellular domain mutants of KI', 'Signaling by extracellular domain mutants of KIT', 'Signaling by juxtamembrane domain KIT mutant', 'Signaling by juxtamembrane domain KIT mutants', 'Signaling by kinase domain mutants of KI', 'Signaling by kinase domain mutants of KIT', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants', 'Sorafenib-resistant KIT mutant', 'Sorafenib-resistant KIT mutants', 'Sorafenib-resistant PDGFR mutant', 'Sorafenib-resistant PDGFR mutants', 'Sunitinib-resistant KIT mutant', 'Sunitinib-resistant KIT mutants', 'Sunitinib-resistant PDGFR mutant', 'Sunitinib-resistant PDGFR mutants', 'TFAP2 (AP-2) family regulates transcription of growth factors and their receptor', 'TFAP2 (AP-2) family regulates transcription of growth factors and their receptors', 'Transcriptional and post-translational regulation of MITF-M expression and activit', 'Transcriptional and post-translational regulation of MITF-M expression and activity', 'crenolanib-resistant FLT3 mutant', 'crenolanib-resistant FLT3 mutants', 'gilteritinib-resistant FLT3 mutant', 'gilteritinib-resistant FLT3 mutants', 'lestaurtinib-resistant FLT3 mutant', 'lestaurtinib-resistant FLT3 mutants', 'linifanib-resistant FLT3 mutant', 'linifanib-resistant FLT3 mutants', 'midostaurin-resistant FLT3 mutant', 'midostaurin-resistant FLT3 mutants', 'pexidartinib-resistant FLT3 mutant', 'pexidartinib-resistant FLT3 mutants', 'ponatinib-resistant FLT3 mutant', 'ponatinib-resistant FLT3 mutants', 'quizartinib-resistant FLT3 mutant', 'quizartinib-resistant FLT3 mutants', 'semaxanib-resistant FLT3 mutant', 'semaxanib-resistant FLT3 mutants', 'sorafenib-resistant FLT3 mutant', 'sorafenib-resistant FLT3 mutants', 'sunitinib-resistant FLT3 mutant', 'sunitinib-resistant FLT3 mutants', 'tamatinib-resistant FLT3 mutant', 'tamatinib-resistant FLT3 mutants', 'tandutinib-resistant FLT3 mutant', 'tandutinib-resistant FLT3 mutants']","['R-HSA-109704', 'R-HSA-1257604', 'R-HSA-1433557', 'R-HSA-1433559', 'R-HSA-186763', 'R-HSA-186797', 'R-HSA-2028269', 'R-HSA-2219530', 'R-HSA-5673001', 'R-HSA-6811558', 'R-HSA-8853659', 'R-HSA-8866910', 'R-HSA-9607240', 'R-HSA-9645135', 'R-HSA-9669914', 'R-HSA-9669917', 'R-HSA-9669921', 'R-HSA-9669924', 'R-HSA-9669926', 'R-HSA-9669929', 'R-HSA-9669933', 'R-HSA-9669934', 'R-HSA-9669935', 'R-HSA-9669936', 'R-HSA-9670439', 'R-HSA-9673767', 'R-HSA-9673770', 'R-HSA-9674396', 'R-HSA-9674401', 'R-HSA-9674403', 'R-HSA-9674404', 'R-HSA-9674428', 'R-HSA-9680187', 'R-HSA-9702509', 'R-HSA-9702518', 'R-HSA-9702569', 'R-HSA-9702577', 'R-HSA-9702581', 'R-HSA-9702590', 'R-HSA-9702596', 'R-HSA-9702600', 'R-HSA-9702605', 'R-HSA-9702614', 'R-HSA-9702620', 'R-HSA-9702624', 'R-HSA-9702632', 'R-HSA-9702636', 'R-HSA-9702998', 'R-HSA-9703009', 'R-HSA-9703648', 'R-HSA-9706369', 'R-HSA-9706374', 'R-HSA-9706377', 'R-HSA-9768919', 'R-HSA-9830364', 'R-HSA-9830674', 'R-HSA-9856649']",142.0,3.0,QUIZARTINIB,"['Macrophage colony stimulating factor receptor inhibitor', 'Platelet-derived growth factor receptor inhibitor', 'Stem cell growth factor receptor inhibitor', 'Tyrosine-protein kinase receptor FLT3 inhibitor', 'Tyrosine-protein kinase receptor RET inhibitor']",CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,1.0,QUIZARTINIB,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL576982,p(HGNC:FLT3); p(HGNC:KIT); p(HGNC:PDGFRB); p(HGNC:RET),"bp(MOA:""Macrophage colony stimulating factor receptor inhibitor""); bp(MOA:""Tyrosine-protein kinase receptor FLT3 inhibitor""); bp(MOA:""Stem cell growth factor receptor inhibitor"")",QUIZARTINIB,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,QUIZARTINIB,True,True
CHEMBL58,MITOXANTRONE,['TOP2A'],['neoplasm'],4.0,4.0,[],O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1.0,MITOXANTRONE,"['SUMOylation of DNA replication protein', 'SUMOylation of DNA replication proteins', 'Transcription of E2F targets under negative control by DREAM comple', 'Transcription of E2F targets under negative control by DREAM complex']","['R-HSA-1362277', 'R-HSA-4615885']",4.0,4.0,,,,,MITOXANTRONE,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL58,,,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,MITOXANTRONE,True,True
CHEMBL58061,,,,,,,,,,,,,,CO-TRIMOXAZOLE,['Bacterial dihydrofolate reductase inhibitor'],COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.0,,,,,,CO-TRIMOXAZOLE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CO-TRIMOXAZOLE,False,False
CHEMBL587723,AEE-788,['KDR'],['glioblastoma multiforme'],1.0,1.0,['Completed'],CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,1.0,AEE-788,"['High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell', 'High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells', 'Integrin cell surface interaction', 'Integrin cell surface interactions', 'Neurophilin interactions with VEGF and VEGF', 'Neurophilin interactions with VEGF and VEGFR', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFR', 'Signaling by membrane-tethered fusions of PDGFRA or PDGFRB', 'VEGF binds to VEGFR leading to receptor dimerizatio', 'VEGF binds to VEGFR leading to receptor dimerization', 'VEGFA-VEGFR2 Pathwa', 'VEGFA-VEGFR2 Pathway', 'VEGFR2 mediated cell proliferatio', 'VEGFR2 mediated cell proliferation']","['R-HSA-194306', 'R-HSA-195399', 'R-HSA-216083', 'R-HSA-4420097', 'R-HSA-5218921', 'R-HSA-9673768', 'R-HSA-9856530']",14.0,1.0,,,,,,,,,,AEE-788,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,AEE-788,False,False
CHEMBL601719,CRIZOTINIB,['NPM1'],['neoplasm'],4.0,4.0,[],C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.0,CRIZOTINIB,"['ALK mutants bind TKI', 'Deposition of new CENPA-containing nucleosomes at the centromer', 'Nuclear events stimulated by ALK signaling in cance', 'Nuclear import of Rev protei', 'PKR-mediated signalin', 'SARS-CoV-1-host interaction', 'SUMOylation of transcription cofactor', 'Signaling by ALK fusions and activated point mutant', 'TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiatio', 'TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertai']","['R-HSA-180746', 'R-HSA-3899300', 'R-HSA-606279', 'R-HSA-6804115', 'R-HSA-8869496', 'R-HSA-9692914', 'R-HSA-9700645', 'R-HSA-9725370', 'R-HSA-9725371', 'R-HSA-9833482']",10.0,4.0,,,,,,,,,,CRIZOTINIB,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CRIZOTINIB,False,False
CHEMBL603469,LESTAURTINIB,"['FLT3', 'JAK2', 'RET']",['acute lymphoblastic leukemia'],3.0,3.0,"['Active, not recruiting']",C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,3.0,LESTAURTINIB,"['Constitutive Signaling by Aberrant PI3K in Cance', 'Constitutive Signaling by Aberrant PI3K in Cancer', 'Cyclin D associated events in G', 'Cyclin D associated events in G1', 'Erythropoietin activates Phosphoinositide-3-kinase (PI3K', 'Erythropoietin activates Phosphoinositide-3-kinase (PI3K)', 'Erythropoietin activates Phospholipase C gamma (PLCG', 'Erythropoietin activates Phospholipase C gamma (PLCG)', 'Erythropoietin activates RA', 'Erythropoietin activates RAS', 'Erythropoietin activates STAT', 'Erythropoietin activates STAT5', 'FLT3 Signalin', 'FLT3 Signaling', 'FLT3 mutants bind TKI', 'FLT3 mutants bind TKIs', 'FLT3 signaling by CBL mutant', 'FLT3 signaling by CBL mutants', 'FLT3 signaling through SRC family kinase', 'FLT3 signaling through SRC family kinases', 'Factors involved in megakaryocyte development and platelet productio', 'Factors involved in megakaryocyte development and platelet production', 'Formation of the nephric duc', 'Formation of the nephric duct', 'Formation of the ureteric bu', 'Formation of the ureteric bud', 'Growth hormone receptor signalin', 'Growth hormone receptor signaling', 'IFNG signaling activates MAPK', 'IFNG signaling activates MAPKs', 'IL-6-type cytokine receptor ligand interaction', 'IL-6-type cytokine receptor ligand interactions', 'Inactivation of CSF3 (G-CSF) signalin', 'Inactivation of CSF3 (G-CSF) signaling', 'Interferon gamma signalin', 'Interferon gamma signaling', 'Interleukin receptor SHC signalin', 'Interleukin receptor SHC signaling', 'Interleukin-12 signalin', 'Interleukin-12 signaling', 'Interleukin-20 family signalin', 'Interleukin-20 family signaling', 'Interleukin-23 signalin', 'Interleukin-23 signaling', 'Interleukin-27 signalin', 'Interleukin-27 signaling', 'Interleukin-3, Interleukin-5 and GM-CSF signalin', 'Interleukin-3, Interleukin-5 and GM-CSF signaling', 'Interleukin-35 Signallin', 'Interleukin-35 Signalling', 'Interleukin-4 and Interleukin-13 signalin', 'Interleukin-4 and Interleukin-13 signaling', 'Interleukin-6 signalin', 'Interleukin-6 signaling', 'KW2449-resistant FLT3 mutant', 'KW2449-resistant FLT3 mutants', 'MAPK1 (ERK2) activatio', 'MAPK1 (ERK2) activation', 'MAPK3 (ERK1) activatio', 'MAPK3 (ERK1) activation', 'NPAS4 regulates expression of target gene', 'NPAS4 regulates expression of target genes', 'Negative regulation of FLT', 'Negative regulation of FLT3', 'PI3K Cascad', 'PI3K Cascade', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling', 'PIP3 activates AKT signalin', 'PIP3 activates AKT signaling', 'Paradoxical activation of RAF signaling by kinase inactive BRA', 'Paradoxical activation of RAF signaling by kinase inactive BRAF', 'Potential therapeutics for SAR', 'Potential therapeutics for SARS', 'Prolactin receptor signalin', 'Prolactin receptor signaling', 'RAF activatio', 'RAF activation', 'RAF/MAP kinase cascad', 'RAF/MAP kinase cascade', 'RET signalin', 'RET signaling', 'RMTs methylate histone arginine', 'RMTs methylate histone arginines', 'Regulation of IFNG signalin', 'Regulation of IFNG signaling', 'STAT5 Activatio', 'STAT5 Activation', 'STAT5 activation downstream of FLT3 ITD mutant', 'STAT5 activation downstream of FLT3 ITD mutants', 'Signaling by BRAF and RAF1 fusion', 'Signaling by BRAF and RAF1 fusions', 'Signaling by CSF3 (G-CSF', 'Signaling by CSF3 (G-CSF)', 'Signaling by Erythropoieti', 'Signaling by Erythropoietin', 'Signaling by FLT3 ITD and TKD mutant', 'Signaling by FLT3 ITD and TKD mutants', 'Signaling by Lepti', 'Signaling by Leptin', 'Signaling by RAF1 mutant', 'Signaling by RAF1 mutants', 'Signaling by SCF-KI', 'Signaling by SCF-KIT', 'Signaling by moderate kinase activity BRAF mutant', 'Signaling by moderate kinase activity BRAF mutants', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant', 'Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants', 'Signaling downstream of RAS mutant', 'Signaling downstream of RAS mutants', 'crenolanib-resistant FLT3 mutant', 'crenolanib-resistant FLT3 mutants', 'gilteritinib-resistant FLT3 mutant', 'gilteritinib-resistant FLT3 mutants', 'lestaurtinib-resistant FLT3 mutant', 'lestaurtinib-resistant FLT3 mutants', 'linifanib-resistant FLT3 mutant', 'linifanib-resistant FLT3 mutants', 'midostaurin-resistant FLT3 mutant', 'midostaurin-resistant FLT3 mutants', 'pexidartinib-resistant FLT3 mutant', 'pexidartinib-resistant FLT3 mutants', 'ponatinib-resistant FLT3 mutant', 'ponatinib-resistant FLT3 mutants', 'quizartinib-resistant FLT3 mutant', 'quizartinib-resistant FLT3 mutants', 'semaxanib-resistant FLT3 mutant', 'semaxanib-resistant FLT3 mutants', 'sorafenib-resistant FLT3 mutant', 'sorafenib-resistant FLT3 mutants', 'sunitinib-resistant FLT3 mutant', 'sunitinib-resistant FLT3 mutants', 'tamatinib-resistant FLT3 mutant', 'tamatinib-resistant FLT3 mutants', 'tandutinib-resistant FLT3 mutant', 'tandutinib-resistant FLT3 mutants']","['R-HSA-1059683', 'R-HSA-109704', 'R-HSA-110056', 'R-HSA-112411', 'R-HSA-1170546', 'R-HSA-1257604', 'R-HSA-1433557', 'R-HSA-2219530', 'R-HSA-2586552', 'R-HSA-3214858', 'R-HSA-512988', 'R-HSA-5673000', 'R-HSA-5673001', 'R-HSA-6785807', 'R-HSA-6788467', 'R-HSA-6802946', 'R-HSA-6802952', 'R-HSA-6802955', 'R-HSA-6811558', 'R-HSA-69231', 'R-HSA-877300', 'R-HSA-877312', 'R-HSA-8853659', 'R-HSA-8854691', 'R-HSA-8984722', 'R-HSA-9006335', 'R-HSA-9020591', 'R-HSA-9020933', 'R-HSA-9020956', 'R-HSA-9027276', 'R-HSA-9027277', 'R-HSA-9027283', 'R-HSA-9027284', 'R-HSA-912526', 'R-HSA-9607240', 'R-HSA-9645135', 'R-HSA-9649948', 'R-HSA-9656223', 'R-HSA-9670439', 'R-HSA-9674555', 'R-HSA-9679191', 'R-HSA-9702509', 'R-HSA-9702518', 'R-HSA-9702569', 'R-HSA-9702577', 'R-HSA-9702581', 'R-HSA-9702590', 'R-HSA-9702596', 'R-HSA-9702600', 'R-HSA-9702605', 'R-HSA-9702614', 'R-HSA-9702620', 'R-HSA-9702624', 'R-HSA-9702632', 'R-HSA-9702636', 'R-HSA-9702998', 'R-HSA-9703009', 'R-HSA-9703648', 'R-HSA-9705462', 'R-HSA-9706369', 'R-HSA-9706374', 'R-HSA-9706377', 'R-HSA-9732724', 'R-HSA-9768919', 'R-HSA-982772', 'R-HSA-9830364', 'R-HSA-9830674', 'R-HSA-983231']",140.0,3.0,LESTAURTINIB,"['Tyrosine-protein kinase receptor FLT3 inhibitor', 'Tyrosine-protein kinase receptor RET inhibitor']",C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1.0,,,,,,LESTAURTINIB,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,LESTAURTINIB,False,False
CHEMBL6067493,,,,,,,,,,,,,,BLEOMYCIN SULFATE,['DNA inhibitor'],,1.0,,,,,,BLEOMYCIN SULFATE,,BLEOMYCIN SULFATE,False,False
CHEMBL6067642,,,,,,,,,,,,,,CODEINE PHOSPHATE,['Opioid receptors; mu/kappa/delta agonist'],COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O.O=P(O)(O)O,1.0,,,,,,CODEINE PHOSPHATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O.O=P(O)(O)O,CODEINE PHOSPHATE,False,False
CHEMBL6068329,,,,,,,,,,,,,,PEMETREXED DIPOTASSIUM,['Dihydrofolate reductase inhibitor'],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[K+].[K+],1.0,,,,,,PEMETREXED DIPOTASSIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[K+].[K+],PEMETREXED DIPOTASSIUM,False,False
CHEMBL6068478,,,,,,,,,,,,,,LAZERTINIB MESYLATE,['Epidermal growth factor receptor erbB1 inhibitor'],C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1.CS(=O)(=O)O.O,1.0,,,,,,LAZERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1.CS(=O)(=O)O.O,LAZERTINIB MESYLATE,False,False
