chembl_id,protein_symbol,ensg_id,disease_id,disease_association_score
CHEMBL379218,PRP4K,ENSG00000112739,MONDO_0100096,0.0021045519502878854
CHEMBL379218,RET,ENSG00000165731,MONDO_0100096,0.0018478992734235094
CHEMBL379218,RIOK1,ENSG00000124784,MONDO_0100096,0.0
CHEMBL379218,RIOK2,ENSG00000058729,MONDO_0100096,0.009609076221802246
CHEMBL379218,RIOK3,ENSG00000101782,MONDO_0100096,0.08143861618331491
CHEMBL379218,ROCK1,ENSG00000067900,MONDO_0100096,0.01648940861243909
CHEMBL379218,RPS6KA3,ENSG00000177189,MONDO_0100096,0.0036957985468470188
CHEMBL379218,RPS6KA4,ENSG00000162302,MONDO_0100096,0.0
CHEMBL379218,RPS6KA5,ENSG00000100784,MONDO_0100096,0.0
CHEMBL379218,RPS6KB1,ENSG00000108443,MONDO_0100096,0.18603237110060272
CHEMBL379218,SGK3,ENSG00000104205,MONDO_0100096,0.0036957985468470188
CHEMBL379218,SRPK1,ENSG00000096063,MONDO_0100096,0.3716998057956015
CHEMBL379218,SRPK2,ENSG00000135250,MONDO_0100096,0.40108555508870014
CHEMBL379218,SRPK3,ENSG00000184343,MONDO_0100096,0.0036957985468470188
CHEMBL379218,STK17A,ENSG00000164543,MONDO_0100096,0.0
CHEMBL379218,STK17B,ENSG00000081320,MONDO_0100096,0.0
CHEMBL379218,STK3,ENSG00000104375,MONDO_0100096,0.009609076221802246
CHEMBL379218,STK33,ENSG00000130413,MONDO_0100096,0.0
CHEMBL379218,TAOK1,ENSG00000160551,MONDO_0100096,0.0036957985468470188
CHEMBL379218,TAOK2,ENSG00000149930,MONDO_0100096,0.0
CHEMBL379218,TAOK3,ENSG00000135090,MONDO_0100096,0.0
CHEMBL379218,TNIK,ENSG00000154310,MONDO_0100096,0.0
CHEMBL379218,ULK1,ENSG00000177169,MONDO_0100096,0.0073915970936940375
CHEMBL379218,ULK2,ENSG00000083290,MONDO_0100096,0.0
CHEMBL379218,VRK2,ENSG00000028116,MONDO_0100096,0.0051741179655858255
CHEMBL1331148,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL1331148,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL1331148,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL1331148,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL1331148,FPR2,ENSG00000171049,MONDO_0100096,0.017366317513616614
CHEMBL512504,,,MONDO_0100096,
CHEMBL482834,,,MONDO_0100096,
CHEMBL250699,ADORA2A,ENSG00000128271,MONDO_0100096,0.09379583711170016
CHEMBL250699,CNR1,ENSG00000118432,MONDO_0100096,0.09982634192978346
CHEMBL250699,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL250699,HTR1A,ENSG00000178394,MONDO_0100096,0.0014783194187388072
CHEMBL250699,HTR2A,ENSG00000102468,MONDO_0100096,0.26908688309203077
CHEMBL250699,OPRM1,ENSG00000112038,MONDO_0100096,0.30191598800134134
CHEMBL250699,SCN10A,ENSG00000185313,MONDO_0100096,0.08994136408035201
CHEMBL250699,SCN2A,ENSG00000136531,MONDO_0100096,0.09241585519907221
CHEMBL250699,SCN3A,ENSG00000153253,MONDO_0100096,0.0895717842256673
CHEMBL250699,SCN5A,ENSG00000183873,MONDO_0100096,0.09449582087889548
CHEMBL250699,SCN9A,ENSG00000169432,MONDO_0100096,0.09929051400073167
CHEMBL1628690,,,MONDO_0100096,
CHEMBL1628691,,,MONDO_0100096,
CHEMBL490153,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL4303253,,,MONDO_0100096,
CHEMBL469169,,,MONDO_0100096,
CHEMBL3697701,SIGMAR1,ENSG00000147955,MONDO_0100096,0.021260789389326535
CHEMBL3697701,TRPA1,ENSG00000104321,MONDO_0100096,0.04272484788219191
CHEMBL1935450,,,MONDO_0100096,
CHEMBL4303462,PNKP,ENSG00000039650,MONDO_0100096,0.0
CHEMBL267678,,,MONDO_0100096,
CHEMBL109783,ADRA1A,ENSG00000120907,MONDO_0100096,0.3453919633958452
CHEMBL109783,ADRA2A,ENSG00000150594,MONDO_0100096,0.3423490056693914
CHEMBL3218581,PIK3C2B,ENSG00000133056,MONDO_0100096,0.0
CHEMBL3218581,PIK3CA,ENSG00000121879,MONDO_0100096,0.10468067671140577
CHEMBL3218581,PIK3CB,ENSG00000051382,MONDO_0100096,0.10466699623230137
CHEMBL3218581,PIK3CD,ENSG00000171608,MONDO_0100096,0.11750956623869542
CHEMBL3218581,PIK3CG,ENSG00000105851,MONDO_0100096,0.1175006145986281
CHEMBL255787,P2RX7,ENSG00000089041,MONDO_0100096,0.07458293417097747
CHEMBL291143,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL430405,DGAT1,ENSG00000185000,MONDO_0100096,0.018632984340353716
CHEMBL4303215,,,MONDO_0100096,
CHEMBL4303288,pol,,MONDO_0100096,0.0
CHEMBL2158685,SPHK2,ENSG00000063176,MONDO_0100096,0.003952451223711395
CHEMBL5498530,,,MONDO_0100096,
CHEMBL351231,HRH3,ENSG00000101180,MONDO_0100096,0.0
CHEMBL351231,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL369225,,,MONDO_0100096,
CHEMBL3590674,CACNA1H,ENSG00000196557,MONDO_0100096,0.0036957985468470188
CHEMBL66089,ADK,ENSG00000156110,MONDO_0100096,0.014051836719395347
CHEMBL440687,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345
CHEMBL440687,DRD4,ENSG00000069696,MONDO_0100096,0.26794539464640876
CHEMBL376408,BAD,ENSG00000002330,MONDO_0100096,0.00406537840153172
CHEMBL376408,BCL2,ENSG00000171791,MONDO_0100096,0.03852402584794953
CHEMBL376408,BCL2L1,ENSG00000171552,MONDO_0100096,0.019361185770661725
CHEMBL376408,BCL2L2,ENSG00000129473,MONDO_0100096,0.0
CHEMBL20684,TUBB4B,ENSG00000188229,MONDO_0100096,0.4087837285152862
CHEMBL4303689,,,MONDO_0100096,
CHEMBL198997,,,MONDO_0100096,
CHEMBL494502,HRH1,ENSG00000196639,MONDO_0100096,0.36494970892504414
CHEMBL494502,HTR2A,ENSG00000102468,MONDO_0100096,0.26908688309203077
CHEMBL493076,,,MONDO_0100096,
CHEMBL425027,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL425027,RARB,ENSG00000077092,MONDO_0100096,0.3447141444736313
CHEMBL2206278,,,MONDO_0100096,
CHEMBL192359,,,MONDO_0100096,
CHEMBL1616372,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL265325,,,MONDO_0100096,
CHEMBL2165326,EDNRB,ENSG00000136160,MONDO_0100096,0.07391597093694036
CHEMBL3597952,,,MONDO_0100096,
CHEMBL3991934,,,MONDO_0100096,
CHEMBL2364628,HDAC1,ENSG00000116478,MONDO_0100096,0.0036957985468470188
CHEMBL2364628,HDAC10,ENSG00000100429,MONDO_0100096,0.0
CHEMBL2364628,HDAC2,ENSG00000196591,MONDO_0100096,0.00962908255985431
CHEMBL2364628,HDAC3,ENSG00000171720,MONDO_0100096,0.013099552627157762
CHEMBL2364628,HDAC4,ENSG00000068024,MONDO_0100096,0.0
CHEMBL2364628,HDAC5,ENSG00000108840,MONDO_0100096,0.0014783194187388072
CHEMBL2364628,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL2364628,HDAC7,ENSG00000061273,MONDO_0100096,0.0
CHEMBL2364628,HDAC8,ENSG00000147099,MONDO_0100096,0.0014783194187388072
CHEMBL164603,,,MONDO_0100096,
CHEMBL1516308,,,MONDO_0100096,
CHEMBL2106579,,,MONDO_0100096,
CHEMBL494480,OPRD1,ENSG00000116329,MONDO_0100096,0.10773252764059056
CHEMBL3545036,GRM5,ENSG00000168959,MONDO_0100096,0.005543697820270528
CHEMBL3545036,SLC6A2,ENSG00000103546,MONDO_0100096,0.017738236482142396
CHEMBL381055,CLPP,ENSG00000125656,MONDO_0100096,0.0
CHEMBL587723,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL587723,ERBB2,ENSG00000141736,MONDO_0100096,0.029106266144025412
CHEMBL587723,FLT1,ENSG00000102755,MONDO_0100096,0.2873662931042196
CHEMBL587723,KDR,ENSG00000128052,MONDO_0100096,0.2834717995736035
CHEMBL587723,RET,ENSG00000165731,MONDO_0100096,0.0018478992734235094
CHEMBL587723,YES1,ENSG00000176105,MONDO_0100096,0.07728838711093827
CHEMBL19231,,,MONDO_0100096,
CHEMBL3098745,SORT1,ENSG00000134243,MONDO_0100096,0.007761176948378739
CHEMBL1652621,fabI,,MONDO_0100096,0.0
CHEMBL2218926,IGF1R,ENSG00000140443,MONDO_0100096,0.16286789877863833
CHEMBL65892,PARP1,ENSG00000143799,MONDO_0100096,0.0362292809615233
CHEMBL56543,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL56543,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL56543,JAK1,ENSG00000162434,MONDO_0100096,0.5325624911117408
CHEMBL56543,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL56543,TDP1,ENSG00000042088,MONDO_0100096,0.0
CHEMBL53898,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL53898,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL53898,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL53898,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL53898,TDP1,ENSG00000042088,MONDO_0100096,0.0
CHEMBL440298,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL440298,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL440298,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL440298,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL440298,TDP1,ENSG00000042088,MONDO_0100096,0.0
CHEMBL2180727,IDH1,ENSG00000138413,MONDO_0100096,0.013910575086049193
CHEMBL3392845,IDH2,ENSG00000182054,MONDO_0100096,0.012565715059279862
CHEMBL430112,NISCH,ENSG00000010322,MONDO_0100096,0.0014783194187388072
CHEMBL4303670,,,MONDO_0100096,
CHEMBL107430,RARA,ENSG00000131759,MONDO_0100096,0.34611546808931076
CHEMBL1173474,,,MONDO_0100096,
CHEMBL3311302,,,MONDO_0100096,
CHEMBL1356346,,,MONDO_0100096,
CHEMBL1317823,PTGDR,ENSG00000168229,MONDO_0100096,0.07736565638586348
CHEMBL1317823,PTGER1,ENSG00000160951,MONDO_0100096,0.07391597093694036
CHEMBL1317823,PTGER2,ENSG00000125384,MONDO_0100096,0.08106662621223387
CHEMBL1317823,PTGER3,ENSG00000050628,MONDO_0100096,0.0036957985468470188
CHEMBL4303677,,,MONDO_0100096,
CHEMBL247070,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069
CHEMBL247070,BTK,ENSG00000010671,MONDO_0100096,0.32101339349999153
CHEMBL247070,LCK,ENSG00000182866,MONDO_0100096,0.07780833662631198
CHEMBL247070,LYN,ENSG00000254087,MONDO_0100096,0.07646427536552676
CHEMBL247070,TNK2,ENSG00000061938,MONDO_0100096,0.0
CHEMBL27441,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL3222141,,,MONDO_0100096,
CHEMBL2087742,MAPK13,ENSG00000156711,MONDO_0100096,0.0036957985468470188
CHEMBL2087742,RET,ENSG00000165731,MONDO_0100096,0.0018478992734235094
CHEMBL3417243,,,MONDO_0100096,
CHEMBL180966,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL180966,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL180966,SLC6A9,ENSG00000196517,MONDO_0100096,0.0
CHEMBL408430,CNR1,ENSG00000118432,MONDO_0100096,0.09982634192978346
CHEMBL408430,CNR2,ENSG00000188822,MONDO_0100096,0.04918679936798283
CHEMBL81721,TTR,ENSG00000118271,MONDO_0100096,0.3449816783303533
CHEMBL285932,CNR1,ENSG00000118432,MONDO_0100096,0.09982634192978346
CHEMBL285932,CNR2,ENSG00000188822,MONDO_0100096,0.04918679936798283
CHEMBL285932,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL285932,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL285932,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL285932,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL476833,CNR1,ENSG00000118432,MONDO_0100096,0.09982634192978346
CHEMBL476833,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL476833,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL39878,CNR1,ENSG00000118432,MONDO_0100096,0.09982634192978346
CHEMBL39878,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL39878,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL39878,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL69367,CYP26A1,ENSG00000095596,MONDO_0100096,0.0
CHEMBL69367,RARA,ENSG00000131759,MONDO_0100096,0.34611546808931076
CHEMBL69367,RARB,ENSG00000077092,MONDO_0100096,0.3447141444736313
CHEMBL69367,RARG,ENSG00000172819,MONDO_0100096,0.3456380941103431
CHEMBL181633,CNR1,ENSG00000118432,MONDO_0100096,0.09982634192978346
CHEMBL181633,CNR2,ENSG00000188822,MONDO_0100096,0.04918679936798283
CHEMBL181633,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL2182052,,,MONDO_0100096,
CHEMBL595092,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL477121,CXCR4,ENSG00000121966,MONDO_0100096,0.03832494460877645
CHEMBL518924,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL518924,CXCR4,ENSG00000121966,MONDO_0100096,0.03832494460877645
CHEMBL518924,DRD2,ENSG00000149295,MONDO_0100096,0.26988568888350345
CHEMBL496102,MET,ENSG00000105976,MONDO_0100096,0.009908936638707226
CHEMBL3125702,MDM2,ENSG00000135679,MONDO_0100096,0.007487367301956466
CHEMBL3125702,TP53,ENSG00000141510,MONDO_0100096,0.08181127172688006
CHEMBL3785909,MET,ENSG00000105976,MONDO_0100096,0.009908936638707226
CHEMBL397983,CXCR3,ENSG00000186810,MONDO_0100096,0.09953340319505179
CHEMBL229430,TRPV1,ENSG00000196689,MONDO_0100096,0.3657185391368823
CHEMBL585902,MAPK13,ENSG00000156711,MONDO_0100096,0.0036957985468470188
CHEMBL585902,MAPK14,ENSG00000112062,MONDO_0100096,0.26522905635086896
CHEMBL585902,MAPK9,ENSG00000050748,MONDO_0100096,0.00406537840153172
CHEMBL1829173,FFAR1,ENSG00000126266,MONDO_0100096,0.0
CHEMBL3237719,CDK4,ENSG00000135446,MONDO_0100096,0.07633407494718954
CHEMBL3237719,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957
CHEMBL195789,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL3407862,,,MONDO_0100096,
CHEMBL4303596,PIK3CD,ENSG00000171608,MONDO_0100096,0.11750956623869542
CHEMBL460472,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069
CHEMBL460472,AKT1,ENSG00000142208,MONDO_0100096,0.062333141804877784
CHEMBL460472,AURKA,ENSG00000087586,MONDO_0100096,0.008549203327423118
CHEMBL460472,AURKB,ENSG00000178999,MONDO_0100096,0.009997818312401771
CHEMBL460472,BLK,ENSG00000136573,MONDO_0100096,0.3208680814559462
CHEMBL460472,BMX,ENSG00000102010,MONDO_0100096,0.37765199899662044
CHEMBL460472,BTK,ENSG00000010671,MONDO_0100096,0.32101339349999153
CHEMBL460472,CSF1R,ENSG00000182578,MONDO_0100096,0.06036469528182137
CHEMBL460472,CSK,ENSG00000103653,MONDO_0100096,0.02475617849661963
CHEMBL460472,FES,ENSG00000182511,MONDO_0100096,0.011087395640541052
CHEMBL460472,FGR,ENSG00000000938,MONDO_0100096,0.07428555079162506
CHEMBL460472,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957
CHEMBL460472,IGF1R,ENSG00000140443,MONDO_0100096,0.16286789877863833
CHEMBL460472,INSR,ENSG00000171105,MONDO_0100096,0.04176983374588428
CHEMBL460472,ITK,ENSG00000113263,MONDO_0100096,0.02979881303894452
CHEMBL460472,JAK3,ENSG00000105639,MONDO_0100096,0.2966470842822493
CHEMBL460472,KDR,ENSG00000128052,MONDO_0100096,0.2834717995736035
CHEMBL460472,KIT,ENSG00000157404,MONDO_0100096,0.3707591922295564
CHEMBL460472,LCK,ENSG00000182866,MONDO_0100096,0.07780833662631198
CHEMBL460472,LYN,ENSG00000254087,MONDO_0100096,0.07646427536552676
CHEMBL460472,MET,ENSG00000105976,MONDO_0100096,0.009908936638707226
CHEMBL460472,MST1R,ENSG00000164078,MONDO_0100096,0.0
CHEMBL460472,SRC,ENSG00000197122,MONDO_0100096,0.08572024915762179
CHEMBL460472,TEK,ENSG00000120156,MONDO_0100096,0.08134592182920333
CHEMBL2140408,AURKA,ENSG00000087586,MONDO_0100096,0.008549203327423118
CHEMBL2140408,AURKB,ENSG00000178999,MONDO_0100096,0.009997818312401771
CHEMBL2140408,AURKC,ENSG00000105146,MONDO_0100096,0.0
CHEMBL3109656,PRMT1,ENSG00000126457,MONDO_0100096,0.37031901439407117
CHEMBL1387826,,,MONDO_0100096,
CHEMBL14815,,,MONDO_0100096,
CHEMBL1550905,,,MONDO_0100096,
CHEMBL211538,,,MONDO_0100096,
CHEMBL4303548,,,MONDO_0100096,
CHEMBL4303273,,,MONDO_0100096,
CHEMBL593902,,,MONDO_0100096,
CHEMBL3397300,ALK,ENSG00000171094,MONDO_0100096,0.008705395814237763
CHEMBL3397300,AURKA,ENSG00000087586,MONDO_0100096,0.008549203327423118
CHEMBL3397300,IGF1R,ENSG00000140443,MONDO_0100096,0.16286789877863833
CHEMBL3397300,INSR,ENSG00000171105,MONDO_0100096,0.04176983374588428
CHEMBL3397300,ROS1,ENSG00000047936,MONDO_0100096,0.00406537840153172
CHEMBL37676,AR,ENSG00000169083,MONDO_0100096,0.4069456596579756
CHEMBL1951032,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL1951032,GPR119,ENSG00000147262,MONDO_0100096,0.0
CHEMBL1775179,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL2170062,HTR2B,ENSG00000135914,MONDO_0100096,0.0029566388374776143
CHEMBL2170062,SIGMAR1,ENSG00000147955,MONDO_0100096,0.021260789389326535
CHEMBL4303566,,,MONDO_0100096,
CHEMBL3186011,TP53,ENSG00000141510,MONDO_0100096,0.08181127172688006
CHEMBL4297261,,,MONDO_0100096,
CHEMBL1231018,,,MONDO_0100096,
CHEMBL4303292,,,MONDO_0100096,
CHEMBL4303655,,,MONDO_0100096,
CHEMBL43383,CHRM1,ENSG00000168539,MONDO_0100096,0.07483992057365212
CHEMBL43383,CHRM2,ENSG00000181072,MONDO_0100096,0.07391597093694036
CHEMBL43383,CHRM3,ENSG00000133019,MONDO_0100096,0.0759948576195418
CHEMBL43383,CHRM4,ENSG00000180720,MONDO_0100096,0.07391597093694036
CHEMBL43383,CHRM5,ENSG00000184984,MONDO_0100096,0.07788382132126362
CHEMBL43383,DRD1,ENSG00000184845,MONDO_0100096,0.0029566388374776143
CHEMBL43383,DRD5,ENSG00000169676,MONDO_0100096,0.0
CHEMBL43383,TMEM97,ENSG00000109084,MONDO_0100096,0.13566240125338158
CHEMBL1650595,PDPK1,ENSG00000140992,MONDO_0100096,0.37031901439407117
CHEMBL191482,HDAC1,ENSG00000116478,MONDO_0100096,0.0036957985468470188
CHEMBL191482,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL191482,HDAC7,ENSG00000061273,MONDO_0100096,0.0
CHEMBL191482,HDAC8,ENSG00000147099,MONDO_0100096,0.0014783194187388072
CHEMBL259850,ATG4B,ENSG00000168397,MONDO_0100096,0.0036957985468470188
CHEMBL259850,GSK3B,ENSG00000082701,MONDO_0100096,0.3781629757853189
CHEMBL375166,SLC16A1,ENSG00000155380,MONDO_0100096,0.017731890410188196
CHEMBL362051,,,MONDO_0100096,
CHEMBL4297188,AKT1,ENSG00000142208,MONDO_0100096,0.062333141804877784
CHEMBL4297188,AKT2,ENSG00000105221,MONDO_0100096,0.006098067602297579
CHEMBL4297188,AKT3,ENSG00000117020,MONDO_0100096,0.01225773184704261
CHEMBL4303449,,,MONDO_0100096,
CHEMBL2103842,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL2103842,ERBB2,ENSG00000141736,MONDO_0100096,0.029106266144025412
CHEMBL2103842,ERBB4,ENSG00000178568,MONDO_0100096,0.005282406539107558
CHEMBL307261,PTGES2,ENSG00000148334,MONDO_0100096,0.004784005896751974
CHEMBL4226052,BRD4,ENSG00000141867,MONDO_0100096,0.07798606203309102
CHEMBL4226052,CRBN,ENSG00000113851,MONDO_0100096,0.1008997318234555
CHEMBL1956589,CYP1A2,ENSG00000140505,MONDO_0100096,0.03673686318293289
CHEMBL2023158,ROCK1,ENSG00000067900,MONDO_0100096,0.01648940861243909
CHEMBL2023158,ROCK2,ENSG00000134318,MONDO_0100096,0.007761176948378739
CHEMBL2337806,INPPL1,ENSG00000165458,MONDO_0100096,0.0
CHEMBL4303234,,,MONDO_0100096,
CHEMBL3546136,,,MONDO_0100096,
CHEMBL379156,PIK3CA,ENSG00000121879,MONDO_0100096,0.10468067671140577
CHEMBL379156,PIK3CG,ENSG00000105851,MONDO_0100096,0.1175006145986281
CHEMBL1231533,,,MONDO_0100096,
CHEMBL2107832,MAP2K1,ENSG00000169032,MONDO_0100096,0.007047647970819741
CHEMBL2107832,MAP2K2,ENSG00000126934,MONDO_0100096,0.012011345277252809
CHEMBL444449,KCNA1,ENSG00000111262,MONDO_0100096,0.0
CHEMBL444449,KCNA2,ENSG00000177301,MONDO_0100096,0.005358907892928176
CHEMBL444449,KCNA3,ENSG00000177272,MONDO_0100096,0.053614606151582825
CHEMBL444449,KCNA4,ENSG00000182255,MONDO_0100096,0.0
CHEMBL444449,KCNA5,ENSG00000130037,MONDO_0100096,0.0069484359697819294
CHEMBL444449,KCNA7,ENSG00000104848,MONDO_0100096,0.0
CHEMBL444449,KCNH2,ENSG00000055118,MONDO_0100096,0.0771347575524705
CHEMBL444449,KCNMA1,ENSG00000156113,MONDO_0100096,0.27941188000915884
CHEMBL444449,KCNN1,ENSG00000105642,MONDO_0100096,0.07444980850481825
CHEMBL444449,KCNN2,ENSG00000080709,MONDO_0100096,0.0
CHEMBL444449,KCNN4,ENSG00000104783,MONDO_0100096,0.07391597093694036
CHEMBL71263,,,MONDO_0100096,
CHEMBL128748,AR,ENSG00000169083,MONDO_0100096,0.4069456596579756
CHEMBL196,,,MONDO_0100096,
CHEMBL4303475,,,MONDO_0100096,
CHEMBL3545360,ALK,ENSG00000171094,MONDO_0100096,0.008705395814237763
CHEMBL1947204,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL1947204,ERBB2,ENSG00000141736,MONDO_0100096,0.029106266144025412
CHEMBL1947204,ERBB4,ENSG00000178568,MONDO_0100096,0.005282406539107558
CHEMBL4303347,,,MONDO_0100096,
CHEMBL445813,CAMKK2,ENSG00000110931,MONDO_0100096,0.0
CHEMBL445813,CASK,ENSG00000147044,MONDO_0100096,0.2626542744525046
CHEMBL445813,CDK1,ENSG00000170312,MONDO_0100096,0.031340402956565684
CHEMBL445813,CDK11A,ENSG00000008128,MONDO_0100096,0.0
CHEMBL445813,CDK11B,ENSG00000248333,MONDO_0100096,0.0
CHEMBL445813,CDK13,ENSG00000065883,MONDO_0100096,0.0
CHEMBL445813,CDK14,ENSG00000058091,MONDO_0100096,0.0014783194187388072
CHEMBL445813,CDK15,ENSG00000138395,MONDO_0100096,0.0021045519502878854
CHEMBL445813,CDK16,ENSG00000102225,MONDO_0100096,0.0021045519502878854
CHEMBL445813,CDK17,ENSG00000059758,MONDO_0100096,0.0
CHEMBL445813,CDK18,ENSG00000117266,MONDO_0100096,0.0
CHEMBL445813,CDK19,ENSG00000155111,MONDO_0100096,0.0
CHEMBL445813,CDK2,ENSG00000123374,MONDO_0100096,0.012175602990446007
CHEMBL445813,CDK3,ENSG00000250506,MONDO_0100096,0.0036957985468470188
CHEMBL445813,CDK4,ENSG00000135446,MONDO_0100096,0.07633407494718954
CHEMBL445813,CDK5,ENSG00000164885,MONDO_0100096,0.004434958256216422
CHEMBL445813,CDK6,ENSG00000105810,MONDO_0100096,0.2145783408736068
CHEMBL445813,CDK7,ENSG00000134058,MONDO_0100096,0.0
CHEMBL445813,CDK9,ENSG00000136807,MONDO_0100096,0.004619748183558772
CHEMBL445813,CDKL2,ENSG00000138769,MONDO_0100096,0.0
CHEMBL445813,CDKL5,ENSG00000008086,MONDO_0100096,0.0
CHEMBL445813,CILK1,ENSG00000112144,MONDO_0100096,0.0021045519502878854
CHEMBL445813,CLK1,ENSG00000013441,MONDO_0100096,0.0
CHEMBL445813,CLK2,ENSG00000176444,MONDO_0100096,0.0
CHEMBL445813,CLK3,ENSG00000179335,MONDO_0100096,0.0
CHEMBL445813,CLK4,ENSG00000113240,MONDO_0100096,0.0
CHEMBL445813,DCLK2,ENSG00000170390,MONDO_0100096,0.0
CHEMBL445813,DCLK3,ENSG00000163673,MONDO_0100096,0.3334178083555342
CHEMBL445813,DMPK,ENSG00000104936,MONDO_0100096,0.0
CHEMBL445813,DYRK1A,ENSG00000157540,MONDO_0100096,0.0037676612963690433
CHEMBL445813,DYRK1B,ENSG00000105204,MONDO_0100096,0.0
CHEMBL445813,DYRK2,ENSG00000127334,MONDO_0100096,0.0014783194187388072
CHEMBL445813,GSK3A,ENSG00000105723,MONDO_0100096,0.3738762204954114
CHEMBL445813,GSK3B,ENSG00000082701,MONDO_0100096,0.3781629757853189
CHEMBL445813,MAK,ENSG00000111837,MONDO_0100096,0.0
CHEMBL445813,MAPK15,ENSG00000181085,MONDO_0100096,0.0
CHEMBL445813,MAPK7,ENSG00000166484,MONDO_0100096,0.0014783194187388072
CHEMBL445813,SLK,ENSG00000065613,MONDO_0100096,0.0
CHEMBL445813,TAOK1,ENSG00000160551,MONDO_0100096,0.0036957985468470188
CHEMBL445813,TAOK2,ENSG00000149930,MONDO_0100096,0.0
CHEMBL445813,TAOK3,ENSG00000135090,MONDO_0100096,0.0
CHEMBL445813,TLK1,ENSG00000198586,MONDO_0100096,0.0021045519502878854
CHEMBL495727,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069
CHEMBL495727,AURKA,ENSG00000087586,MONDO_0100096,0.008549203327423118
CHEMBL495727,AURKB,ENSG00000178999,MONDO_0100096,0.009997818312401771
CHEMBL495727,CDKL3,ENSG00000006837,MONDO_0100096,0.0
CHEMBL495727,DYRK2,ENSG00000127334,MONDO_0100096,0.0014783194187388072
CHEMBL495727,FGFR1,ENSG00000077782,MONDO_0100096,0.27899828439052443
CHEMBL495727,FGFR2,ENSG00000066468,MONDO_0100096,0.2790860713826669
CHEMBL495727,FGFR3,ENSG00000068078,MONDO_0100096,0.2955957393193681
CHEMBL495727,FLT1,ENSG00000102755,MONDO_0100096,0.2873662931042196
