rank,compound_name,chembl_id,composite_score,ab_activity_z_max,cpe_activity_z_max,cp_morph_z_max,toxicity_z_max,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe
460,LY2090314,CHEMBL362558,1.9632348759453226,-0.18395454545454545,6.870264285714287,-3.5564451007928697,5.891110474284453,False,True,False,False
461,blebbistatin-(+/-),CHEMBL1231358,1.9611561744154211,2.391409090909091,1.0802142857142856,2.862534118830353,1.5986137475648603,True,False,False,True
466,AVN-944,CHEMBL3349001,1.9467160081091013,0.7971363636363636,4.294601265822785,-0.4498952183727929,8.988794791415938,False,True,False,False
467,PRIMA1,CHEMBL186872,1.9461389403533664,2.4527272727272726,1.6622748815165875,1.5006903932791105,2.5477598380495072,True,True,False,False
468,ME0328,CHEMBL3092537,1.945970507122453,2.330090909090909,1.9068571428571428,1.2559564317161604,2.228506821642323,True,True,False,False
470,MLN1117,CHEMBL3935857,1.9376495550811694,1.4103181818181818,2.7994285714285714,1.2687542689123394,1.6515130823570876,False,True,False,False
471,tamoxifen,CHEMBL83,1.933481013723398,0.9555416666666666,3.6154478672985784,0.5254260006864996,5.196546453319624,False,True,False,False
472,SB-772077B,CHEMBL1956071,1.9320865217940015,1.9110833333333332,1.501142857142857,2.835980228017627,6.085139319513665,True,True,False,False
473,fluvoxamine,CHEMBL814,1.9304669068362368,1.6555909090909091,3.1848571428571426,-0.02856156971491981,1.6379584353815828,True,True,False,False
475,AZD4547,CHEMBL3348846,1.916631140948193,2.9432727272727273,0.7404285714285713,2.2157531073383683,1.2155018124948893,False,False,False,True
476,BIBU-1361,CHEMBL1358485,1.9153654516189962,-0.9810909090909091,6.965571090047394,-2.3921331038179896,7.3110844750822395,False,True,False,False
479,benzyldimethylhexadecylammonium,CHEMBL1624075,1.9097346989617334,2.8819545454545454,1.0548571428571427,1.6750501181852908,1.2025823635420465,False,False,False,True
483,CP-93129,CHEMBL304008,1.9060288379089216,1.6555909090909091,3.311642857142857,-0.4043233429229257,1.9927733599207123,True,True,False,False
487,KU-55933,CHEMBL222102,1.9019512161270944,2.5140454545454545,1.4514556962025318,1.578753779139499,1.9890131756965188,True,False,False,False
488,AG-490,CHEMBL56543,1.8978472176779397,0.6745,3.531489285714286,1.0772575169611247,1.546679096449539,False,True,False,False
491,SIB-1757,CHEMBL1427311,1.8851182438557417,2.759318181818182,1.2499028436018957,1.4071491684385526,1.216919633889988,False,False,False,True
494,benztropine-mesylate,CHEMBL1201203,1.877470682727218,2.330090909090909,0.8722857142857142,2.9826001668828432,0.6079739683924144,False,False,False,True
495,troglitazone,CHEMBL408,1.8742876417809409,1.7782272727272728,1.9116161137440757,1.9917514359620072,1.75125830593774,True,True,False,False
496,sulbactam-pivoxil,CHEMBL423875,1.8675427340607778,1.7782272727272728,2.4589367088607594,0.8633857071278233,0.09575314567819825,False,False,False,True
500,ER-50891,CHEMBL20066,1.862361095761401,1.9621818181818182,2.545857142857143,0.29572755672908196,2.5882083713259276,True,True,False,False
501,flupentixol,CHEMBL54661,1.862127015773359,3.004590909090909,0.07032701421800949,3.1607992322489564,1.12687992869085,False,False,False,True
505,isopropyl-palmitate,CHEMBL139055,1.8456727298065412,3.2498636363636364,0.5677753164556962,1.5930857433940395,0.7569638495814682,False,False,False,True
509,UK-383367,CHEMBL226630,1.8337424917257685,2.268772727272727,0.7201428571428571,3.1908812897976735,2.0581506377984122,True,False,False,True
510,cyclic-AMP,CHEMBL316966,1.8329295424411554,2.0848181818181817,1.8104999999999998,1.3740113485694134,0.9413717041492091,False,False,False,True
511,SCH-23390,CHEMBL62,1.8324310948455915,-0.5518636363636363,5.294571428571429,-0.32326011018762857,2.377224379446772,False,True,False,False
518,ponatinib,CHEMBL1171837,1.8254553029015141,0.7971363636363636,2.4378357142857143,2.6573323586634143,13.0484616821485,False,True,False,False
520,AMG319,CHEMBL4303596,1.818208241527985,-0.6745,5.237010714285715,-0.033980220931503845,2.3116263399231567,False,True,False,False
524,fluphenazine,CHEMBL726,1.8036997423742718,-1.349,6.604345971563981,-1.4921932312566017,6.108313235935509,False,True,False,False
527,abemaciclib,CHEMBL3301610,1.7997003609265765,-0.42922727272727274,5.003253164556962,-0.1495499790264966,7.959987707892861,False,True,False,False
528,U-54494A,CHEMBL1711959,1.7991475777010784,1.6555909090909091,2.312571428571429,1.0594132131807141,1.6429235576656,True,True,False,False
529,AZ3146,CHEMBL2140523,1.7990519274331005,0.6745,3.5898744075829385,0.4665108219996255,7.456008147380575,False,True,False,False
530,honokiol,CHEMBL16901,1.7981948640432592,2.8206363636363636,0.36007142857142854,2.6295587358007118,0.804630129936593,False,False,False,True
531,lumateperone,CHEMBL3306803,1.7950075026173415,2.1461363636363635,1.323642857142857,2.035479071528266,1.6451920980520303,True,False,False,False
532,lidoflazine,CHEMBL92870,1.7911511448037114,3.3111818181818182,0.17749999999999996,1.9783920876549193,1.4467322587107103,False,False,False,True
533,homidium,CHEMBL48166,1.7909974713826948,0.49054545454545456,3.225428571428571,1.5230393049654218,1.7212766341855388,False,True,False,False
536,PR-619,CHEMBL4303622,1.7864739324164383,0.6182916666666667,3.6186445497630335,0.45849722922279035,2.7730042873482446,False,True,False,False
537,valganciclovir,CHEMBL1201314,1.7842439207015393,0.24527272727272728,4.016571428571428,0.397531291819385,1.854817833997851,False,True,False,False
538,GTS21,CHEMBL134713,1.781720993530084,2.0235,0.811957345971564,3.2376902757072914,1.5876655745404908,True,False,False,False
540,broxaldine,CHEMBL2104247,1.7783002288949854,0.11241666666666666,3.708151658767773,1.2503644936060478,5.742789768385599,False,True,False,False
541,dehydrocholate-acid,CHEMBL514446,1.7759087170686634,2.5753636363636363,1.2627857142857142,1.2032448840446164,2.4108899455698127,True,False,False,True
542,baicalein,CHEMBL8260,1.7757036148853214,2.268772727272727,1.6938571428571427,0.9532583341668662,1.6631559272957661,True,True,False,True
544,I-CBP-112,CHEMBL3774655,1.7674227968353593,0.6182916666666667,4.244785714285714,-0.8890407777279663,2.631982573033217,False,True,False,False
551,pergolide,CHEMBL531,1.7551498982757048,3.1272272727272723,0.26016428571428574,2.0009663744954076,1.455075810639052,False,False,False,True
552,droxinostat,CHEMBL1526649,1.7550301039078653,1.6555909090909091,2.246642857142857,0.9706829870717927,1.5438942034654484,True,True,False,False
554,SR-3677,CHEMBL521179,1.7524866716461434,3.091458333333333,0.5071428571428571,1.5652309772783362,3.8908655635573606,True,False,False,True
565,eact,CHEMBL4303488,1.7280685455248257,2.268772727272727,1.2339194312796211,1.634958410519432,1.6351237703284769,True,False,False,False
567,kainic-acid,CHEMBL275040,1.7245360791725184,3.004590909090909,0.32457142857142857,1.9643557205379159,-0.06504742565409871,False,False,False,True
569,HLCL-61,CHEMBL4303685,1.723872570260175,2.0235,1.582285714285714,1.4077914227294461,2.068637045183569,True,True,False,False
570,lupanine,CHEMBL459396,1.7234656163001074,0.18395454545454545,4.5795,-0.9095810094085555,1.531636376849032,False,True,False,False
571,rebastinib,CHEMBL1738757,1.721626277479169,-0.2810416666666667,2.908981042654029,3.3522526354211193,11.657122383536459,False,True,False,False
573,ASP3026,CHEMBL3545360,1.7190100914305406,3.7097499999999997,0.866604430379747,-0.5576584036067908,6.150663857477378,True,False,False,True
582,pitolisant,CHEMBL462605,1.694945611429033,2.759318181818182,0.8367857142857142,1.2825202649373733,1.1877551898060783,False,False,False,True
583,BAY-11-7085,CHEMBL270299,1.6899297917460248,1.6300416666666668,2.2070664556962027,0.7754327140043838,13.00820445775456,True,True,False,False
585,zolimidine,CHEMBL2105534,1.6834868034868684,2.268772727272727,1.4116321428571428,1.0566242771746008,1.3702104989589516,False,False,False,True
589,ML188,CHEMBL2311740,1.680507656023098,2.5140454545454545,0.7252142857142858,1.9240187995960094,1.336604393169869,False,False,False,True
591,JTC-801,CHEMBL531742,1.6739127667022085,1.68625,1.653285714285714,1.6904924049396144,12.972950123431776,True,True,False,True
592,EVP-6124,CHEMBL2151572,1.6729497169696312,2.0848181818181817,1.0647464285714285,2.0656193640689353,1.7522908212532082,True,False,False,True
593,bergapten,CHEMBL24171,1.672097144180969,-0.5518636363636363,4.69592654028436,0.07235991306339676,2.1522916439770445,False,True,False,False
599,maropitant,CHEMBL2111099,1.6592937645679948,-0.05620833333333333,4.047000000000001,0.3148854895066395,4.718056005769502,False,True,False,False
600,4-iodo-6-phenylpyrimidine,CHEMBL497802,1.6583731666803339,2.698,0.7641487341772152,1.367568365047239,0.37772724411293157,False,False,False,True
601,mycophenolate-mofetil,CHEMBL1456,1.651716841957494,-0.6131818181818182,5.408786729857821,-1.3326256135645371,8.839957019868377,False,True,False,False
602,GSK0660,CHEMBL592652,1.6490668935641861,1.0424090909090908,2.9025876777251187,0.35534093055251137,1.581783136787329,False,True,False,False
603,chlorpropamide,CHEMBL498,1.6483525823647618,2.9432727272727273,0.4513571428571428,1.4525031715640695,0.44148579416953315,False,False,False,True
607,cefprozil,CHEMBL3301800,1.6409211303511075,0.5518636363636363,2.8002938388625593,1.5002907013031466,2.089469372272242,False,True,False,False
613,Ro-20-1724,CHEMBL18701,1.6346043030291255,2.1461363636363635,0.6339285714285714,2.6128916450157567,1.164770570800427,False,False,False,True
615,proflavine-hemisulfate,CHEMBL55400,1.630787884161471,2.6417916666666668,0.7641487341772152,1.342058619119591,8.242333439809945,True,False,False,True
617,carboplatin,CHEMBL1351,1.6290063735749485,0.18395454545454545,4.149455696202532,-0.521788615439412,1.6849361418258422,False,True,False,False
619,flecainide,CHEMBL652,1.6244724566511028,1.9621818181818182,1.6350221518987342,0.9279543430944089,1.9431427239907195,True,True,False,False
620,GF109203X,CHEMBL7463,1.623605685356006,0.0,4.270767772511849,-0.42350711824367043,3.894834692580324,False,True,False,False
622,"cis-exo-camphanediol-2,3",CHEMBL4303575,1.6225931508990439,-0.12263636363636364,4.187876582278482,-0.017514682789016762,2.4714255771919937,False,True,False,False
623,NNC-55-0396,CHEMBL4227475,1.6218303861898224,0.6745,3.420678571428572,-0.08120521190803354,12.973053732239798,False,True,False,False
624,MDL-27531,CHEMBL25195,1.6193577129405228,2.0848181818181817,1.2323571428571427,1.4624379153519647,2.0285765157043887,True,False,False,False
626,sipatrigine,CHEMBL28854,1.6187461341075882,2.636681818181818,0.9078578199052133,1.0046513943638777,0.5143159650391327,False,False,False,True
627,L-693403,CHEMBL292477,1.616193436260414,2.8206363636363636,0.6318101265822785,1.1760742008647866,1.1649066298410724,False,False,False,True
632,erastin,CHEMBL401989,1.6117326880129101,2.0235,2.3495616113744076,-0.6874597826842654,10.919489598646498,True,True,False,True
635,pimethixene,CHEMBL152408,1.6011313267637035,2.2074545454545453,0.6897142857142856,2.211318971480855,-0.004415721212340047,False,False,False,True
641,PJ-34,CHEMBL372303,1.5988686624662374,1.349,2.1515696202531647,0.9932040718248578,1.5313313360932534,False,True,False,False
644,OAC2,CHEMBL1464276,1.5946416206153404,2.2074545454545453,1.1055714285714284,1.3471561550247542,1.5010753382785316,True,False,False,False
647,methylene-blue,CHEMBL191083,1.592903401685457,0.05620833333333333,3.6072943037974685,0.6375117341656805,7.7265579343411614,False,True,False,False
648,PF-06463922,CHEMBL3286830,1.5917443378380445,2.529375,0.5324999999999999,1.8349716891902237,3.323317536620082,True,False,False,True
649,FERb-033,CHEMBL509051,1.591353129989573,3.3111818181818182,-0.3287120253164557,1.991826064217138,0.42056415035526534,False,False,False,True
651,metitepine,CHEMBL93240,1.5880983895615834,-0.8993333333333333,5.223379146919431,-0.7075996793642786,3.5327579448512236,False,True,False,False
653,oxyphenbutazone,CHEMBL1228,1.585895605999287,0.168625,3.5451208530805687,0.5019863238352977,6.333845135780065,False,True,False,False
658,telotristat-ethyl,CHEMBL2105695,1.5804597251796069,0.9810909090909091,1.972272151898734,1.9955725039187473,1.8415335425557464,False,True,False,False
660,SU3327,CHEMBL510038,1.5795507358205716,1.517625,1.8003571428571428,1.2617893933885713,12.77677107485035,True,True,False,True
664,GSK163090,CHEMBL1631540,1.570008050349447,2.391409090909091,0.5976582278481013,1.8719056142328496,0.27327586228576073,False,False,False,True
666,2-iodomelatonin,CHEMBL289233,1.5696891701328568,1.9008636363636364,2.084357142857143,-0.12199570777727532,1.5523267666976672,True,True,False,False
667,A-987306,CHEMBL1935450,1.568006207999194,2.4527272727272726,0.8111075949367089,1.3123613046680074,1.7377869367572762,True,False,False,False
671,NSC-663284,CHEMBL337173,1.563759891095982,1.1241666666666668,2.497357594936709,0.5757509322731597,4.3484283290464445,False,True,False,False
672,KB-R7943,CHEMBL5624679,1.5617542610423953,2.2074545454545453,0.9635714285714285,1.466719357160029,1.0473164644963373,False,False,False,True
673,RS-16566,CHEMBL145725,1.5595141591250319,2.268772727272727,0.4994715189873419,2.261082303105021,0.9371668397088341,False,False,False,True
675,RKI-1447,CHEMBL3218011,1.5592132433900727,0.8584545454545455,1.866285714285714,2.3465856974698434,4.095730947183051,False,True,False,False
676,trimipramine,CHEMBL644,1.5585661050731665,2.8206363636363636,-0.30834285714285714,2.7682435123788203,1.12795463267844,False,False,False,True
677,XAV-939,CHEMBL1086580,1.5584956189856811,1.1241666666666668,2.4647142857142854,0.6147161901665014,3.7923071043538648,False,True,False,False
679,cebranopadol,CHEMBL2364605,1.5581260390506435,1.2876818181818181,2.624476303317536,-0.03368604774549039,1.706485850666226,False,True,False,False
680,SCH-221510,CHEMBL513136,1.5566322735930325,2.268772727272727,0.7512203791469195,1.7431751551258676,0.74364372026454,False,False,False,True
682,algestone-acetophenide,CHEMBL3989742,1.5541235375721862,1.8395454545454546,0.974988151658768,2.1415504754524863,2.2057521017168455,True,False,False,False
683,nicergoline,CHEMBL1372950,1.5512025284639088,2.759318181818182,0.36007142857142854,1.5172334215403238,1.2157566766530923,False,False,False,True
684,diminazene-aceturate,CHEMBL35241,1.5498673879282037,2.1461363636363635,0.818350710900474,1.8203627905673423,0.9349601511592697,False,False,False,True
686,diphenylpyraline,CHEMBL1492,1.548515037738538,2.5753636363636363,0.48178571428571426,1.6282764873939883,1.0282862396699504,False,False,False,True
691,CP-99994,CHEMBL441225,1.543069729062244,2.1461363636363635,1.0792,1.2646759180384928,0.82140543214049,False,False,False,True
692,ISRIB,CHEMBL4303573,1.5414524021746223,-0.3679090909090909,5.069938388625593,-1.6967965845598931,1.508002680030742,False,True,False,False
693,pacritinib,CHEMBL2035187,1.5377474316206643,2.698,0.39024642857142855,1.5122443009604642,12.015814690524277,True,False,False,True
694,thioproperazine,CHEMBL609109,1.5374195019021764,0.12263636363636364,3.0479285714285713,1.3459676393810116,2.3512656355593693,False,True,False,False
696,triciribine,CHEMBL331237,1.536435332645945,1.9621818181818182,1.506214285714286,0.7453844554375163,1.571155115667939,True,True,False,True
706,G-1,CHEMBL569766,1.5180194742486224,1.4614166666666666,2.0235,0.6202640379097785,8.06962378457258,False,True,False,False
708,Sufentanil,CHEMBL658,1.5171397504091881,2.5753636363636363,0.4539289099526066,1.527113659413455,-0.80518044349688,False,False,False,True
710,dipyridamole,CHEMBL932,1.5152692742104001,1.5942727272727273,1.489654028436019,1.4084928596345068,2.2446651980947205,True,False,False,False
711,formoterol,CHEMBL1256786,1.5149938519663415,0.3679090909090909,3.4843838862559244,-0.12961669449832322,1.9077137654301224,False,True,False,False
713,SC-12267,CHEMBL197194,1.514766212108219,1.1037272727272727,2.339405063291139,0.6875663885042715,1.9321878020616399,False,True,False,False
717,bisacodyl,CHEMBL942,1.5014826691352356,2.2074545454545453,0.840727488151659,1.4110492784637685,2.3220930877667416,True,False,False,True
720,tolperisone,CHEMBL1076211,1.497375312772924,2.4527272727272726,0.14704739336492892,2.2873272316802167,0.4220490303531668,False,False,False,True
722,TYLOSIN TARTRATE,CHEMBL3189100,1.4942898127700093,2.5855833333333336,1.32981990521327,-0.3593574132431625,10.470261725220283,True,False,False,True
726,norgestrel,CHEMBL1389,1.485813627923125,1.2876818181818181,1.970503571428572,0.912697360394845,2.899758774448719,False,True,False,False
727,S26948,CHEMBL4303501,1.4847083524967617,1.8395454545454546,0.9635714285714285,1.8173079962500411,3.015767010656836,True,False,False,True
729,abamectin,CHEMBL3215298,1.4840632735617176,0.9555416666666666,2.5253791469194313,0.45847474063639176,2.7768313561793074,False,True,False,False
730,BD-1047,CHEMBL143360,1.4815917148106617,2.5753636363636363,0.6118678571428572,1.033495587040321,1.0605710411331304,False,False,False,True
731,PPT,CHEMBL441282,1.4773862833621618,1.9008636363636364,1.0700714285714286,1.445061286940678,0.30759352733433504,False,False,False,True
732,Encorafenib (LGX818),CHEMBL3301612,1.476334368315387,1.01175,2.6937310126582275,-0.02929018373952127,3.5310755083349377,False,True,False,False
735,benproperine,CHEMBL2105910,1.4746371623211179,3.004590909090909,0.14200000000000002,1.0800039934237706,0.02861646292491664,False,False,False,True
736,tipifarnib,CHEMBL289228,1.4731080537541799,1.68625,0.8751424050632913,2.2427554586443152,2.8335980874680797,True,False,False,True
740,VUF10460,CHEMBL492884,1.4721282167471528,1.1037272727272727,2.0661898734177218,1.0208067914457744,1.6211203671705794,False,True,False,False
744,Perampanel,CHEMBL1214124,1.467811793035083,1.5942727272727273,1.9078714285714284,0.33477065348710355,1.5301479561996065,True,True,False,False
745,vanoxerine,CHEMBL281594,1.4673305608835083,2.0235,0.9250285714285714,1.4395956615603984,8.311858544661998,True,False,False,True
746,PNU-74654,CHEMBL3187418,1.465104720703026,2.5753636363636363,0.35483175355450236,1.4651328236788526,0.612441910755214,False,False,False,True
747,A-674563,CHEMBL379218,1.4644075934805758,1.349,2.1391285714285715,0.3457808245457358,12.300726508119672,False,True,False,False
750,loxistatin-acid,CHEMBL418661,1.4616669644092088,1.9008636363636364,0.9206445497630333,1.6653184497927038,-0.15320138041078407,False,False,False,True
751,buramate,CHEMBL2103933,1.461254774553554,2.330090909090909,0.7001139240506331,1.2458642064846859,1.084791346767196,False,False,False,True
756,phenazopyridine,CHEMBL1242,1.4483539509950694,1.9621818181818182,0.6694285714285714,1.9785489757545667,2.581694277824952,True,False,False,False
757,eliprodil,CHEMBL28564,1.4472773992885837,2.0235,1.0416329113924052,1.1061211736581071,1.7965259012731452,True,False,False,False
762,erdafitinib,CHEMBL3545376,1.4316448034715044,-0.505875,3.7688886255924174,0.6321967661726866,8.22694404786043,False,True,False,False
764,DCEBIO,CHEMBL1255655,1.429885755111761,2.4527272727272726,0.7353571428571429,0.7732599443899733,0.5083578437346971,False,False,False,True
778,tyrphostin-AG-879,CHEMBL539947,1.4172706520444707,0.2810416666666667,2.899390995260664,0.7254879363676927,6.246444138823775,False,True,False,False
780,methyl-aminolevulinate,CHEMBL1096562,1.4139236112068532,1.6555909090909091,1.6814549763033175,0.3955262852458123,2.4887727277401854,True,True,False,False
782,LY393558,CHEMBL4303390,1.4125663676914657,0.7358181818181818,2.3835714285714285,0.8240526176781088,2.0258388174951696,False,True,False,False
783,CGP-60474,CHEMBL300389,1.4124416565996376,0.6745,3.6410213270142187,-1.5688343710302504,17.175379934080407,False,True,False,False
786,dabrafenib,CHEMBL2028663,1.4098823799758473,-1.349,4.222817535545024,1.3017768287891873,3.3524018947427425,False,True,False,False
787,spironolactone,CHEMBL1393,1.4062353340028646,0.6131818181818182,2.0874336492890992,1.6299457350724875,1.703485014258017,False,True,False,False
788,butabindide,CHEMBL151059,1.4042703604185707,2.0848181818181817,0.9238412322274883,1.0040329740015128,2.636336892418807,True,False,False,False
790,BAG-956,CHEMBL2134545,1.401345369442305,-0.6745,3.9962857142857144,0.36315541864009604,10.24425231673251,False,True,False,False
791,NE-100,CHEMBL521582,1.4008713542426319,2.0848181818181817,0.3806107142857143,2.073498979005367,0.4725425162404472,False,False,False,True
792,PD-128907,CHEMBL97424,1.400616340748656,2.0235,1.0840178571428571,0.7880459894575655,0.34928401828451705,False,False,False,True
793,cetirizine,CHEMBL1000,1.3996870485353763,1.5329545454545455,1.643142857142857,0.6462404374820755,2.6577848364193026,True,True,False,True
795,eliglustat,CHEMBL2110588,1.3972973385474194,1.349,1.653285714285714,0.9819152641656691,2.8465745817397625,False,True,False,False
797,"tropanyl-3,5-dimethylbenzoate",CHEMBL1476871,1.3968137960910316,1.6555909090909091,1.2381892857142855,1.1965085908447677,1.582694064963814,True,False,False,False
798,OG-L002,CHEMBL4289507,1.395953497938912,2.0235,0.8114285714285714,1.3099103468374176,0.7518897496862289,False,False,False,True
800,GS-39783,CHEMBL392394,1.3947457587314425,1.9008636363636364,0.5636892857142857,2.044622949501368,0.34962267916625434,False,False,False,True
802,flavoxate,CHEMBL1493,1.3929455240952113,1.9008636363636364,0.3806107142857143,2.401778919177355,1.875945744007241,True,False,False,True
804,presatovir,CHEMBL3410450,1.392722827059034,1.7782272727272728,1.1613571428571428,1.0844453041263376,0.8398523963895823,False,False,False,True
808,arsenic-trioxide,CHEMBL5483015,1.387225990993489,0.7971363636363636,2.3495616113744076,0.6427340049459013,2.088083048995859,False,True,False,False
809,ANR-94,CHEMBL4303273,1.386295351476651,1.9008636363636364,0.9483571428571428,1.2330351989416952,-0.10823687578659939,False,False,False,True
811,cevipabulin,CHEMBL1182714,1.3857941147194723,1.4103181818181818,2.5400474683544303,-0.9717607267478632,16.00479663565921,False,True,False,False
812,atiprimod,CHEMBL103735,1.3852561647156416,2.416958333333333,0.2987071428571429,1.494949871197255,10.734407230330445,True,False,False,True
813,IRL-2500,CHEMBL72410,1.3839956045806645,1.0424090909090908,2.5438285714285715,-0.25249730177200297,1.6897304083513494,False,True,False,False
814,hycanthone,CHEMBL22077,1.3819768580407614,2.4731666666666667,0.36122511848341227,1.24110071990365,8.644808019838639,True,False,False,True
817,IKK-2-inhibitor-V,CHEMBL536151,1.3771549331929822,-0.12263636363636364,4.499512658227848,-1.8679779232180593,10.81399040132007,False,True,False,False
825,GSK269962,CHEMBL220241,1.3714281863509192,0.7971363636363636,1.7648571428571427,1.7331539187675835,4.769635546445361,False,True,False,False
829,L-778123,CHEMBL279433,1.3686309732001316,1.0424090909090908,1.6177857142857142,1.5227652556110465,1.7002204605748699,False,True,False,False
830,NMS-E973,CHEMBL2443044,1.3679972185544453,0.9555416666666666,1.8356035714285714,1.2576956165817494,4.761003677884833,False,True,False,False
835,CC-223,CHEMBL3586404,1.361104768907141,2.416958333333333,0.4767142857142857,1.0181786064404663,6.013377381478591,True,False,False,True
838,PYR-41,CHEMBL2322201,1.3566691191880844,2.268772727272727,0.8164999999999999,0.6128001413949667,1.6735080017252966,True,False,False,True
839,Carmofur,CHEMBL460499,1.3557332304354572,0.8993333333333333,1.9423571428571424,1.0952851997963338,5.212374347674521,False,True,False,False
840,oxaliplatin,CHEMBL414804,1.354022804883313,-0.9810909090909091,4.904578571428572,-1.076861300258761,5.611453584205307,False,True,False,False
841,fdcyd,CHEMBL1076257,1.3500550648115395,0.7358181818181818,3.5774113924050632,-1.8761838243887932,5.841974551588047,False,True,False,False
844,GDC-0941,CHEMBL521851,1.34838801681782,1.7782272727272728,2.953346428571429,-2.7212073185083048,5.849644503323618,True,True,False,True
846,WAY-213613,CHEMBL1628669,1.3458254272300663,0.6745,2.0842369668246445,1.2116532025010416,1.7441754152227353,False,True,False,False
851,ICI-63197,CHEMBL1485629,1.3390728684583815,0.8584545454545455,1.7293571428571426,1.5197409656685295,1.9253944986881766,False,True,False,False
852,ONC201,CHEMBL4297310,1.3374618213940237,2.4731666666666667,1.570987341772152,-1.400998909907519,8.717361951417356,True,True,False,False
853,itraconazole,CHEMBL5483033,1.3373160934232962,0.0,3.458714285714285,-0.23084810431209035,2.859385712447038,False,True,False,False
855,progesterone,CHEMBL103,1.3344453979559068,0.9197727272727273,1.9052227488151658,1.0222360376037465,1.5506488188990388,False,True,False,False
856,brucine,CHEMBL501756,1.3324119751798467,-0.18395454545454545,3.600714285714286,-0.17145960462024737,1.7444783059683497,False,True,False,False
858,dimetindene,CHEMBL22108,1.3288401888027466,1.7782272727272728,1.3361930379746836,0.41536032260982036,1.6569800022650003,True,False,False,False
860,TC-F-2,CHEMBL1738872,1.3229769980563928,2.0235,0.48239556962025326,1.603093851041457,0.4931636152542352,False,False,False,True
863,copper-histidine,CHEMBL104875,1.318404390492784,2.391409090909091,0.268521327014218,1.272161116617302,-0.4680973460001444,False,False,False,True
867,9-anthracenecarboxylic-acid,CHEMBL1513985,1.31398499403737,1.716909090909091,0.8925714285714283,1.3509639312258117,0.624989465963258,False,False,False,True
870,ML281,CHEMBL2204239,1.3097025423914321,2.5140454545454545,0.16380714285714285,1.1928075171519654,0.6831775224286573,False,False,False,True
871,butacaine,CHEMBL129529,1.3085569679773317,0.3679090909090909,2.393714285714286,1.0195380866399035,2.0864908015944126,False,True,False,False
872,buclizine,CHEMBL1201271,1.3081760835013216,1.5942727272727273,0.8055639810426541,1.741207000875845,0.3294233442014854,False,False,False,True
873,ESI-09,CHEMBL3260990,1.3079710276916323,-0.06131818181818182,3.7369218009478677,-0.8113520998012096,1.9902831663453202,False,True,False,False
874,BIIB021,CHEMBL467399,1.3078497169216763,0.6131818181818182,1.96595971563981,1.380965516965125,8.547494022027477,False,True,False,False
877,carbadox,CHEMBL13779,1.3050754467791315,2.268772727272727,0.40951785714285716,1.1687960650644882,1.9287592431441594,True,False,False,True
878,trolox,CHEMBL153,1.3044236315260076,0.6182916666666667,2.505895569620253,0.27374368505619967,2.6911322926722896,False,True,False,False
879,5-HMF,CHEMBL185885,1.304219489041619,2.0848181818181817,0.48239556962025326,1.3866699423312239,0.1429208668923436,False,False,False,True
881,obeticholic-acid,CHEMBL266340,1.3017339065538045,1.349,1.5069525316455696,0.7967644694778824,1.716398398710471,False,True,False,False
883,"3,4-DCPG-(+/-)",CHEMBL1331443,1.2950022982450404,1.2876818181818181,1.8003571428571428,0.2989335691472792,1.527734012443831,False,True,False,False
892,ebrotidine,CHEMBL1742471,1.2839385469396731,0.7971363636363636,2.572735714285715,-0.32005142114579116,2.21101608516818,False,True,False,False
894,neridronic-acid,CHEMBL55214,1.2819668934169275,1.5329545454545455,1.1540023696682467,1.0359206368390526,1.6493520938719872,True,False,False,False
897,delta-tocotrienol,CHEMBL121305,1.2812353585538006,-0.06131818181818182,3.3298101265822786,-0.13080709675919133,1.5486886611477446,False,True,False,False
899,diclofenamide,CHEMBL17,1.2780255926288624,2.330090909090909,0.025613924050632914,1.678718296861228,0.7938642655890799,False,False,False,True
900,balapiravir,CHEMBL550936,1.277629812226404,1.9008636363636364,1.2019285714285715,0.18256464554760415,1.6275877685247153,True,False,False,False
905,edaglitazone,CHEMBL3990804,1.2755986982637821,1.5942727272727273,0.7831872037914692,1.623073629190517,2.637038084432435,True,False,False,False
914,vitamin-B12,CHEMBL5308454,1.2672708361552838,-0.3065909090909091,3.3628642857142856,0.22380742752966562,2.6069470184343895,False,True,False,False
917,ryuvidine,CHEMBL290904,1.2608176235401052,0.05620833333333333,2.7364208860759494,0.7188296788819598,10.829362502641326,False,True,False,False
918,1-phenylbiguanide,CHEMBL13791,1.2594711977063693,2.0848181818181817,0.5080094936708862,1.1117006375537104,1.4791816817823802,False,False,False,True
919,aurora-a-inhibitor-i,CHEMBL502124,1.2586884321047214,2.1461363636363635,1.4800639810426541,-0.9589585288344293,1.5217318843505787,True,False,False,False
920,dioxybenzone,CHEMBL1326877,1.2570680761599418,1.7986666666666666,0.9845781990521327,0.7188506493621091,6.016815491623875,True,False,False,False
921,INC-280,CHEMBL3188267,1.2556138732657187,0.6745,2.554149289099526,-0.1792292118704591,2.0197063446918926,False,True,False,False
922,heclin,CHEMBL4303618,1.255151873893745,3.2498636363636364,-0.826642857142857,1.4293178110271656,-0.07008288736583689,False,False,False,True
925,entrectinib,CHEMBL1983268,1.2485637613285265,0.843125,2.0184285714285712,0.5197116637854906,12.927597699364778,False,True,False,False
