chembl_id,compound_name,cp_morph_z_max,cp_morph_z_mean,ab_activity_z_max,ab_activity_z_mean,concentration_uM_min,concentration_uM_max,concentration_uM_nunique,cpe_activity_z_max,cpe_activity_z_mean,toxicity_z_max,toxicity_z_mean,concentration_uM_min_cpe,concentration_uM_max_cpe,concentration_uM_nunique_cpe,composite_score,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe,rank
CHEMBL59898,PD-102807,4.7520399265927855,4.7520399265927855,9.197727272727272,9.197727272727272,10.0,10.0,1.0,7.742364928909952,2.6396101015143594,2.4040326251537567,0.7273123103335144,0.001,10.0,5.0,7.726444865973448,True,True,False,False,54
CHEMBL2403108,ceritinib,0.8309748794403597,0.8309748794403597,0.0,0.0,0.8333333333333334,0.8333333333333334,1.0,18.85403317535545,3.7957227562284137,10.725195601007506,2.20278121253458,0.001,10.0,5.0,7.707808246030252,False,True,False,False,55
CHEMBL27006,L-733060,5.093097348103026,5.093097348103026,10.730681818181818,10.730681818181818,10.0,10.0,1.0,5.846732227488151,-0.1903170355150281,1.180375113676096,0.06781487813417272,0.001,10.0,5.0,7.6495850878885925,False,False,False,True,56
CHEMBL1092926,NVP-BSK805,-0.05821702035579854,-0.05821702035579854,-1.4052083333333334,-1.4052083333333334,0.8333333333333334,0.8333333333333334,1.0,20.276556872037915,4.063890434082086,6.584598249946457,1.183402754884762,0.001,10.0,5.0,7.536896011410672,False,True,False,False,57
CHEMBL2140173,KU-60019,3.957960756770356,3.957960756770356,5.334681818181818,5.334681818181818,10.0,10.0,1.0,11.463303317535546,2.4994350034709427,2.3031721479290317,-0.022727006323198563,0.001,10.0,5.0,7.5107862056410175,True,True,False,False,58
CHEMBL4297643,STA-5326,-2.8245692138163565,-2.8245692138163565,7.358181818181818,7.358181818181818,10.0,10.0,1.0,12.825135714285716,5.728615166390992,10.284000843397893,3.6190077843276556,0.001,10.0,5.0,7.5084131702237435,True,True,False,False,59
CHEMBL1908394,GSK461364,0.0637024202504027,0.0637024202504027,1.1241666666666668,1.1241666666666668,0.8333333333333334,0.8333333333333334,1.0,17.556180094786733,3.4652323842376362,8.21685370034791,3.5229983980439123,0.001,10.0,5.0,7.4848791886314405,False,True,False,False,60
CHEMBL1378,thiethylperazine,4.697594434709034,4.697594434709034,9.075090909090909,9.075090909090909,10.0,10.0,1.0,7.2340924170616105,0.298498763701653,1.9983161241566005,0.685462784335361,0.001,10.0,5.0,7.463192217402815,True,True,False,False,61
CHEMBL4303620,pyrintegrin,4.284603040635283,4.284603040635283,4.890125,4.890125,0.8333333333333334,0.8333333333333334,1.0,11.556007109004739,4.680172913663515,3.046450065411563,1.224325755484577,0.001,10.0,5.0,7.435373451728953,True,True,False,False,62
CHEMBL2137530,serdemetan,6.2024728550508454,6.2024728550508454,8.094,8.094,10.0,10.0,1.0,7.109421800947868,0.7219765030467166,1.378081037684001,0.6917140411307322,0.001,10.0,5.0,7.321863291389317,False,False,False,False,63
CHEMBL1476463,wiskostatin,0.5955327343548283,0.5955327343548283,-0.6182916666666667,-0.6182916666666667,0.8333333333333334,0.8333333333333334,1.0,18.348957345971563,3.2129674547277665,6.61029180722335,0.05281290146754421,0.001,10.0,5.0,7.211372818592925,False,True,False,False,64
CHEMBL3989870,VE-822,3.338943405984165,3.338943405984165,5.845666666666666,5.845666666666666,0.8333333333333334,0.8333333333333334,1.0,10.394984177215193,4.131568619464704,12.690452680123494,3.454211754958064,0.001,10.0,5.0,7.164049018749577,True,True,False,False,65
CHEMBL3421914,DDR1-IN-1,-0.17601368231561082,-0.17601368231561082,0.05620833333333333,0.05620833333333333,0.8333333333333334,0.8333333333333334,1.0,17.933388625592418,3.6935905008870185,3.3540014225391923,0.6145146144839381,0.001,10.0,5.0,7.160636047107179,False,True,False,False,66
CHEMBL5483034,NS-3861,2.6007969076423545,2.6007969076423545,4.169636363636363,4.169636363636363,10.0,10.0,1.0,12.272857142857143,2.0503094686886696,0.21575420057573155,0.10748373649308707,0.001,10.0,5.0,7.097156784125874,False,False,False,False,67
CHEMBL3407862,AMG-PERK-44,0.003771392862210337,0.003771392862210337,3.3724999999999996,3.3724999999999996,10.0,10.0,1.0,13.931142180094788,2.793881799490929,2.7898952625841877,0.7996829962760791,0.001,10.0,5.0,6.922211150610358,True,True,False,False,68
CHEMBL460491,IT1t,4.607249840757627,4.607249840757627,8.400590909090909,8.400590909090909,10.0,10.0,1.0,6.585165876777252,1.6231773435290489,1.304777806974664,0.6478816741480562,0.001,10.0,5.0,6.91575268249879,False,False,False,False,69
CHEMBL1241589,CID-5458317,1.038033868616653,1.038033868616653,2.079708333333333,2.079708333333333,0.8333333333333334,0.8333333333333334,1.0,14.596052132701425,4.152728220392003,11.582285706944067,3.071851112992408,0.001,10.0,5.0,6.8779109601372355,True,True,False,False,70
CHEMBL123292,cycloheximide,2.3504445338099034,2.3504445338099034,4.230954545454545,4.230954545454545,10.0,10.0,1.0,11.735446202531646,4.5322067760513525,11.417301649156252,4.9876243677631305,0.001,10.0,5.0,6.856649205956458,True,True,False,False,71
CHEMBL941,imatinib,4.810820156233773,4.810820156233773,8.155318181818181,8.155318181818181,10.0,10.0,1.0,6.476478672985783,2.7729482481595435,-0.06316049391851618,-0.49422131825461457,0.001,10.0,5.0,6.814882773168342,False,False,False,False,72
CHEMBL2103884,oprozomib,-2.399664508538957,-2.399664508538957,-0.44966666666666666,-0.44966666666666666,0.8333333333333334,0.8333333333333334,1.0,18.529478571428573,8.594616677922236,15.12031733999734,6.119704572433047,0.001,10.0,5.0,6.751991860196972,False,True,False,False,73
CHEMBL328190,lasofoxifene,0.33937370511749343,0.33937370511749343,0.7869166666666666,0.7869166666666666,0.8333333333333334,0.8333333333333334,1.0,15.913085308056875,3.4478566276149913,4.899432841804097,0.5165130229470731,0.001,10.0,5.0,6.747875530912915,False,True,False,False,74
CHEMBL433257,harringtonine,3.5081619083278035,3.5081619083278035,6.683681818181818,6.683681818181818,10.0,10.0,1.0,8.409905063291141,0.18979583662572974,11.80642424729044,4.0673402126335185,0.001,10.0,5.0,6.7390671342547455,True,True,False,False,75
CHEMBL188678,NU-7441,1.947810165916101,1.947810165916101,4.047,4.047,0.8333333333333334,0.8333333333333334,1.0,11.805348341232229,3.0659667839788147,11.07160716474234,2.3213442533245807,0.001,10.0,5.0,6.730501369676112,True,True,False,False,76
CHEMBL5483012,SNAP-5089,1.0305517167434113,1.0305517167434113,0.6182916666666667,0.6182916666666667,0.8333333333333334,0.8333333333333334,1.0,15.650957345971564,3.5536371382720704,3.1663580049559705,1.167328347111468,0.001,10.0,5.0,6.713809948403975,False,True,False,False,77
CHEMBL314854,fingolimod,4.665645837227118,4.665645837227118,9.443,9.443,10.0,10.0,1.0,4.8877274881516595,0.7341316911203861,1.79960896482963,-0.05518154076751276,0.001,10.0,5.0,6.665420162706088,True,True,False,False,78
CHEMBL1201342,metixene,2.150391614037073,2.150391614037073,2.0235,2.0235,0.8333333333333334,0.8333333333333334,1.0,13.531556872037916,2.8829306149139122,3.2106925649670592,-0.02528233538165874,0.001,10.0,5.0,6.652101071622582,True,True,False,False,79
CHEMBL2436978,URMC-099,5.132689724238074,5.132689724238074,4.833916666666666,4.833916666666666,0.8333333333333334,0.8333333333333334,1.0,9.135632911392406,1.395755915386132,12.850563681784976,2.591688069196445,0.001,10.0,5.0,6.614357776071244,True,True,False,False,80
CHEMBL46740,bazedoxifene,0.9600573291884366,0.9600573291884366,0.33725,0.33725,0.8333333333333334,0.8333333333333334,1.0,15.68612085308057,1.7409712953900744,10.575464604223699,1.7224877504775324,0.001,10.0,5.0,6.601359807069916,False,True,False,False,81
CHEMBL728,prochlorperazine,4.83944214982273,4.83944214982273,9.320363636363636,9.320363636363636,10.0,10.0,1.0,4.69592654028436,0.8880884183642863,2.2950571482679267,0.8757611229314811,0.001,10.0,5.0,6.574404500623745,True,True,False,False,82
CHEMBL229008,BMS-566419,3.632426881235341,3.632426881235341,5.947863636363636,5.947863636363636,10.0,10.0,1.0,8.611862559241708,2.2001492297506924,0.833698328125846,-0.38524761093263377,0.001,10.0,5.0,6.550375854489206,False,False,False,False,83
CHEMBL450786,PHA-665752,0.6808629660828543,0.6808629660828543,-0.22483333333333333,-0.22483333333333333,0.8333333333333334,0.8333333333333334,1.0,16.09849289099526,2.7487952508934463,5.457525192846277,1.35769563492663,0.001,10.0,5.0,6.485636416281342,False,True,False,False,84
CHEMBL50588,emetine,-1.619433777091711,-1.619433777091711,-0.44966666666666666,-0.44966666666666666,0.8333333333333334,0.8333333333333334,1.0,17.38764642857143,4.094842258041018,15.55638277712499,7.326397081093766,0.001,10.0,5.0,6.451305149343564,False,True,False,False,85
CHEMBL471728,GANT-61,3.662140139057018,3.662140139057018,7.542136363636363,7.542136363636363,10.0,10.0,1.0,6.75139336492891,1.5366825608700496,0.5139914243694742,0.2943236417108112,0.001,10.0,5.0,6.4498399192375135,False,False,False,False,86
CHEMBL325041,bortezomib,-1.131261439224474,-1.131261439224474,0.8584545454545455,0.8584545454545455,10.0,10.0,1.0,15.744757142857143,7.520818611880051,19.09019461984154,11.117627558419779,0.001,10.0,5.0,6.415032387479781,False,True,False,False,87
CHEMBL2159498,P22077,3.3578750567889117,3.3578750567889117,7.971363636363637,7.971363636363637,10.0,10.0,1.0,6.294267772511849,1.3259369993486627,0.36874916545691766,-0.3191632001949699,0.001,10.0,5.0,6.377827574907976,False,False,False,False,88
CHEMBL2364627,LY2228820,-1.907331720052176,-1.907331720052176,-0.9197727272727273,-0.9197727272727273,10.0,10.0,1.0,17.69683412322275,4.51312155339681,5.2222466202848095,3.1002844632630477,0.001,10.0,5.0,6.329358214369575,False,True,False,False,89
CHEMBL3922179,CYM-5442,5.592613838649117,5.592613838649117,11.221227272727273,11.221227272727273,10.0,10.0,1.0,1.748585308056872,0.47573179036363483,2.8153043751798443,0.9352094315314915,0.001,10.0,5.0,6.306447800043481,True,True,False,False,90
CHEMBL4303250,HTH-01-015,0.5753066735837713,0.5753066735837713,-0.05620833333333333,-0.05620833333333333,0.8333333333333334,0.8333333333333334,1.0,15.516696682464454,3.1043863618093464,3.1948728631988885,-0.15270640062806637,0.001,10.0,5.0,6.299256674369203,False,True,False,False,91
CHEMBL178334,Y-134,2.600556717202797,2.600556717202797,3.5564545454545455,3.5564545454545455,10.0,10.0,1.0,10.86872037914692,2.750348171670252,2.046296845237074,-0.1506946767211452,0.001,10.0,5.0,6.290181313281146,True,True,False,False,92
CHEMBL1289,haloprogin,3.619161267443938,3.619161267443938,8.768500000000001,8.768500000000001,10.0,10.0,1.0,5.133872037914692,1.0425895612899907,1.604165930973829,0.6416901826630621,0.001,10.0,5.0,6.284781068654666,True,True,False,False,93
CHEMBL304858,Ro-48-8071,4.740671993686767,4.740671993686767,8.584545454545454,8.584545454545454,10.0,10.0,1.0,4.456175355450237,1.2493151615059606,1.829270886698934,0.24239669553976517,0.001,10.0,5.0,6.1644227227356305,True,True,False,False,94
CHEMBL4303465,gallium-triquinolin-8-olate,5.074773534698414,5.074773534698414,10.669363636363636,10.669363636363636,10.0,10.0,1.0,2.0619208860759497,0.6900804636065236,1.4055991140748014,-0.9551465826663318,0.001,10.0,5.0,6.107468515915517,False,False,False,False,95
CHEMBL4303205,CCT-031374,4.1551128968582836,4.1551128968582836,8.400590909090909,8.400590909090909,10.0,10.0,1.0,4.779040284360191,1.2872913932192351,1.976015157109649,0.36430538864911144,0.001,10.0,5.0,6.102875056752097,True,True,False,False,96
CHEMBL1398474,10-DEBC,1.8079232148972426,1.8079232148972426,1.2365833333333334,1.2365833333333334,0.8333333333333334,0.8333333333333334,1.0,13.109594786729858,1.8846468687383766,4.663165790687868,1.4454248879866713,0.001,10.0,5.0,6.100055891004726,False,True,False,False,97
CHEMBL4297188,ARQ-092,4.560312894841491,4.560312894841491,9.075090909090909,9.075090909090909,10.0,10.0,1.0,3.8775758293838862,0.29502683857117146,2.9068466116378984,1.5093011086563972,0.001,10.0,5.0,6.093129274358217,True,True,False,False,98
CHEMBL4065616,Remdesivir,4.981147010493487,4.981147010493487,9.504318181818181,9.504318181818181,10.0,10.0,1.0,3.1743056872037916,0.84346183364329,0.518073989286994,-0.16799394696966846,0.001,10.0,5.0,6.067678949707487,False,False,False,False,99
CHEMBL2171124,GSK2606414,-0.167569840206025,-0.167569840206025,1.349,1.349,0.8333333333333334,0.8333333333333334,1.0,13.831518987341774,4.714781746012702,4.119813940768574,1.027957670696989,0.001,10.0,5.0,6.038693626895506,False,True,False,False,100
CHEMBL252172,BNTX,4.430356719714513,4.430356719714513,9.049541666666666,9.049541666666666,0.8333333333333334,0.8333333333333334,1.0,3.6841360759493673,-1.044442608777628,12.91006066957044,2.1841926287867928,0.001,10.0,5.0,5.9795424409893165,True,True,False,True,101
CHEMBL4303503,Oridonin (Isodonol),0.34729875074420563,0.34729875074420563,0.7869166666666666,0.7869166666666666,0.8333333333333334,0.8333333333333334,1.0,13.963109004739337,3.1691888533890973,2.4608904436145407,0.6584531472239498,0.001,10.0,5.0,5.969470018711243,False,True,False,False,102
CHEMBL1415927,R-96544,3.354840389114092,3.354840389114092,6.009181818181818,6.009181818181818,10.0,10.0,1.0,7.034071428571429,1.2969975793388926,1.7802918483153234,0.056764949366237535,0.001,10.0,5.0,5.888269376524118,True,True,False,False,103
CHEMBL4297410,NKP-1339,2.70862602752456,2.70862602752456,7.419499999999999,7.419499999999999,10.0,10.0,1.0,5.792388625592418,1.9178156636356625,0.8043692385600907,-0.17154662357284617,0.001,10.0,5.0,5.82648065574188,False,False,False,False,104
CHEMBL483059,dynole-34-2,4.252913074156708,4.252913074156708,8.339272727272727,8.339272727272727,10.0,10.0,1.0,4.056590047393365,1.7729045194244233,0.9457019582486654,-0.27972817958716095,0.001,10.0,5.0,5.808927724697779,False,False,False,False,105
CHEMBL3421968,AZ191,2.110081465541507,2.110081465541507,0.3934583333333333,0.3934583333333333,0.8333333333333334,0.8333333333333334,1.0,13.058447867298579,2.7313746457924464,4.715377214427819,1.258568219364663,0.001,10.0,5.0,5.802778773361067,False,True,False,False,106
CHEMBL298734,lonafarnib,4.801088583346641,4.801088583346641,7.358181818181818,7.358181818181818,10.0,10.0,1.0,4.738575949367089,1.832784990144237,1.3231790885934192,0.7093539350871282,0.001,10.0,5.0,5.798920823688892,False,False,False,False,107
CHEMBL527026,cot-inhibitor-2,4.422558125658243,4.422558125658243,7.7260909090909085,7.7260909090909085,10.0,10.0,1.0,4.526502369668247,0.6806772732103221,2.2127006351034253,0.372320021438254,0.001,10.0,5.0,5.785548936635311,True,True,False,False,108
CHEMBL140,curcumin,3.460437873279983,3.460437873279983,5.150727272727273,5.150727272727273,10.0,10.0,1.0,7.537777251184835,1.7625192748300953,2.040974469852487,0.6872773458817488,0.001,10.0,5.0,5.7674893842208395,True,True,False,False,109
CHEMBL189584,PD-173074,0.49187512402692435,0.49187512402692435,-0.33725,-0.33725,0.8333333333333334,0.8333333333333334,1.0,14.474578199052134,2.4443744191955985,8.236942861404462,2.215170245243435,0.001,10.0,5.0,5.753306304426239,False,True,False,False,110
CHEMBL1201284,cinacalcet,5.57936020890402,5.57936020890402,10.240136363636363,10.240136363636363,10.0,10.0,1.0,1.2932142857142854,0.07717599234678563,2.126123252755889,-0.273247343481345,0.001,10.0,5.0,5.729212301521064,True,False,False,False,111
CHEMBL1446457,NNC-05-2090,-0.17521375764053435,-0.17521375764053435,0.7307083333333333,0.7307083333333333,0.8333333333333334,0.8333333333333334,1.0,13.585900473933648,3.259653476341883,3.150173339001364,1.7266492459105394,0.001,10.0,5.0,5.6916007713786865,False,True,False,False,112
CHEMBL45349,BMS-191011,3.78060062536063,3.78060062536063,7.848727272727273,7.848727272727273,10.0,10.0,1.0,4.4529786729857825,1.0872445501486936,-0.8788171029407349,-1.4272542192585114,0.001,10.0,5.0,5.676802503357349,False,False,False,False,113
CHEMBL1938681,MK2-IN-1,0.4781119333977261,0.4781119333977261,-0.168625,-0.168625,0.8333333333333334,0.8333333333333334,1.0,14.046222748815167,2.4273550651337383,4.059060721293427,1.3119805199761339,0.001,10.0,5.0,5.646661486205612,False,True,False,False,114
CHEMBL299879,NTNCB,-0.4786694700149845,-0.4786694700149845,0.7307083333333333,0.7307083333333333,0.8333333333333334,0.8333333333333334,1.0,13.608277251184834,2.320198596710746,2.5259659853865943,1.3856535479107956,0.001,10.0,5.0,5.639860339804271,False,True,False,False,115
CHEMBL1200471,pyrithione-zinc,-0.16186137455559232,-0.16186137455559232,1.4716363636363636,1.4716363636363636,10.0,10.0,1.0,12.700237341772153,1.3736676883950536,12.954026489503569,5.229974600791093,0.001,10.0,5.0,5.636377207252289,False,True,False,False,116
CHEMBL47050,penfluridol,0.7743926816352936,0.7743926816352936,2.810416666666667,2.810416666666667,0.8333333333333334,0.8333333333333334,1.0,10.871917061611374,2.2116141175663975,12.945105722710085,2.726738998046015,0.001,10.0,5.0,5.627812027638274,True,True,False,False,117
CHEMBL2206431,arglabin,0.5804525298203524,0.5804525298203524,4.353590909090909,4.353590909090909,10.0,10.0,1.0,9.375869668246446,1.569016926416016,0.15841282482677504,-1.1211072924887424,0.001,10.0,5.0,5.607874736899013,False,False,False,False,118
CHEMBL303958,NU-6027,3.979186838728637,3.979186838728637,6.009181818181818,6.009181818181818,10.0,10.0,1.0,5.961812796208531,1.8524019263303138,1.1359825109805106,0.1907768745666792,0.001,10.0,5.0,5.584235213501868,False,False,False,False,119
CHEMBL4297399,LY2608204,5.01921735432274,5.01921735432274,10.608045454545454,10.608045454545454,10.0,10.0,1.0,0.791142857142857,-0.8390849312667656,1.364687898073562,0.7853932500409264,0.001,10.0,5.0,5.563518795539872,False,False,False,True,120
CHEMBL3932957,KG-5,0.37009375534169003,0.37009375534169003,7.644333333333333,7.644333333333333,0.8333333333333334,0.8333333333333334,1.0,6.054516587677726,1.4605241674451293,8.596167559607638,1.4418424629893076,0.001,10.0,5.0,5.553558719472762,True,True,False,False,121
CHEMBL4303527,BETP,4.127215107484503,4.127215107484503,8.584545454545454,8.584545454545454,10.0,10.0,1.0,3.2350426540284363,1.061981062451257,1.0215538769308647,0.20345875100110195,0.001,10.0,5.0,5.5532782649264565,False,False,False,False,122
CHEMBL3084652,JHW-007,-0.05965222120869522,-0.05965222120869522,2.0235,2.0235,0.8333333333333334,0.8333333333333334,1.0,11.882068720379149,2.531031971923931,4.822144234319851,0.5717657583101278,0.001,10.0,5.0,5.550297043909921,True,True,False,False,123
CHEMBL136356,alantolactone,1.7206279903662023,1.7206279903662023,8.768500000000001,8.768500000000001,10.0,10.0,1.0,4.078966824644549,0.43018825642981406,1.0204817070064383,0.46416856871696704,0.001,10.0,5.0,5.483112327931061,False,False,False,False,124
CHEMBL1813256,MLN9708,-0.660250014525478,-0.660250014525478,-0.505875,-0.505875,0.8333333333333334,0.8333333333333334,1.0,14.531632911392405,6.153475769820796,16.199815578600607,8.007733806470569,0.001,10.0,5.0,5.4782531616518675,False,True,False,False,125
CHEMBL479,thioridazine,1.6292966193736649,1.6292966193736649,-0.5620833333333334,-0.5620833333333334,0.8333333333333334,0.8333333333333334,1.0,13.442049763033175,2.954365296187105,3.775614256831228,-0.004041014089532791,0.001,10.0,5.0,5.47784589575467,False,True,False,False,126
CHEMBL254832,fendiline,5.046248512773085,5.046248512773085,7.2968636363636366,7.2968636363636366,10.0,10.0,1.0,3.852002369668247,0.5352453925593273,1.2528691007198258,0.4307976277927551,0.001,10.0,5.0,5.46879610496737,False,False,False,False,127
CHEMBL1626,clemastine,4.376997605632567,4.376997605632567,9.443,9.443,10.0,10.0,1.0,2.0387142857142857,1.0326126900662478,0.7754604962574173,0.2543854568912386,0.001,10.0,5.0,5.468085235412228,False,False,False,False,128
CHEMBL3775982,AY-9944,3.282115660859287,3.282115660859287,6.683681818181818,6.683681818181818,10.0,10.0,1.0,5.277722748815167,0.20443879026936257,1.1084819532291503,-0.19762592919095434,0.001,10.0,5.0,5.4409849589706525,False,False,False,False,129
CHEMBL75880,perhexiline,-1.7897557064747383,-1.7897557064747383,-1.0679583333333333,-1.0679583333333333,0.8333333333333334,0.8333333333333334,1.0,15.564646919431278,3.866906373036346,3.587696408680424,0.3947113251081601,0.001,10.0,5.0,5.44072429314423,False,True,False,False,130
CHEMBL3039525,golvatinib,0.04904824418856798,0.04904824418856798,-0.05620833333333333,-0.05620833333333333,0.8333333333333334,0.8333333333333334,1.0,13.071234597156398,3.4837876427585854,5.107700991031328,1.6932093219931184,0.001,10.0,5.0,5.21582015436694,False,True,False,False,131
CHEMBL3414619,UNC1999,0.05644447740685655,0.05644447740685655,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,13.57950710900474,2.267536421800948,2.4423143620509356,0.7909813989004613,0.001,10.0,5.0,5.1487644663559955,False,True,False,False,132
CHEMBL1520837,suloctidil,5.497883248047904,5.497883248047904,10.056181818181818,10.056181818181818,10.0,10.0,1.0,0.025613924050632914,-0.15150215764078742,1.2013661678794942,0.5497795465504972,0.001,10.0,5.0,5.132294946502562,False,False,False,True,133
CHEMBL1762621,Bardoxolone Methyl,-2.2928105213664556,-2.2928105213664556,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,14.322452531645572,1.913909385814558,17.12536652945841,5.993934799201758,0.001,10.0,5.0,5.098727999294029,False,True,False,False,134
CHEMBL4303178,colforsin-daproate,2.913198096331205,2.913198096331205,1.7424583333333334,1.7424583333333334,0.8333333333333334,0.8333333333333334,1.0,9.490950236966826,1.5982124795814303,2.809747506348938,1.2592188345545643,0.001,10.0,5.0,5.076003047386306,True,True,False,False,135
CHEMBL2177161,AZD2858,1.1099709299948877,1.1099709299948877,0.5620833333333334,0.5620833333333334,0.8333333333333334,0.8333333333333334,1.0,11.565597156398105,4.072437803793184,2.5796215475985913,0.6695297972360107,0.001,10.0,5.0,5.073066381891554,False,True,False,False,136
CHEMBL1829304,UNC0646,2.8178507349629833,2.8178507349629833,6.315772727272727,6.315772727272727,10.0,10.0,1.0,4.833383886255924,0.8522820394573329,1.5213605254627445,0.7501310878596469,0.001,10.0,5.0,5.023232792404057,True,True,False,False,137
CHEMBL4303221,stemregenin-1,4.484984099275511,4.484984099275511,4.4762272727272725,4.4762272727272725,10.0,10.0,1.0,5.8243554502369665,1.4229368314578816,1.6712602819968514,0.018152197479498654,0.001,10.0,5.0,5.017229909040799,True,True,False,False,138
CHEMBL371064,balicatib,3.7563407296600513,3.7563407296600513,7.051590909090908,7.051590909090908,10.0,10.0,1.0,3.5067606635071096,0.9620081544012411,0.005672842281828019,-0.9659453298477951,0.001,10.0,5.0,4.974608774971218,False,False,False,False,139
CHEMBL1263,salmeterol,2.865224382878635,2.865224382878635,6.009181818181818,6.009181818181818,10.0,10.0,1.0,4.952757142857142,1.250994553105422,0.11570917822008031,-0.7233482323511051,0.001,10.0,5.0,4.957820460991312,False,False,False,False,140
CHEMBL3105848,3PO,3.9942776644419493,3.9942776644419493,6.6223636363636365,6.6223636363636365,10.0,10.0,1.0,3.647414691943128,0.7866289510468535,1.4027956559722063,-1.111298305819974,0.001,10.0,5.0,4.906766864211096,False,False,False,False,141
CHEMBL3752910,NVP-BHG712,-0.8829264490567802,-0.8829264490567802,3.617772727272727,3.617772727272727,10.0,10.0,1.0,9.040218009478673,2.8252566217872355,0.6605105916027131,-0.6311254599119878,0.001,10.0,5.0,4.886611004889204,False,False,False,False,142
CHEMBL3545432,ixazomib-citrate,0.3052193037099873,0.3052193037099873,-0.2810416666666667,-0.2810416666666667,0.8333333333333334,0.8333333333333334,1.0,12.298952531645572,6.237958163742791,16.020670601909607,6.376225170458071,0.001,10.0,5.0,4.86820820673356,False,True,False,False,143
CHEMBL4303340,Y-320,0.8078817157671012,0.8078817157671012,1.1241666666666668,1.1241666666666668,0.8333333333333334,0.8333333333333334,1.0,10.612985781990524,2.33042815097315,3.127939093561623,-0.24200984832924832,0.001,10.0,5.0,4.856437322616297,False,True,False,False,144
CHEMBL32813,2-pyridylethylamine,0.02968630974988774,0.02968630974988774,-0.06131818181818182,-0.06131818181818182,10.0,10.0,1.0,12.125785714285714,2.292560053349674,0.9148886444048357,-0.3904663883927821,0.001,10.0,5.0,4.831724274936991,False,False,False,False,145
CHEMBL15928,GR-127935,0.08373164078704488,0.08373164078704488,0.22483333333333333,0.22483333333333333,0.8333333333333334,0.8333333333333334,1.0,11.776578199052134,3.3452552871883654,8.802527505663434,1.239327630403274,0.001,10.0,5.0,4.817310941111597,False,True,False,False,146
CHEMBL509895,bruceantin,-0.5303757546085962,-0.5303757546085962,-0.5620833333333334,-0.5620833333333334,0.8333333333333334,0.8333333333333334,1.0,12.86367857142857,2.2372802314818783,16.03627381195829,7.085918991963682,0.001,10.0,5.0,4.814562944316376,False,True,False,False,147
CHEMBL1238,azelaic-acid,-0.2471857126560575,-0.2471857126560575,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,12.247499999999999,2.2906357734202922,-0.06990518063727641,-0.5482679660126233,0.001,10.0,5.0,4.800508312014243,False,False,False,False,148
CHEMBL3187365,asenapine,4.328901457844873,4.328901457844873,7.6647727272727275,7.6647727272727275,10.0,10.0,1.0,2.0746469194312795,0.5798843386782992,-0.24878716353881153,-0.8906608630296731,0.001,10.0,5.0,4.761548150250578,False,False,False,False,149
CHEMBL596380,"3,4-methylenedioxy-beta-nitrostyrene",3.686370855512373,3.686370855512373,7.6647727272727275,7.6647727272727275,10.0,10.0,1.0,2.3751350710900474,-0.06835280495016409,1.8517617765161232,0.1595463857753927,0.001,10.0,5.0,4.7532372904475855,True,True,False,True,150
CHEMBL2037226,GNF-5837,3.5957256005423104,3.5957256005423104,6.377090909090909,6.377090909090909,10.0,10.0,1.0,3.31273417721519,2.501240132667141,1.9576932711806372,-0.4476916210553862,0.001,10.0,5.0,4.595075154630902,True,True,False,False,151
CHEMBL25438,PD-156707,3.0359750144911315,3.0359750144911315,4.230954545454545,4.230954545454545,10.0,10.0,1.0,5.7380450236966825,0.8812068618821935,0.5219101364034084,-0.7282484067613406,0.001,10.0,5.0,4.594794830558718,False,False,False,False,152
CHEMBL55305,N-benzylnaltrindole,0.6140616208171933,0.6140616208171933,0.2810416666666667,0.2810416666666667,0.8333333333333334,0.8333333333333334,1.0,10.897490521327017,2.5044476431442457,3.7236031995644128,1.1147482244028784,0.001,10.0,5.0,4.5942251993609124,False,True,False,False,153
CHEMBL449782,cepharanthine,2.8403242805699773,2.8403242805699773,3.1885454545454546,3.1885454545454546,10.0,10.0,1.0,6.8664739336492895,0.7940484124079772,1.6755791559042943,0.7957961246172418,0.001,10.0,5.0,4.590072611391893,True,True,False,False,154
CHEMBL1366,auranofin,1.6035767800633651,1.6035767800633651,2.810416666666667,2.810416666666667,0.8333333333333334,0.8333333333333334,1.0,7.803708860759494,1.6812622291593464,12.96978146535546,3.7255399266645695,0.001,10.0,5.0,4.566365566983138,True,True,False,False,155
CHEMBL535,sunitinib,2.2320292373440185,2.2320292373440185,0.5620833333333334,0.5620833333333334,0.8333333333333334,0.8333333333333334,1.0,9.737094786729857,1.8233641110530239,9.04671714531729,1.1985022110836547,0.001,10.0,5.0,4.56607709549408,False,True,False,False,156
CHEMBL1123,dicycloverine,1.7728491015646792,1.7728491015646792,1.6555909090909091,1.6555909090909091,10.0,10.0,1.0,8.854714285714286,2.1662274240034964,1.3332204005763326,0.37303967751683703,0.001,10.0,5.0,4.558691898235013,False,False,False,False,157
CHEMBL1614712,NVP-AEW541,0.6260173430970692,0.6260173430970692,-0.22483333333333333,-0.22483333333333333,0.8333333333333334,0.8333333333333334,1.0,11.16281516587678,2.948461297189822,3.795251806816443,0.78193772214793,0.001,10.0,5.0,4.500396201636792,False,True,False,False,158
