compound_name,chembl_id,morphology score,is_CP_hit
retapamulin,CHEMBL1658,0.03,False
retaspimycin,CHEMBL1184904,-0.03,False
retinaldehyde,CHEMBL81379,-0.11,False
retinol,CHEMBL986,-0.02,False
retinyl-acetate,CHEMBL486193,-0.23,False
revaprazan,CHEMBL1618279,0.59,True
reversan,CHEMBL1506885,0.23,False
reversine,CHEMBL188343,-0.11,False
rhein,CHEMBL418068,0.27,False
rheochrysidin,CHEMBL42624,0.12,False
ribavirin,CHEMBL1643,0.02,False
ribitol,CHEMBL1865120,0.07,False
ribociclib,CHEMBL3545110,0.24,False
riboflavin,CHEMBL1534,0.21,False
riboflavin-5-phosphate-sodium,CHEMBL1201794,0.17,False
ribostamycin-sulfate,CHEMBL3138633,0.2,False
ribostamycin-sulfate,CHEMBL3138633,-0.08,False
rifampin,CHEMBL374478,-0.03,False
rifamycin-sv,CHEMBL437765,-0.1,False
rifamycin-sv,CHEMBL437765,0.12,False
rifapentine,CHEMBL1660,0.19,False
rifaximin,CHEMBL1617,0.08,False
rilmenidine,CHEMBL289480,-0.03,False
rilpivirine,CHEMBL175691,0.14,False
riluzole,CHEMBL744,0.19,False
rimantadine,CHEMBL1201272,0.14,False
rimcazole,CHEMBL275707,0.62,True
rimegepant,CHEMBL2178422,0.18,False
rimexolone,CHEMBL1200617,0.13,False
rimonabant,CHEMBL111,0.17,False
riodoxol,CHEMBL4303312,0.06,False
ripasudil,CHEMBL3426621,0.44,False
ripazepam,CHEMBL159298,0.03,False
risedronate,CHEMBL923,0.12,False
ritodrine,CHEMBL785,0.15,False
ritonavir,CHEMBL163,0.03,False
rivastigmine,CHEMBL636,0.14,False
rizatriptan,CHEMBL905,-0.01,False
robalzotan,CHEMBL1628569,0.01,False
rociletinib,CHEMBL3545308,-0.41,False
rofecoxib,CHEMBL122,0.07,False
roflumilast,CHEMBL193240,0.2,False
rolipram,CHEMBL63,0.39,False
rolipram,CHEMBL63,0.28,False
rolipram,CHEMBL63,0.26,False
rolziracetam,CHEMBL51396,-0.04,False
romidepsin,CHEMBL343448,-0.21,False
ronidazole,CHEMBL290299,-0.01,False
ropinirole,CHEMBL589,-0.14,False
ropivacaine,CHEMBL1077896,0.02,False
roquinimex,CHEMBL11672,0.21,False
rosamicin,CHEMBL8965,0.13,False
roscovitine,CHEMBL14762,-0.06,False
rose-bengal,CHEMBL1208422,0.32,False
rose-bengal,CHEMBL1208422,-0.01,False
rosiglitazone,CHEMBL121,0.28,False
rosmarinic-acid,CHEMBL324842,0.15,False
rosoxacin,CHEMBL291157,0.15,False
rostafuroxine,CHEMBL2068971,-0.21,False
rosuvastatin,CHEMBL1496,0.32,False
rotigotine,CHEMBL1303,-0.01,False
rotundine,CHEMBL187892,0.04,False
roxatidine-acetate,CHEMBL46102,0.01,False
rucaparib,CHEMBL1173055,0.23,False
rucinol,CHEMBL450195,-0.1,False
rufinamide,CHEMBL1201754,0.22,False
rufloxacin,CHEMBL295619,0.08,False
rupatadine,CHEMBL91397,-0.03,False
rutaecarpine,CHEMBL85139,0.25,False
rutin,CHEMBL226335,-0.2,False
ruxolitinib-(S),CHEMBL1287854,0.37,True
ruxolitinib-(S),CHEMBL1287854,0.62,False
ryuvidine,CHEMBL290904,0.16,False
saccharin,CHEMBL310671,-0.09,False
saclofen,CHEMBL312403,0.19,False
sacubitril,CHEMBL3137301,0.16,False
safinamide,CHEMBL396778,-0.05,False
safingol,CHEMBL1442934,-0.2,False
sal003,CHEMBL1340458,-0.14,False
salazodine,CHEMBL2105427,0.06,False
salicin,CHEMBL462997,0.15,False
salicyl-alcohol,CHEMBL280802,-0.02,False
salicylamide,CHEMBL27577,-0.11,False
salicylanilide,CHEMBL82970,-0.15,False
salicylic-acid,CHEMBL424,0.02,False
salidroside,CHEMBL465208,0.04,False
salirasib,CHEMBL23293,0.16,False
salmeterol,CHEMBL1263,0.46,False
salsolinol-1-carboxylic-acid,CHEMBL1453457,-0.04,False
salubrinal,CHEMBL180127,-0.18,False
salvianolic-acid-B,CHEMBL3747259,0.09,False
salvinorin-A,CHEMBL445332,0.13,False
sanazole,CHEMBL1522791,0.12,False
sanguinarium-chloride,CHEMBL417799,-0.02,False
sapropterin,CHEMBL1201774,-0.03,False
saquinavir,CHEMBL114,0.08,False
saracatinib,CHEMBL217092,-0.13,False
sarafloxacin,CHEMBL37858,0.21,False
sarcosine,CHEMBL304383,0.03,False
saroglitazar,CHEMBL4297530,0.34,False
sarpogrelate,CHEMBL52939,0.2,False
sasapyrine,CHEMBL154111,0.03,False
satraplatin,CHEMBL3833367,0.0,False
savolitinib,CHEMBL3334567,-0.18,False
schisandrin-B,CHEMBL479488,0.24,False
schisandrol-B,CHEMBL1834755,-0.07,False
sclareol,CHEMBL294740,0.14,False
scopine,CHEMBL4303435,0.15,False
scopolamine-N-oxide,CHEMBL1740879,0.14,False
scriptaid,CHEMBL96051,-0.26,False
seclazone,CHEMBL2105593,0.08,False
secnidazole,CHEMBL498847,0.17,False
secoisolariciresinol-(-),CHEMBL368347,-0.06,False
secoisolariciresinol-diglucoside,CHEMBL2425486,-0.09,False
securinine,CHEMBL303062,0.33,False
selamectin,CHEMBL1908325,0.6,True
selegiline,CHEMBL972,0.04,False
selexipag,CHEMBL238804,-0.08,False
selinexor,CHEMBL3545185,-0.24,False
semagacestat,CHEMBL520733,0.04,False
semapimod,CHEMBL2107779,-0.35,False
semaxanib,CHEMBL276711,0.21,False
semustine,CHEMBL12948,-0.09,False
senicapoc,CHEMBL405821,-0.13,False
sennoside-A,CHEMBL5394285,-0.29,False
seocalcitol,CHEMBL1908376,-0.08,False
seratrodast,CHEMBL70972,0.05,False
serdemetan,CHEMBL2137530,0.93,True
serotonin,CHEMBL39,0.06,False
sertaconazole,CHEMBL1201196,0.2,False
sertindole,CHEMBL12713,-0.08,False
sesamin,CHEMBL252915,-0.07,False
setipiprant,CHEMBL2386081,-0.16,False
shikimic-acid,CHEMBL290345,0.02,False
siguazodan,CHEMBL1256712,0.07,False
sildenafil,CHEMBL192,0.06,False
silibinin,CHEMBL431701,0.03,False
silodosin,CHEMBL24778,-0.14,False
silver-sulfadiazine,CHEMBL1382627,0.18,False
silymarin,CHEMBL5308485,-0.06,False
simeprevir,CHEMBL501849,0.06,False
simvastatin,CHEMBL1064,-0.08,False
sinefungin,CHEMBL1214186,0.08,False
sinomenine,CHEMBL248095,0.14,False
sipatrigine,CHEMBL28854,0.2,False
siponimod,CHEMBL2336071,0.1,False
siramesine,CHEMBL61479,0.09,False
sirolimus,CHEMBL413,-0.13,False
sirtinol,CHEMBL380797,0.07,False
sitafloxacin,CHEMBL108821,-0.03,False
sitagliptin,CHEMBL1422,0.05,False
sitaxentan,CHEMBL282724,0.01,False
sivelestat,CHEMBL76688,0.17,False
skepinone-L,CHEMBL2152944,-0.05,False
sobetirome,CHEMBL107400,0.08,False
sobrepin,CHEMBL2374961,-0.1,False
sodium-ascorbate,CHEMBL591665,0.16,False
sodium-butyrate,CHEMBL14227,0.06,False
sodium-danshensu,CHEMBL3392011,0.11,False
sodium-gluconate,CHEMBL464345,-0.05,False
sodium-gualenate,CHEMBL1852533,0.06,False
sodium-nitrite,CHEMBL93268,0.18,False
sodium-nitroprusside,CHEMBL136478,-0.08,False
sodium-orthovanadate,CHEMBL179166,0.22,False
sodium-picosulfate,CHEMBL1741134,0.15,False
sodium-tanshinone-II-A-sulfonate,CHEMBL1621346,0.0,False
sodium-tetradecyl-sulfate,CHEMBL1200354,0.04,False
solamargine,CHEMBL443114,0.12,False
solcitinib,CHEMBL3301606,0.09,False
solithromycin,CHEMBL1232510,0.35,False
somantadine,CHEMBL2111145,0.18,False
somatostatin,CHEMBL1823872,-0.12,False
sonidegib,CHEMBL2105737,-0.0,False
sophocarpine,CHEMBL377725,-0.03,False
sorafenib,CHEMBL1336,-0.25,False
sorbic-acid,CHEMBL250212,-0.09,False
sorbinil,CHEMBL266497,0.14,False
sorbitan-monostearate,CHEMBL3186117,0.05,False
sorbitol,CHEMBL1682,-0.05,False
sotagliflozin,CHEMBL3039507,-0.04,False
sotrastaurin,CHEMBL565612,0.06,False
spaglumic-acid,CHEMBL1329032,0.12,False
sparfloxacin,CHEMBL850,-0.03,False
sparteine-sulfate,CHEMBL1908348,0.0,False
spautin-1,CHEMBL2391504,-0.05,False
spectinomycin,CHEMBL1167,0.04,False
spermine,CHEMBL23194,0.02,False
sphingosylphosphorylcholine,CHEMBL1481114,0.0,False
spiperone,CHEMBL267930,0.76,True
spiradoline,CHEMBL70586,0.16,False
spiramycin,CHEMBL453514,0.2,False
spirobromin,CHEMBL2106677,-0.06,False
spironolactone,CHEMBL1393,0.29,False
spiroxatrine,CHEMBL300555,-0.18,False
spizofurone,CHEMBL18098,-0.07,False
stanozolol,CHEMBL2079587,-0.3,False
stattic,CHEMBL1337170,0.15,False
stavudine,CHEMBL991,0.03,False
stemregenin-1,CHEMBL4303221,0.69,True
stepronin,CHEMBL2107531,-0.02,False
stobadine,CHEMBL479176,0.07,False
streptozotocin,CHEMBL1977579,0.04,False
strychnine,CHEMBL227934,0.31,False
substance-P,CHEMBL235363,-0.04,False
succinic-acid,CHEMBL576,-0.08,False
succinylcholine-chloride,CHEMBL703,-0.01,False
succinylsulfathiazole,CHEMBL1484857,0.07,False
sucralfate,CHEMBL6067980,0.06,False
sucralose,CHEMBL3185084,0.09,False
sucrose-octaacetate,CHEMBL2105790,0.05,False
sudan-IV,CHEMBL1707454,0.13,False
sulbactam,CHEMBL403,0.06,False
sulbactam-pivoxil,CHEMBL423875,0.18,False
sulbutiamine,CHEMBL1874002,0.02,False
sulconazole,CHEMBL1221,-0.03,False
sulfabenzamide,CHEMBL1243,0.09,False
sulfacetamide,CHEMBL455,0.15,False
sulfachlorpyridazine,CHEMBL1443577,0.1,False
sulfadiazine,CHEMBL439,0.09,False
sulfafurazole,CHEMBL453,0.1,False
sulfaguanidine,CHEMBL338802,0.0,False
sulfamerazine,CHEMBL438,0.03,False
sulfameter,CHEMBL1200359,0.13,False
sulfamethazine,CHEMBL446,0.09,False
sulfamethizole,CHEMBL1191,0.06,False
sulfamethoxazole,CHEMBL443,0.13,False
sulfamethoxypyridazine,CHEMBL268869,0.08,False
sulfametopyrazine,CHEMBL1525826,-0.16,False
sulfamonomethoxine,CHEMBL462990,0.1,False
sulfanilamide,CHEMBL21,0.09,False
sulfanilate-zinc,CHEMBL4303436,0.1,False
sulfanitran,CHEMBL493636,-0.13,False
sulfaphenazole,CHEMBL1109,0.18,False
sulfapyridine,CHEMBL700,0.08,False
sulfaquinoxaline,CHEMBL1437847,0.11,False
sulfasalazine,CHEMBL100848,0.04,False
sulfathiazole,CHEMBL437,0.04,False
sulfinpyrazone,CHEMBL832,0.05,False
sulfisoxazole-acetyl,CHEMBL1200910,0.18,False
sulforaphane,CHEMBL48802,0.92,True
sulindac,CHEMBL15770,0.08,False
sulisobenzone,CHEMBL2059073,-0.02,False
sulmazole,CHEMBL286020,0.16,False
sulmetozine,CHEMBL1414826,0.05,False
suloctidil,CHEMBL1520837,0.83,True
sulphadimethoxine,CHEMBL62193,-0.0,False
sulpiride,CHEMBL26,-0.09,False
sulpiride,CHEMBL26,-0.03,False
sumatriptan,CHEMBL128,0.21,False
sunitinib,CHEMBL535,0.4,False
suplatast,CHEMBL1180156,0.04,False
suprofen,CHEMBL956,0.12,False
suramin,CHEMBL265502,0.13,False
suritozole,CHEMBL278764,0.14,False
suxibuzone,CHEMBL1414320,0.18,False
swainsonine,CHEMBL371197,-0.08,False
tabimorelin,CHEMBL281764,-0.0,False
tacalcitol,CHEMBL2105611,-0.24,False
tacedinaline,CHEMBL235191,-0.09,False
tacrolimus,CHEMBL269732,0.2,False
tafamidis-meglumine,CHEMBL2103837,0.24,False
tagatose,CHEMBL1236183,-0.02,False
taladegib,CHEMBL2142592,0.08,False
talampanel,CHEMBL61872,-0.07,False
talarozole,CHEMBL459505,0.33,False
talazoparib,CHEMBL3137320,-0.22,False
talinolol,CHEMBL152067,0.07,False
talipexole,CHEMBL279085,-0.1,False
talmapimod,CHEMBL514201,0.1,False
talnetant,CHEMBL10188,-0.03,False
talniflumate,CHEMBL1081506,-0.09,False
talopram,CHEMBL299233,-0.07,False
taltirelin,CHEMBL2107016,0.07,False
taltobulin,CHEMBL182319,-0.17,False
tamibarotene,CHEMBL25202,0.13,False
tamoxifen,CHEMBL83,0.13,False
tanaproget,CHEMBL539163,0.04,False
tandospirone,CHEMBL274047,-0.1,False
tandutinib,CHEMBL124660,-0.08,False
tanespimycin,CHEMBL109480,-0.05,False
tangeritin,CHEMBL73930,0.0,False
tannic-acid,CHEMBL506247,-0.11,False
tanshinone-I,CHEMBL363535,-0.01,False
tanshinone-IIA,CHEMBL187266,0.16,False
taprenepag,CHEMBL2107783,-0.03,False
tarafenacin,CHEMBL1779046,0.37,False
taranabant,CHEMBL220360,0.1,False
targinine,CHEMBL256147,0.04,False
tariquidar,CHEMBL348475,-0.04,False
tartaric-acid,CHEMBL1236315,-0.03,False
taselisib,CHEMBL2387080,-0.05,False
tasimelteon,CHEMBL2103822,0.17,False
tasisulam,CHEMBL2110587,0.16,False
tasquinimod,CHEMBL2107784,0.17,False
tasuldine,CHEMBL358392,0.18,False
taurine,CHEMBL239243,0.19,False
taurocholate,CHEMBL224867,-0.09,False
taurolidine,CHEMBL2105420,-0.04,False
tavaborole,CHEMBL443052,0.0,False
taxifolin,CHEMBL66,0.19,False
tazarotene,CHEMBL1657,-0.05,False
tazemetostat,CHEMBL3414621,0.07,False
tazobactam,CHEMBL404,0.07,False
tebipenem,CHEMBL576981,0.17,False
tecalcet,CHEMBL292376,0.53,True
tecastemizole,CHEMBL61301,-0.0,False
tecovirimat,CHEMBL1257073,-0.11,False
tedizolid,CHEMBL1257051,0.13,False
tedizolid-phosphate,CHEMBL2105669,0.19,False
tegaserod,CHEMBL76370,0.07,False
tegobuvir,CHEMBL1957287,0.08,False
teijin-compound-1,CHEMBL255408,-0.12,False
telaprevir,CHEMBL231813,0.23,False
telatinib,CHEMBL2079588,0.06,False
telbivudine,CHEMBL374731,-0.04,False
telcagepant,CHEMBL236593,0.06,False
telithromycin,CHEMBL1136,0.01,False
telmesteine,CHEMBL2107621,0.01,False
telmisartan,CHEMBL1017,0.22,False
telotristat-ethyl,CHEMBL2105695,0.34,False
temocapril,CHEMBL2110627,0.03,False
temoporfin,CHEMBL2067974,-0.03,False
temozolomide,CHEMBL810,-0.09,False
tempol,CHEMBL607023,0.21,False
tenatoprazole,CHEMBL1475252,0.16,False
teneligliptin,CHEMBL2147777,0.06,False
tenidap,CHEMBL1097558,0.04,False
tenilsetam,CHEMBL2104853,0.09,False
teniposide,CHEMBL452231,-0.1,False
tenofovir,CHEMBL483,-0.04,False
tenofovir-alafenamide,CHEMBL4303549,-0.09,False
tenofovir-disoproxil,CHEMBL1538,-0.01,False
tenovin-1,CHEMBL1436543,-0.03,False
tenovin-6,CHEMBL595354,-0.1,False
tenoxicam,CHEMBL302795,-0.06,False
tepoxalin,CHEMBL316040,0.04,False
teprenone,CHEMBL5314356,0.07,False
terazosin,CHEMBL611,-0.11,False
terbinafine,CHEMBL822,0.41,False
terciprazine,CHEMBL2107617,0.11,False
terconazole,CHEMBL1714574,-0.08,False
terfenadine,CHEMBL17157,0.13,False
terguride,CHEMBL73151,-0.01,False
teriflunomide,CHEMBL973,0.03,False
terlipressin,CHEMBL2135460,0.04,False
teroxirone,CHEMBL453863,-0.04,False
terreic-acid-(-),CHEMBL1455300,0.03,False
terutroban,CHEMBL2107786,0.12,False
tesaglitazar,CHEMBL282686,0.19,False
tetrabenazine,CHEMBL117785,0.16,False
tetracaine,CHEMBL698,-0.14,False
tetracycline,CHEMBL1440,0.16,False
tetradecylthioacetic-acid,CHEMBL187734,-0.06,False
tetrahydropapaverine,CHEMBL160919,-0.03,False
tetrahydrouridine,CHEMBL2311128,0.17,False
tetrahydrozoline,CHEMBL1266,0.0,False
tetramethylthiuram-monosulfide,CHEMBL571700,-0.22,False
tetramisole,CHEMBL277775,0.19,False
tetramisole,CHEMBL277775,0.07,False
tetrandrine,CHEMBL176045,0.51,True
tetrazol-5-yl-glycine-(RS),CHEMBL140784,0.03,False
tetrindole,CHEMBL4303571,-0.0,False
tetroquinone,CHEMBL1329029,0.04,False
tezacaftor,CHEMBL3544914,-0.01,False
thaliblastine,CHEMBL507100,0.44,False
thalidomide,CHEMBL468,-0.22,False
theobromine,CHEMBL1114,0.01,False
thiamine,CHEMBL1547,0.12,False
thiamine-pyrophosphate,CHEMBL1236376,0.11,False
thiamphenicol,CHEMBL1236282,-0.17,False
thiazovivin,CHEMBL3184878,0.65,True
thiethylperazine,CHEMBL1378,0.72,True
thiocolchicoside,CHEMBL213907,-0.0,False
thioctic-acid,CHEMBL1234071,0.0,False
thioguanine,CHEMBL727,0.22,False
thiopental,CHEMBL441,0.13,False
thioperamide,CHEMBL260374,0.08,False
thiophanate,CHEMBL2103777,0.03,False
thioproperazine,CHEMBL609109,0.25,False
thioridazine,CHEMBL479,0.3,False
thiorphan,CHEMBL10247,0.11,False
thiostrepton,CHEMBL410968,0.15,False
thiotepa,CHEMBL671,0.13,False
thiothixene,CHEMBL1201,0.38,False
thonzonium,CHEMBL1201322,-0.37,False
thonzylamine,CHEMBL1623738,0.03,False
thymol,CHEMBL29411,-0.02,False
thymol-iodide,CHEMBL1482931,-0.12,False
tiabendazole,CHEMBL625,0.16,False
tiagabine,CHEMBL1027,0.08,False
tianeptine,CHEMBL1289110,0.24,False
tiapride,CHEMBL84158,0.09,False
tiaramide,CHEMBL274239,0.01,False
ticagrelor,CHEMBL398435,-0.02,False
ticarcillin,CHEMBL1449,-0.03,False
ticlopidine,CHEMBL833,0.2,False
tideglusib,CHEMBL3545157,0.11,False
tie2-kinase-inhibitor,CHEMBL237352,0.62,True
tilorone,CHEMBL47298,0.19,False
timofibrate,CHEMBL2106730,0.03,False
timolol,CHEMBL499,-0.0,False
timonacic,CHEMBL358722,-0.09,False
tinidazole,CHEMBL1220,0.14,False
tioconazole,CHEMBL1200438,-0.04,False
tioguanine,CHEMBL727,0.12,False
tiotidine,CHEMBL269646,0.11,False
tiotropium,CHEMBL1900528,0.08,False
tioxolone,CHEMBL442687,0.05,False
tipifarnib,CHEMBL289228,0.4,False
tipiracil,CHEMBL235668,-0.08,False
tiplaxtinin,CHEMBL325441,0.05,False
tipranavir,CHEMBL183041,0.18,False
tiprenolol,CHEMBL2111163,-0.22,False
tiquizium,CHEMBL4297146,0.14,False
tiracizine,CHEMBL1625260,-0.16,False
tirapazamine,CHEMBL50882,0.07,False
tirasemtiv,CHEMBL3039529,-0.11,False
tirofiban,CHEMBL916,0.05,False
titanocene-dichloride,CHEMBL4303407,0.16,False
tivantinib,CHEMBL2103882,-0.14,False
tizanidine,CHEMBL1079,-0.03,False
tobramycin,CHEMBL1747,0.1,False
tocainide,CHEMBL1762,-0.08,False
toceranib,CHEMBL13608,-0.07,False
tocofersolan,CHEMBL2108106,0.05,False
todralazine,CHEMBL1079787,0.09,False
tofogliflozin,CHEMBL2110731,0.02,False
tolazamide,CHEMBL817,0.1,False
tolazoline,CHEMBL770,0.15,False
tolbutamide,CHEMBL782,0.12,False
tolcapone,CHEMBL1324,0.19,False
tolfenamic-acid,CHEMBL121626,0.01,False
tolimidone,CHEMBL8030,0.15,False
tolmetin,CHEMBL1020,0.08,False
tolnaftate,CHEMBL83668,0.14,False
tolonidine,CHEMBL304253,-0.02,False
tolperisone,CHEMBL1076211,0.38,False
tolrestat,CHEMBL436,-0.01,False
tolterodine,CHEMBL1382,0.35,False
toltrazuril,CHEMBL2104931,0.18,False
tolvaptan,CHEMBL344159,0.09,False
tomelukast,CHEMBL162358,-0.07,False
tonabersat,CHEMBL318191,0.37,False
topiramate,CHEMBL220492,0.01,False
topiroxostat,CHEMBL1078685,0.14,False
topotecan,CHEMBL84,0.06,False
torasemide,CHEMBL1148,0.22,False
torcitabine,CHEMBL554563,-0.01,False
toremifene,CHEMBL1655,-0.05,False
torin-1,CHEMBL1256459,-0.07,False
torin-2,CHEMBL1765602,0.16,False
tosedostat,CHEMBL2103847,0.24,False
tosufloxacin,CHEMBL273348,-0.12,False
toyocamycin,CHEMBL99668,-0.06,False
tozadenant,CHEMBL2105747,0.28,False
tozasertib,CHEMBL572878,0.29,False
tracazolate,CHEMBL84567,0.17,False
trametinib,CHEMBL2103875,0.26,False
tramiprosate,CHEMBL149082,0.07,False
trandolapril,CHEMBL1519,0.01,False
tranexamic-acid,CHEMBL292500,0.08,False
tranilast,CHEMBL415324,0.09,False
"trans-10,cis-12-conjugated-linoleic-acid",CHEMBL1093743,0.08,False
trans-2-undecenoic-acid,CHEMBL3307202,0.2,False
"trans-4-[8-(3-fluorophenyl)-1,7-naphthyridin-6-yl]cyclohexanecarboxylic-acid",CHEMBL2172374,0.32,False
trans-4-hydroxycrotonic-acid,CHEMBL507046,0.1,False
trans-4-methoxycinnamic-acid,CHEMBL95770,0.07,False
tranylcypromine,CHEMBL313833,0.07,False
trap-101,CHEMBL3182208,-0.11,False
trapidil,CHEMBL132767,0.05,False
traxoprodil,CHEMBL17350,-0.04,False
trazodone,CHEMBL621,-0.13,False
trelagliptin,CHEMBL1650443,0.19,False
tremorine,CHEMBL1483237,0.11,False
treosulfan,CHEMBL455186,-0.2,False
trepibutone,CHEMBL1725880,-0.06,False
trequinsin,CHEMBL1411581,0.54,True
tretinoin,CHEMBL38,-0.04,False
tretinoin,CHEMBL38,-0.27,False
triamterene,CHEMBL585,-0.17,False
triapine,CHEMBL231616,0.05,False
tribenoside,CHEMBL3301681,-0.05,False
tribomsalan,CHEMBL24944,0.04,False
tribromoethanol,CHEMBL1697852,-0.03,False
trichlormethiazide,CHEMBL1054,0.06,False
trichostatin-a,CHEMBL99,-0.09,False
triciribine,CHEMBL331237,0.17,False
triclocarban,CHEMBL1076347,0.07,False
triclosan,CHEMBL849,0.24,False
tridihexethyl,CHEMBL1201354,-0.09,False
trientine,CHEMBL609,-0.0,False
trifluoperazine,CHEMBL422,0.16,False
triflupromazine,CHEMBL570,0.46,False
trifluridine,CHEMBL1129,0.18,False
triflusal,CHEMBL1332032,0.13,False
trigonelline,CHEMBL350675,0.07,False
trihexyphenidyl,CHEMBL1490,0.17,False
trilostane,CHEMBL1200907,-0.06,False
trimebutine,CHEMBL190044,0.1,False
trimethadione,CHEMBL695,0.1,False
trimethobenzamide,CHEMBL1201256,0.0,False
trimethoprim,CHEMBL22,-0.05,False
trimethoquinol,CHEMBL1788290,0.03,False
trimetozine,CHEMBL1697853,-0.06,False
trimipramine,CHEMBL644,0.45,False
trioxsalen,CHEMBL1475,0.13,False
tripelennamine,CHEMBL1241,-0.04,False
triptolide,CHEMBL463763,0.38,False
triptorelin,CHEMBL1201334,-0.02,False
trofinetide,CHEMBL197084,0.19,False
troglitazone,CHEMBL408,0.34,False
trolox,CHEMBL153,0.1,False
tromaril,CHEMBL2106178,-0.08,False
trometamol,CHEMBL1200391,-0.07,False
"tropanyl-3,5-dimethylbenzoate",CHEMBL1476871,0.23,False
tropicamide,CHEMBL1200604,-0.07,False
tropisetron,CHEMBL1289230,-0.03,False
trospium,CHEMBL1888176,0.06,False
trovafloxacin,CHEMBL428,0.28,False
troventol,,-0.02,False
trovirdine,CHEMBL39999,0.01,False
troxipide,CHEMBL1566956,-0.01,False
tryptanthrin,CHEMBL306946,0.14,False
tryptophan,CHEMBL54976,-0.12,False
tuaminoheptane,CHEMBL123693,-0.09,False
tubastatin-A,CHEMBL2018302,0.12,False
tubocurarine,CHEMBL339427,-0.03,False
tucatinib,CHEMBL3989868,-0.09,False
tulobuterol,CHEMBL1159717,-0.02,False
tyrphostin-A9,CHEMBL78150,0.12,False
tyrphostin-AG-1296,CHEMBL71191,0.2,False
tyrphostin-AG-1478,CHEMBL7917,-0.32,False
tyrphostin-AG-18,CHEMBL76904,0.2,False
tyrphostin-AG-494,CHEMBL56731,0.08,False
tyrphostin-AG-825,CHEMBL118109,-0.11,False
tyrphostin-AG-835,CHEMBL261557,0.49,True
tyrphostin-AG-879,CHEMBL539947,0.17,False
tyrphostin-AG-99,CHEMBL296407,0.09,False
ubenimex,CHEMBL29292,0.24,False
ufenamate,CHEMBL2105605,0.13,False
ulifloxacin,CHEMBL345937,-0.04,False
umeclidinium,CHEMBL1187833,0.16,False
unbs-5162,CHEMBL4303530,0.11,False
uprosertib,CHEMBL3137336,0.44,False
uracil,CHEMBL566,-0.0,False
urapidil,CHEMBL279229,0.09,False
urea,CHEMBL985,-0.17,False
urethane,CHEMBL462547,-0.07,False
uric-acid,CHEMBL792,-0.03,False
uridine,CHEMBL100259,0.32,False
uridine-triacetate,CHEMBL2107381,-0.02,False
ursodeoxycholyltaurine,CHEMBL272427,0.08,False
ursodiol,CHEMBL1551,-0.02,False
ursodiol,CHEMBL1551,-0.21,False
usniacin-(+),CHEMBL1314537,0.12,False
valaciclovir,CHEMBL1349,-0.03,False
valdecoxib,CHEMBL865,-0.06,False
valethamate,CHEMBL2111176,0.1,False
valganciclovir,CHEMBL1201314,0.12,False
valnemulin,CHEMBL1688852,0.05,False
valrocemide,CHEMBL471638,0.06,False
valrubicin,CHEMBL1096885,0.12,False
valsartan,CHEMBL1069,0.01,False
vandetanib,CHEMBL24828,0.05,False
vanillin,CHEMBL13883,0.09,False
vanitiolide,CHEMBL1380480,0.15,False
vanoxerine,CHEMBL281594,0.27,False
vardenafil,CHEMBL1520,0.23,False
varenicline,CHEMBL1076903,-0.04,False
varespladib,CHEMBL148674,0.07,False
vasopressin,CHEMBL1201528,0.09,False
vatalanib,CHEMBL101253,0.2,False
veliparib,CHEMBL506871,0.21,False
velneperit,CHEMBL2016681,-0.01,False
vemurafenib,CHEMBL1229517,0.25,False
venlafaxine,CHEMBL637,0.01,False
verbascoside,CHEMBL444478,0.1,False
vercirnon,CHEMBL2178578,0.05,False
verinurad,CHEMBL3707347,0.12,False
vernakalant,CHEMBL2111112,0.11,False
verteporfin,CHEMBL5314346,-0.1,False
verubulin,CHEMBL492399,-0.1,False
vesamicol,CHEMBL20943,0.23,False
vicriviroc,CHEMBL82301,0.19,False
vigabatrin,CHEMBL89598,0.19,False
vilanterol,CHEMBL1198857,0.02,False
vilazodone,CHEMBL439849,0.05,False
vildagliptin,CHEMBL142703,0.0,False
viloxazine,CHEMBL306700,0.0,False
vinburnine,CHEMBL1892145,-0.07,False
vincamine,CHEMBL1165342,0.05,False
vindesine,CHEMBL3989543,-0.11,False
vinorelbine,CHEMBL553025,-0.19,False
vinpocetine,CHEMBL71752,0.18,False
vipadenant,CHEMBL447664,0.06,False
vitamin-B12,CHEMBL5308454,-0.11,False
vitamin-B12,CHEMBL5308454,0.09,False
vitamin-E,CHEMBL47,-0.3,False
voglibose,CHEMBL476960,-0.11,False
volasertib,CHEMBL1233528,-0.31,False
volinanserin,CHEMBL74355,-0.15,False
vonoprazan,CHEMBL2079130,0.01,False
vorapaxar,CHEMBL493982,0.21,False
voreloxin,CHEMBL68117,0.07,False
voriconazole,CHEMBL638,0.02,False
vorinostat,CHEMBL98,0.0,False
voxelotor,CHEMBL4101807,0.19,False
voxtalisib,CHEMBL3545366,0.01,False
walrycin-B,CHEMBL1096283,0.4,False
warfarin,CHEMBL1464,-0.03,False
wiskostatin,CHEMBL1476463,0.15,False
