chembl_id,drug_name_canonical,smiles_canonical,protein_genes,protein_pairs,pathways,pathway_pairs,pathway_genes,moa_terms,moa_pairs,evidence_sources_count,aml_known_drug_flag,preferred_name_chembl,trade_names_chembl,url,known_targets_chembl,known_mechanisms_chembl,Solubility_logS,Solubility_logS_lower_bound,Solubility_logS_upper_bound,Solubility_Capped_logS_lower_bound,Solubility_Capped_logS_upper_bound,Lipophilicity,CYP3A4_p0,CYP3A4_p1,CYP3A4,CYP2C19_p0,CYP2C19_p1,CYP2C19,CYP2D6_p0,CYP2D6_p1,CYP2D6,CYP1A2_p0,CYP1A2_p1,CYP1A2,CYP2C9_p0,CYP2C9_p1,CYP2C9,PGP_p0,PGP_p1,PGP,hERG_p0,hERG_p1,hERG,AMES_p0,AMES_p1,AMES,PAMPA_p0,PAMPA_p1,PAMPA,BBB_p0,BBB_p1,BBB,mech_subscore,exp_subscore,clin_subscore,admet_subscore,tract_subscore,overall_score
CHEMBL4298167,FILGOTINIB MALEATE,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,1,1,38,76,1,0,0,2,False,,,,,,-3.06,-4.02,-2.1,-4.02,-2.1,1.6869999999999998,0.986,0.00311,0.0,0.977,0.00273,0.0,0.973,0.00136,0.0,0.95,0.00272,0.0,0.886,0.00853,0.0,0.93,0.00517,0,0.617,0.0779,0,0.968,0.00406,0,0.665,0.052,0.0,0.157,0.28,1.0,0.40827084590625856,0.39999999999999997,0.0,0.6752303331466964,0.7339305711086226,0.38835498482323005
CHEMBL1231124,AZD-1480,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,1,1,38,76,1,0,0,2,False,,,,,,-3.48,-4.07,-2.89,-4.07,-2.89,3.00732,0.097,0.467,1.0,0.353,0.159,0.0,0.109,0.446,1.0,0.328,0.129,0.0,0.183,0.37,1.0,0.256,0.142,0,0.915,0.015,0,0.427,0.0766,0,0.185,0.484,1.0,0.232,0.126,0.0,0.40827084590625856,0.39999999999999997,0.0,0.6798546500559911,0.7198208286674133,0.38811192939209904
CHEMBL3653256,SIREMADLIN,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,1,1,46,90,1,0,0,2,False,,,,,,-4.22,-4.58,-3.85,-4.58,-3.85,4.693500000000004,0.546,0.0965,0.0,0.943,0.00661,0.0,0.48,0.159,0.0,0.00755,0.86,1.0,0.94,0.00487,0.0,0.195,0.171,0.5,0.579,0.0887,0,0.607,0.0464,0,0.243,0.458,1.0,0.164,0.307,1.0,0.4234755464431712,0.39999999999999997,0.0,0.6068417203247478,0.6949608062709967,0.38716998556761023
CHEMBL3348923,TOVORAFENIB,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,2,2,21,66,2,0,0,2,False,,,,,,-4.86,-5.38,-4.34,-5.38,-4.34,3.9792000000000014,0.154,0.355,1.0,0.374,0.139,0.0,0.186,0.351,1.0,0.00994,0.797,1.0,0.412,0.124,0.0,0.406,0.149,0,0.722,0.0512,0,0.695,0.0378,0,0.0767,0.849,1.0,0.247,0.164,0.0,0.42769871873250576,0.39999999999999997,0.0,0.5920684770436729,0.6734602463605823,0.3867292193886493
CHEMBL4130229,VODOBATINIB,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,2,2,22,35,2,0,0,2,False,,,,,,-4.85,-5.39,-4.3,-5.39,-4.3,4.979640000000003,0.412,0.181,0.0,0.903,0.011,0.0,0.367,0.174,0.0,0.435,0.0762,0.0,0.486,0.116,0.0,0.209,0.153,0,0.0174,0.667,1,0.158,0.219,1,0.0451,0.908,1.0,0.0534,0.815,1.0,0.43132104784149483,0.39999999999999997,0.0,0.5609869456886896,0.6737961926091826,0.38544902812007553
CHEMBL2103743,TOFACITINIB CITRATE,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,1,1,38,76,1,0,0,2,False,,,,,,-0.829,-1.6,-0.0549,-1.6,-0.0549,0.2962800000000006,0.977,0.00444,0.0,0.92,0.0103,0.0,0.493,0.153,0.0,0.113,0.339,1.0,0.931,0.00561,0.0,0.833,0.0344,0,0.00421,0.889,1,0.858,0.0169,0,0.87,0.0201,0.0,0.274,0.14,0.0,0.40827084590625856,0.39999999999999997,0.0,0.569530937849944,0.8088801791713326,0.38153252569669033
CHEMBL3545027,XL-281,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,2,2,21,66,2,0,0,2,False,,,,,,-5.32,-6.26,-4.37,-6.26,-4.37,4.556820000000003,0.896,0.0133,0.0,0.512,0.0921,0.0,0.0906,0.478,1.0,0.0258,0.68,1.0,0.783,0.0338,0.0,0.15,0.226,1,0.922,0.0127,0,0.247,0.15,0,0.0988,0.75,1.0,0.075,0.625,1.0,0.42769871873250576,0.39999999999999997,0.0,0.5469526693729001,0.658006718924972,0.38144496224979146
CHEMBL5314407,ARQ-736,Cn1ccc(S(=O)(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5cccc(OCOP(=O)([O-])[O-])c5)nc5occn45)n3)C2)n1.[Na+].[Na+],2,2,21,66,2,0,0,2,False,,,,,,-1.72,-2.18,-1.26,-2.18,-1.26,-4.760399999999995,0.0227,0.715,1.0,0.193,0.289,1.0,0.971,0.0106,0.0,0.639,0.0345,0.0,0.835,0.0158,0.0,0.703,0.0498,0,0.834,0.026,0,0.263,0.131,0,0.266,0.343,0.5,0.181,0.272,1.0,0.42769871873250576,0.39999999999999997,0.0,0.48355263157894735,0.7789473684210526,0.38115199094520025
CHEMBL3577124,LY-3009120,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,2,2,21,66,2,0,0,2,False,,,,,,-4.69,-5.34,-4.04,-5.34,-4.04,5.047140000000004,0.134,0.39,1.0,0.445,0.102,0.0,0.375,0.193,0.0,0.0555,0.432,1.0,0.052,0.64,1.0,0.588,0.0667,0,0.769,0.0423,0,0.864,0.0128,0,0.165,0.486,1.0,0.0265,0.887,1.0,0.42769871873250576,0.39999999999999997,0.0,0.5286536940089582,0.6791713325867861,0.38067329539648803
CHEMBL3545215,BMS-911543,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,1,1,38,76,1,0,0,2,False,,,,,,-1.9,-2.39,-1.41,-2.39,-1.41,3.495420000000002,0.219,0.28,0.5,0.847,0.0147,0.0,0.672,0.076,0.0,0.0653,0.404,1.0,0.824,0.018,0.0,0.717,0.0444,0,0.831,0.0262,0,0.446,0.0823,0,0.361,0.213,0.0,0.0988,0.503,1.0,0.40827084590625856,0.39999999999999997,0.0,0.5771864459686449,0.7729003359462485,0.38049908434730617
CHEMBL4650283,FF-10101,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C,1,1,27,54,1,0,0,2,False,,,,,,-1.19,-1.64,-0.74,-1.64,-0.74,3.126380000000001,0.913,0.0126,0.0,0.753,0.0314,0.0,0.203,0.34,0.5,0.526,0.0485,0.0,0.539,0.0852,0.0,0.81,0.041,0,0.0478,0.478,1,0.814,0.0197,0,0.333,0.276,0.5,0.106,0.495,1.0,0.38126888851196217,0.39999999999999997,0.0,0.6891652197648375,0.7967525195968646,0.3793885922123081
CHEMBL255863,NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,2,2,22,35,2,0,0,2,False,,,,,,-3.52,-4.16,-2.89,-4.16,-2.89,6.355840000000005,0.0172,0.749,1.0,0.945,0.00308,0.0,0.593,0.0987,0.0,0.157,0.271,1.0,0.136,0.427,1.0,0.158,0.235,1,0.815,0.0281,0,0.627,0.0523,0,0.14,0.647,1.0,0.137,0.395,1.0,0.43132104784149483,0.39999999999999997,0.0,0.46077827547592387,0.7184770436730123,0.37766220365199044
CHEMBL3545241,AC-430,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,1,1,38,76,1,0,0,2,False,,,,,,-3.65,-4.2,-3.11,-4.2,-3.11,3.625720000000001,0.29,0.23,0.5,0.0316,0.785,1.0,0.0586,0.564,1.0,0.172,0.252,0.5,0.104,0.486,1.0,0.0292,0.393,1,0.309,0.168,0,0.9,0.0138,0,0.218,0.477,1.0,0.0985,0.493,1.0,0.40827084590625856,0.39999999999999997,0.0,0.5753731830907054,0.7141097424412095,0.3773782283842603
CHEMBL2107823,GANDOTINIB,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,1,1,38,76,1,0,0,2,False,,,,,,-3.05,-3.48,-2.62,-3.48,-2.62,4.028340000000003,0.0726,0.53,1.0,0.307,0.186,0.0,0.298,0.255,0.5,0.0157,0.734,1.0,0.659,0.0615,0.0,0.891,0.0372,0,0.944,0.0113,0,0.269,0.11,0,0.284,0.343,0.5,0.138,0.417,1.0,0.40827084590625856,0.39999999999999997,0.0,0.5650925517917131,0.7342665173572229,0.37735800400016173
CHEMBL3545328,XL-019,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,1,1,38,76,1,0,0,2,False,,,,,,-3.67,-4.76,-2.58,-4.76,-2.58,3.4143000000000017,0.799,0.0308,0.0,0.787,0.0271,0.0,0.975,0.00559,0.0,0.669,0.0249,0.0,0.562,0.0773,0.0,0.734,0.0591,0,0.708,0.0533,0,0.0677,0.499,1,0.638,0.0864,0.0,0.256,0.151,0.0,0.40827084590625856,0.39999999999999997,0.0,0.5631949958006718,0.7134378499440089,0.37612681503039685
CHEMBL4802163,NEZULCITINIB,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1,1,1,38,76,1,0,0,2,False,,,,,,-3.49,-3.91,-3.07,-3.91,-3.07,3.7955000000000014,0.643,0.067,0.0,0.339,0.165,0.0,0.598,0.101,0.0,0.474,0.0534,0.0,0.303,0.216,0.5,0.456,0.141,0,0.708,0.0531,0,0.893,0.0143,0,0.571,0.0927,0.0,0.253,0.154,0.0,0.40827084590625856,0.39999999999999997,0.0,0.5585224314109741,0.7194848824188129,0.37596191021516734
CHEMBL4303389,NS-018,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,1,1,38,76,1,0,0,2,False,,,,,,-2.84,-3.44,-2.25,-3.44,-2.25,4.327900000000002,0.0185,0.744,1.0,0.241,0.236,0.5,0.127,0.432,1.0,0.176,0.239,0.5,0.181,0.356,1.0,0.0687,0.277,1,0.849,0.027,0,0.767,0.0293,0,0.0895,0.766,1.0,0.0933,0.597,1.0,0.40827084590625856,0.39999999999999997,0.0,0.547360393337066,0.7413213885778276,0.37593753171572725
CHEMBL4091801,ALRIZOMADLIN,CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,1,1,46,90,1,0,0,2,False,,,,,,-5.69,-6.09,-5.29,-6.09,-5.29,6.807000000000007,0.265,0.248,0.5,0.691,0.043,0.0,0.389,0.196,0.0,0.281,0.131,0.0,0.207,0.311,0.5,0.593,0.0582,0,0.913,0.0155,0,0.511,0.0369,0,0.187,0.443,1.0,0.156,0.264,1.0,0.4234755464431712,0.39999999999999997,0.0,0.5120030795072789,0.6455767077267637,0.3752169165586517
CHEMBL4583691,NAPORAFENIB,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,2,2,21,66,2,0,0,2,False,,,,,,-4.12,-4.77,-3.47,-4.77,-3.47,3.9308200000000033,0.851,0.0248,0.0,0.176,0.32,1.0,0.798,0.0478,0.0,0.334,0.113,0.0,0.621,0.0698,0.0,0.0905,0.258,1,0.547,0.0956,0,0.108,0.316,1,0.415,0.24,0.0,0.132,0.457,1.0,0.42769871873250576,0.39999999999999997,0.0,0.45959390677491574,0.6983202687569989,0.3747247634815944
CHEMBL2107313,BECATECARIN,CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,1,1,2,4,1,1,1,3,False,,,,,,-6.21,-6.67,-5.75,-6.67,-5.75,4.300100000000003,0.903,0.0135,0.0,0.537,0.0761,0.0,0.166,0.375,1.0,0.0694,0.425,1.0,0.199,0.332,1.0,0.635,0.0668,0,0.877,0.0209,0,0.776,0.0256,0,0.522,0.111,0.0,0.115,0.478,1.0,0.36547050035953305,0.6,0.0,0.3955564599664052,0.6281075027995521,0.37369627131638466
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O,1,1,38,76,1,0,0,2,False,,,,,,-4.98,-5.41,-4.56,-5.41,-4.56,4.991100000000006,0.112,0.442,1.0,0.579,0.0698,0.0,0.0601,0.575,1.0,0.654,0.0248,0.0,0.431,0.145,0.0,0.55,0.0676,0,0.364,0.161,0,0.945,0.00503,0,0.0233,0.915,1.0,0.0662,0.521,1.0,0.40827084590625856,0.39999999999999997,0.0,0.5577231033034711,0.6694288913773796,0.37337917785234537
CHEMBL2029988,CEP-32496,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,2,2,21,42,2,0,0,2,False,,,,,,-6.68,-7.09,-6.27,-7.09,-6.27,5.911200000000004,0.332,0.19,0.0,0.176,0.29,1.0,0.916,0.0188,0.0,0.0717,0.436,1.0,0.505,0.0951,0.0,0.308,0.157,0,0.929,0.0162,0,0.813,0.0248,0,0.2,0.572,1.0,0.109,0.488,1.0,0.42769871873250576,0.39999999999999997,0.0,0.46690218365061564,0.6123180291153416,0.3711554791870816
CHEMBL3977543,BELVARAFENIB,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12,2,2,21,66,2,0,0,2,False,,,,,,-5.51,-5.95,-5.07,-5.95,-5.07,5.918520000000001,0.237,0.278,0.5,0.173,0.303,1.0,0.238,0.29,0.5,0.0102,0.758,1.0,0.14,0.423,1.0,0.183,0.151,0,0.545,0.1,0,0.23,0.172,0,0.121,0.616,1.0,0.114,0.36,1.0,0.42769871873250576,0.39999999999999997,0.0,0.42687301511758113,0.6516237402015678,0.36911784788808943
CHEMBL4297235,OMBIPEPIMUT-S,,1,1,2,4,1,1,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36547050035953305,0.6,0.0,0.5,0.3,0.36773525017976655
CHEMBL3545396,BMS-690514,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,2,2,8,20,2,0,0,2,False,,,,,,-1.75,-2.24,-1.25,-2.24,-1.25,1.3753999999999995,0.405,0.139,0.0,0.485,0.0934,0.0,0.268,0.285,0.5,0.397,0.0879,0.0,0.308,0.214,0.5,0.13,0.218,1,0.101,0.347,1,0.709,0.0431,0,0.349,0.286,0.5,0.296,0.102,0.0,0.35486240531770324,0.39999999999999997,0.0,0.6626772256438969,0.777939529675252,0.3625959017070039
CHEMBL558752,RAF-265,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,2,2,23,46,2,0,0,2,False,,,,,,-6.49,-7.06,-5.92,-7.06,-5.92,6.931900000000003,0.774,0.029,0.0,0.703,0.0448,0.0,0.472,0.143,0.0,0.521,0.0575,0.0,0.82,0.0165,0.0,0.0948,0.243,1,0.166,0.311,1,0.592,0.0537,0,0.411,0.228,0.0,0.199,0.213,1.0,0.43478918771403413,0.39999999999999997,0.0,0.31507558790593504,0.6187010078387458,0.35983720303954786
CHEMBL1131,ACITRETIN,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,3,3,6,24,3,0,0,2,False,,,,,,-3.98,-4.65,-3.3,-4.65,-3.3,5.167060000000005,0.682,0.0425,0.0,0.539,0.0812,0.0,0.0111,0.819,1.0,0.56,0.0426,0.0,0.752,0.0475,0.0,0.418,0.14,0,0.233,0.216,0,0.364,0.106,0,0.351,0.328,0.5,0.314,0.117,0.0,0.38126888851196217,0.39999999999999997,0.0,0.5225724678051509,0.703023516237402,0.3580428668483663
CHEMBL2219776,CENERSEN SODIUM,,1,1,46,90,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4234755464431712,0.39999999999999997,0.0,0.5,0.3,0.3567377732215856
CHEMBL2108585,CONTUSUGENE LADENOVEC,,1,1,46,90,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4234755464431712,0.39999999999999997,0.0,0.5,0.3,0.3567377732215856
CHEMBL2108280,CENERSEN,,1,1,46,90,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4234755464431712,0.39999999999999997,0.0,0.5,0.3,0.3567377732215856
CHEMBL4297574,TEPRASIRAN,,1,1,46,90,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4234755464431712,0.39999999999999997,0.0,0.5,0.3,0.3567377732215856
CHEMBL2220486,LUCITANIB,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,2,2,8,20,2,0,0,2,False,,,,,,-4.83,-5.45,-4.2,-5.45,-4.2,4.418600000000003,0.243,0.278,0.5,0.511,0.0908,0.0,0.67,0.0856,0.0,0.38,0.0982,0.0,0.703,0.0488,0.0,0.19,0.176,0.5,0.934,0.0135,0,0.324,0.121,0,0.0736,0.87,1.0,0.175,0.253,1.0,0.35486240531770324,0.39999999999999997,0.0,0.6276938829787232,0.674468085106383,0.3539239952120431
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,3,3,6,24,3,0,0,2,False,,,,,,-4.64,-5.38,-3.9,-5.38,-3.9,5.645560000000007,0.385,0.155,0.0,0.15,0.375,1.0,0.0101,0.815,1.0,0.23,0.185,0.5,0.56,0.0836,0.0,0.155,0.191,1,0.341,0.162,0,0.469,0.0657,0,0.0851,0.779,1.0,0.196,0.239,1.0,0.38126888851196217,0.39999999999999997,0.0,0.4766072872340421,0.6808510638297873,0.35233772617087467
CHEMBL3545155,JI-101,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,2,2,14,26,2,0,0,2,False,,,,,,-5.17,-6.1,-4.23,-6.1,-4.23,5.081900000000004,0.343,0.172,0.0,0.207,0.278,0.5,0.268,0.297,0.5,0.0174,0.744,1.0,0.739,0.0397,0.0,0.583,0.0735,0,0.959,0.00763,0,0.41,0.0857,0,0.642,0.0811,0.0,0.149,0.372,1.0,0.3964890680093452,0.39999999999999997,0.0,0.39832469904815204,0.6630459126539754,0.35122929954218657
CHEMBL4790100,AKN-028,Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1,1,1,27,54,1,0,0,2,False,,,,,,-2.72,-3.53,-1.91,-3.53,-1.91,3.345700000000001,0.0339,0.693,1.0,0.0522,0.647,1.0,0.111,0.441,1.0,0.151,0.26,1.0,0.134,0.423,1.0,0.131,0.2,1,0.407,0.144,0,0.797,0.0242,0,0.454,0.14,0.0,0.18,0.253,1.0,0.38126888851196217,0.39999999999999997,0.0,0.4298495170772676,0.7453527435610303,0.3508870331417594
CHEMBL705,ALITRETINOIN,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,3,3,6,24,3,0,0,2,False,,,,,,-4.41,-5.78,-3.04,-5.78,-3.04,5.602600000000005,0.874,0.0143,0.0,0.596,0.0565,0.0,0.417,0.182,0.0,0.464,0.0606,0.0,0.794,0.0288,0.0,0.66,0.0632,0,0.305,0.178,0,0.249,0.156,0,0.524,0.0989,0.0,0.452,0.0351,0.0,0.38126888851196217,0.39999999999999997,0.0,0.44317456606942857,0.6885778275475924,0.3493807922403036
CHEMBL1117,IDARUBICIN,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,1,1,2,4,1,0,0,2,True,IDARUBICIN,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1117,,,-4.11,-5.15,-3.06,-5.15,-3.06,1.0202999999999998,0.455,0.123,0.0,0.664,0.0457,0.0,0.825,0.0388,0.0,0.521,0.0478,0.0,0.605,0.0656,0.0,0.964,0.0157,0,0.733,0.0485,0,0.0359,0.716,1,0.743,0.0452,0.0,0.907,0.00676,0.0,0.1992557206722379,0.39999999999999997,0.49999999999999994,0.5817348754199329,0.6986562150055992,0.3477341586283922
CHEMBL1289601,LENVATINIB,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,2,2,8,20,2,0,0,2,False,,,,,,-5.41,-6.22,-4.6,-6.22,-4.6,4.071900000000002,0.164,0.311,1.0,0.741,0.0344,0.0,0.0453,0.654,1.0,0.102,0.351,1.0,0.775,0.031,0.0,0.762,0.0197,0,0.454,0.129,0,0.437,0.0686,0,0.169,0.534,1.0,0.0525,0.794,1.0,0.35486240531770324,0.39999999999999997,0.0,0.575496451567749,0.6549832026875699,0.347730007950005
CHEMBL3989914,GLESATINIB,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,2,2,8,20,2,0,0,2,False,,,,,,-4.98,-5.43,-4.54,-5.43,-4.54,6.220500000000005,0.891,0.01,0.0,0.46,0.0989,0.0,0.947,0.0129,0.0,0.328,0.123,0.0,0.509,0.0897,0.0,0.47,0.0869,0,0.982,0.00328,0,0.941,0.0099,0,0.086,0.758,1.0,0.218,0.204,0.5,0.35486240531770324,0.39999999999999997,0.0,0.5571668533034714,0.6694288913773796,0.3466193325580677
CHEMBL58,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1,1,2,4,1,0,0,2,True,MITOXANTRONE,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL58,,,-2.91,-4.02,-1.8,-4.02,-1.8,-0.1391999999999994,0.979,0.00293,0.0,0.443,0.103,0.0,0.865,0.0307,0.0,0.425,0.07,0.0,0.608,0.0747,0.0,0.854,0.0226,0,0.945,0.0106,0,0.000767,0.994,1,0.722,0.03,0.0,0.258,0.106,0.0,0.1992557206722379,0.39999999999999997,0.49999999999999994,0.5327823628219486,0.738969764837626,0.3448545848601951
CHEMBL4303729,PLIXORAFENIB,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,1,1,16,32,1,0,0,2,False,,,,,,-6.71,-7.13,-6.29,-7.13,-6.29,4.107000000000003,0.514,0.092,0.0,0.983,0.00044,0.0,0.686,0.0852,0.0,0.553,0.0549,0.0,0.222,0.284,0.5,0.26,0.155,0,0.975,0.00473,0,0.296,0.123,0,0.213,0.451,1.0,0.155,0.302,1.0,0.34060660378745994,0.39999999999999997,0.0,0.6259517777155653,0.6113101903695409,0.34346398918376353
CHEMBL1201556,BECAPLERMIN,,2,2,14,38,2,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3964890680093452,0.39999999999999997,0.0,0.5,0.3,0.3432445340046726
CHEMBL2010872,CEP-11981,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,2,2,8,20,2,0,0,2,False,,,,,,-5.12,-5.96,-4.28,-5.96,-4.28,4.726600000000004,0.439,0.126,0.0,0.176,0.312,1.0,0.108,0.418,1.0,0.187,0.239,0.5,0.352,0.164,0.0,0.156,0.182,1,0.734,0.0488,0,0.214,0.185,0,0.129,0.612,1.0,0.156,0.277,1.0,0.35486240531770324,0.39999999999999997,0.0,0.5246357922732361,0.6647256438969765,0.34313106408102406
CHEMBL5314408,AZD-0424,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,1,1,13,26,1,0,0,2,False,,,,,,-4.15,-4.65,-3.65,-4.65,-3.65,3.4806000000000017,0.809,0.0253,0.0,0.373,0.144,0.0,0.168,0.343,1.0,0.324,0.123,0.0,0.121,0.432,1.0,0.0511,0.281,1,0.309,0.184,0,0.691,0.0362,0,0.0969,0.699,1.0,0.225,0.193,0.0,0.3247850268213254,0.39999999999999997,0.0,0.6371447508398655,0.6973124300111981,0.3409726099952091
CHEMBL4279047,VORASIDENIB,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,2,2,10,18,2,0,0,2,False,,,,,,-4.52,-5.17,-3.87,-5.17,-3.87,4.312400000000001,0.0989,0.488,1.0,0.213,0.271,0.5,0.47,0.159,0.0,0.114,0.359,1.0,0.0322,0.704,1.0,0.424,0.118,0,0.179,0.252,1,0.51,0.0613,0,0.377,0.234,0.0,0.237,0.119,0.0,0.3712148570418689,0.39999999999999997,0.0,0.3810314109742441,0.68488241881299,0.33795469055900834
CHEMBL403989,TG100-801,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,2,2,14,26,2,0,0,2,False,,,,,,-5.96,-7.39,-4.53,-7.39,-4.53,7.091020000000006,0.985,0.00422,0.0,0.0944,0.535,1.0,0.233,0.307,0.5,0.0791,0.423,1.0,0.102,0.501,1.0,0.331,0.118,0,0.785,0.0366,0,0.375,0.0899,0,0.438,0.209,0.0,0.0438,0.897,1.0,0.3964890680093452,0.39999999999999997,0.0,0.27858692609182534,0.6365061590145578,0.33792853456458305
CHEMBL2028663,DABRAFENIB,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,1,1,16,32,1,0,0,2,False,,,,,,-6.01,-6.46,-5.55,-6.46,-5.55,5.364900000000003,0.321,0.206,0.0,0.528,0.0878,0.0,0.411,0.18,0.0,0.374,0.093,0.0,0.0597,0.675,1.0,0.423,0.14,0,0.705,0.0531,0,0.543,0.0651,0,0.243,0.507,1.0,0.264,0.145,0.0,0.34060660378745994,0.39999999999999997,0.0,0.5454258328667412,0.6348264277715565,0.3365872065689819
CHEMBL4650387,CDX-301,,1,1,27,54,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38126888851196217,0.39999999999999997,0.0,0.5,0.3,0.3356344442559811
