type,batch_id_1,batch_id_2,conc_1,conc_2,name_1,name_2,score,target_1,moa_1,target_2,moa_2,targets_1_set,targets_2_set,moa_1_set,moa_2_set,target_overlap,target_union,complementarity,drugA,drugB,pair_key,score_z,pubmed_pair_count,ctgov_pair_count_approx,novelty_score,composite_score
combo,BJ1895494,BJ1899023,3.33,10.0,PENFLURIDOL,Endoxifen HCl,8.829339,ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,ESR1,,"{'HTR2C', 'HTR5A', 'OPRK1', 'HTR2B', 'OPRM1', 'ADRA2C', 'ADRA1D', 'DRD1', 'HRH2', 'DRD4', 'DRD3', 'HTR6', 'ADRB3', 'HTR1A', 'CACNA1G', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A'}",{'ESR1'},{'t-type calcium channel blocker'},set(),0,21,1.0,PENFLURIDOL,Endoxifen HCl,endoxifen hcl||penfluridol,0.10435135502058963,-1.0,-1.0,1.0,0.4626108130123538
combo,BJ1898963,BJ1898998,10.0,0.17,EHop-016,Y-320,8.82921,RAC1;RAC3,Ras GTPase inhibitor,IL17A;TNF,interleukin inhibitor,"{'RAC3', 'RAC1'}","{'IL17A', 'TNF'}",{'ras gtpase inhibitor'},{'interleukin inhibitor'},0,4,1.0,EHop-016,Y-320,ehop-016||y-320,0.10432934242251889,-1.0,-1.0,1.0,0.46259760545351136
combo,BJ1896192,BJ1898918,0.33,10.0,MCOPPB,UNC1999,8.824141,OPRK1;OPRL1;OPRM1,nociceptin/orphanin FQ receptor agonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'OPRL1', 'OPRK1', 'OPRM1'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'nociceptin/orphanin fq receptor agonist'},{'histone lysine methyltransferase inhibitor'},0,7,1.0,MCOPPB,UNC1999,mcoppb||unc1999,0.10346436676654068,-1.0,-1.0,1.0,0.46207862005992445
combo,BJ1896282,BJ1898434,10.0,3.33,GW-803430,SGI-1776 free base,8.926008,DRD3;HRH3;HTR2B;HTR2C;HTR5A;KCNH2;MCHR1;SIGMAR1;TMEM97,melanin inhibitor,ACVR1;FLT3;HASPIN;IRAK3;KCNH2;PIM1;PIM2;PIM3;PRKAG2;YES1,Pim kinase inhibitor,"{'SIGMAR1', 'KCNH2', 'DRD3', 'HTR2C', 'TMEM97', 'HTR5A', 'HRH3', 'HTR2B', 'MCHR1'}","{'YES1', 'PIM2', 'HASPIN', 'KCNH2', 'IRAK3', 'PIM1', 'PIM3', 'FLT3', 'ACVR1', 'PRKAG2'}",{'melanin inhibitor'},{'pim kinase inhibitor'},1,18,0.9444444444444444,GW-803430,SGI-1776 free base,gw-803430||sgi-1776 free base,0.12084698170982744,-1.0,-1.0,1.0,0.46139707791478535
combo,BJ1894546,BJ1896839,0.17,0.17,CHLORHEXIDINE DIHYDROCHLORIDE,IKK-16,8.814903,ADRA1A;GHSR;HTR2B;MC3R;MC4R;MLNR;SLC22A1;SLC22A2;SLC22A3;SLC47A1;SLC47A2;SLC6A2;SLC6A4,membrane integrity inhibitor,CHUK;IKBKB;PRKCZ,IKK inhibitor,"{'SLC47A2', 'GHSR', 'SLC22A1', 'MC4R', 'SLC6A2', 'SLC22A3', 'MC3R', 'SLC47A1', 'ADRA1A', 'SLC6A4', 'SLC22A2', 'HTR2B', 'MLNR'}","{'CHUK', 'PRKCZ', 'IKBKB'}",{'membrane integrity inhibitor'},{'ikk inhibitor'},0,16,1.0,CHLORHEXIDINE DIHYDROCHLORIDE,IKK-16,chlorhexidine dihydrochloride||ikk-16,0.10188799172019516,-1.0,-1.0,1.0,0.4611327950321171
combo,BJ1895494,BJ1897134,3.33,10.0,PENFLURIDOL,URMC-099,8.807498,ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,ABL1;AURKA;AURKB;AURKC;CDKL2;CHUK;DAPK3;DLK1;FLT1;FLT3;IGF1R;IKBKB;INSR;LCK;LRRK2;MAP3K10;MAP3K11;MAP3K2;MAP3K9;MET;NTRK1;NTRK2;ROCK2;SGK1;SRPK2;SYK;TNIK,mixed lineage kinase inhibitor,"{'HTR2C', 'HTR5A', 'OPRK1', 'HTR2B', 'OPRM1', 'ADRA2C', 'ADRA1D', 'DRD1', 'HRH2', 'DRD4', 'DRD3', 'HTR6', 'ADRB3', 'HTR1A', 'CACNA1G', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A'}","{'MET', 'SRPK2', 'MAP3K9', 'AURKC', 'FLT3', 'SYK', 'IGF1R', 'NTRK2', 'AURKB', 'FLT1', 'CDKL2', 'NTRK1', 'DAPK3', 'INSR', 'MAP3K2', 'AURKA', 'TNIK', 'SGK1', 'LCK', 'CHUK', 'LRRK2', 'MAP3K10', 'ROCK2', 'ABL1', 'DLK1', 'IKBKB', 'MAP3K11'}",{'t-type calcium channel blocker'},{'mixed lineage kinase inhibitor'},0,47,1.0,PENFLURIDOL,URMC-099,penfluridol||urmc-099,0.10062440033481017,-1.0,-1.0,1.0,0.46037464020088614
combo,BJ1895743,BJ1898918,3.33,10.0,Y-26763,UNC1999,8.803923,KCNJ8,potassium channel activator,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,{'KCNJ8'},"{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'potassium channel activator'},{'histone lysine methyltransferase inhibitor'},0,5,1.0,Y-26763,UNC1999,unc1999||y-26763,0.10001436127974547,-1.0,-1.0,1.0,0.4600086167678473
combo,BJ1896319,BJ1898239,3.33,10.0,JHW-007,PD173074,8.803106,SLC6A3,dopamine reuptake inhibitor,FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB,FGFR inhibitor | VEGFR inhibitor,{'SLC6A3'},"{'FGFR1', 'KDR', 'FGFR4', 'FLT1', 'PDGFRA', 'FLT4', 'PDGFRB', 'FGFR3', 'FGFR2'}",{'dopamine reuptake inhibitor'},"{'fgfr inhibitor', 'vegfr inhibitor'}",0,10,1.0,JHW-007,PD173074,jhw-007||pd173074,0.09987494815863011,-1.0,-1.0,1.0,0.4599249688951781
combo,BJ1898404,BJ1898588,10.0,3.33,Bazedoxifene HCl,NPS-2143 (SB262470),8.959898,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),ADRB2;CASR;KCNH2;PTH;SLC6A2;SLC6A3;SLC6A4,calcium receptor antagonist,"{'ESR1', 'PTGS2', 'ADRA2C', 'ESR2', 'SLC6A2', 'HTR2B'}","{'KCNH2', 'PTH', 'ADRB2', 'CASR', 'SLC6A2', 'SLC6A3', 'SLC6A4'}",{'selective estrogen receptor modulator (serm)'},{'calcium receptor antagonist'},1,12,0.9166666666666666,Bazedoxifene HCl,NPS-2143 (SB262470),bazedoxifene hcl||nps-2143 (sb262470),0.1266299813115435,-1.0,-1.0,1.0,0.45931132212025944
combo,BJ1895046,BJ1897775,0.33,3.33,QUINESTROL,Auranofin,8.795403,ESR1;ESR2,estrogen receptor agonist,,,"{'ESR1', 'ESR2'}",set(),{'estrogen receptor agonist'},set(),0,2,1.0,QUINESTROL,Auranofin,auranofin||quinestrol,0.09856050596529836,-1.0,-1.0,1.0,0.45913630357917906
combo,BJ1894368,BJ1897378,10.0,10.0,SB-216641,UNC0638,8.791524,HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C,serotonin receptor antagonist,EHMT1;EHMT2;KDM1A,histone lysine methyltransferase inhibitor,"{'HTR2C', 'HTR1D', 'HTR1A', 'HTR2A', 'HTR2B', 'HTR1B'}","{'EHMT1', 'KDM1A', 'EHMT2'}",{'serotonin receptor antagonist'},{'histone lysine methyltransferase inhibitor'},0,9,1.0,SB-216641,UNC0638,sb-216641||unc0638,0.09789859226051663,-1.0,-1.0,1.0,0.45873915535631
combo,BJ1897125,BJ1898772,3.33,0.33,SAR405,Benztropine mesylate,8.790781,PIK3C3,PI3K inhibitor,CHRM1;HRH1;SLC6A3,acetylcholine receptor antagonist,{'PIK3C3'},"{'CHRM1', 'SLC6A3', 'HRH1'}",{'pi3k inhibitor'},{'acetylcholine receptor antagonist'},0,4,1.0,SAR405,Benztropine mesylate,benztropine mesylate||sar405,0.0977718065212403,-1.0,-1.0,1.0,0.4586630839127442
combo,BJ1895968,BJ1898404,0.17,10.0,PHA-665752,Bazedoxifene HCl,8.781277,AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),"{'AXL', 'DDR1', 'MET', 'BMP2K', 'CSF1R', 'JAK3', 'MAP4K3', 'MYLK2', 'SRPK2', 'MST1R', 'AURKC', 'FLT3', 'NTRK2', 'HIPK2', 'IKBKE', 'PRKAA1', 'MAP2K2', 'HIPK1', 'STK10', 'CDK17', 'PLK4', 'HIPK4', 'GRK7', 'IRAK3', 'RIOK1', 'AAK1', 'MAP4K5', 'MAP4K1', 'NTRK1', 'CAMKK2', 'RET', 'MAK', 'DCLK2', 'CLK1', 'PIP5K1A', 'NEK2', 'CLK2', 'MAP3K19', 'JAK2', 'KDR', 'CDK4', 'CDK15', 'SRPK1', 'MAP3K12', 'MINK1', 'NTRK3', 'PRKAA2', 'MAP4K4', 'NUAK1', 'SLK', 'TAOK3', 'TNIK', 'HIPK3', 'CDK7', 'TBK1', 'GRK4', 'LCK', 'CSNK1E', 'CILK1', 'NUAK2', 'KIT', 'PTK2B', 'RIOK3', 'STK33', 'TAOK1', 'ABL1', 'CAMKK1'}","{'ESR1', 'PTGS2', 'ADRA2C', 'ESR2', 'SLC6A2', 'HTR2B'}",{'c-met inhibitor'},{'selective estrogen receptor modulator (serm)'},0,73,1.0,PHA-665752,Bazedoxifene HCl,bazedoxifene hcl||pha-665752,0.0961500411563918,-1.0,-1.0,1.0,0.4576900246938351
combo,BJ1898434,BJ1898918,0.83,10.0,SGI-1776 free base,UNC1999,8.778763,ACVR1;FLT3;HASPIN;IRAK3;KCNH2;PIM1;PIM2;PIM3;PRKAG2;YES1,Pim kinase inhibitor,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'YES1', 'PIM2', 'HASPIN', 'KCNH2', 'IRAK3', 'PIM1', 'PIM3', 'FLT3', 'ACVR1', 'PRKAG2'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'pim kinase inhibitor'},{'histone lysine methyltransferase inhibitor'},0,14,1.0,SGI-1776 free base,UNC1999,sgi-1776 free base||unc1999,0.09572105145445282,-1.0,-1.0,1.0,0.4574326308726717
combo,BJ1894810,BJ1898951,0.33,3.33,THIORIDAZINE HYDROCHLORIDE,JIB04 (NSC693627),8.778662,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CHRNA7;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;HTR7;KCNH2;MALT1;OPRK1;SIGMAR1;SLC6A4,dopamine receptor antagonist,KDM4A;KDM4B;KDM4C;KDM4D;KDM4E;KDM5A;KDM6B;TET1,histone lysine demethylase inhibitor,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'DRD1', 'HRH2', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRNA7', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'MALT1', 'CHRM2', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A', 'ADRA1A', 'HTR7'}","{'KDM4D', 'KDM5A', 'TET1', 'KDM4B', 'KDM4C', 'KDM4A', 'KDM4E', 'KDM6B'}",{'dopamine receptor antagonist'},{'histone lysine demethylase inhibitor'},0,37,1.0,THIORIDAZINE HYDROCHLORIDE,JIB04 (NSC693627),jib04 (nsc693627)||thioridazine hydrochloride,0.09570381678464558,-1.0,-1.0,1.0,0.4574222900707874
combo,BJ1896717,BJ1898324,10.0,0.83,"Dimethylcurcumin, ASC-J9",Tie2 kinase inhibitor,8.777683,AR,androgen receptor enhancer,KDR;MAPK14;TEK,TIE tyrosine kinase inhibitor,{'AR'},"{'TEK', 'KDR', 'MAPK14'}",{'androgen receptor enhancer'},{'tie tyrosine kinase inhibitor'},0,4,1.0,"Dimethylcurcumin, ASC-J9",Tie2 kinase inhibitor,"dimethylcurcumin, asc-j9||tie2 kinase inhibitor",0.09553675993572007,-1.0,-1.0,1.0,0.45732205596143205
combo,BJ1896046,BJ1896717,0.83,10.0,GANT-61,"Dimethylcurcumin, ASC-J9",8.774088,DHH;GLI1;GLI2;IHH,GLI antagonist,AR,androgen receptor enhancer,"{'GLI1', 'DHH', 'IHH', 'GLI2'}",{'AR'},{'gli antagonist'},{'androgen receptor enhancer'},0,5,1.0,GANT-61,"Dimethylcurcumin, ASC-J9","dimethylcurcumin, asc-j9||gant-61",0.09492330807475335,-1.0,-1.0,1.0,0.456953984844852
combo,BJ1895980,BJ1898963,0.17,10.0,NNC-05-2090,EHop-016,8.773653,SLC6A11;SLC6A12;SLC6A13,GABA uptake inhibitor | GAT inhibitor,RAC1;RAC3,Ras GTPase inhibitor,"{'SLC6A11', 'SLC6A13', 'SLC6A12'}","{'RAC3', 'RAC1'}","{'gaba uptake inhibitor', 'gat inhibitor'}",{'ras gtpase inhibitor'},0,5,1.0,NNC-05-2090,EHop-016,ehop-016||nnc-05-2090,0.09484907954637467,-1.0,-1.0,1.0,0.4569094477278248
combo,BJ1895845,BJ1896138,3.33,0.17,trequinsin,C-021,8.773316,PDE4A;PDE4B;PDE4C;PDE4D;PDE5A;PTGIR,phosphodiesterase inhibitor,CCR4,CC chemokine receptor antagonist,"{'PDE4D', 'PTGIR', 'PDE5A', 'PDE4B', 'PDE4A', 'PDE4C'}",{'CCR4'},{'phosphodiesterase inhibitor'},{'cc chemokine receptor antagonist'},0,7,1.0,trequinsin,C-021,c-021||trequinsin,0.09479157376691823,-1.0,-1.0,1.0,0.45687494426015096
combo,BJ1898069,BJ1898918,0.83,10.0,metixene,UNC1999,8.768616,ADRA1A;CHRM1;CHRM2;CHRM5;DRD3,acetylcholine receptor antagonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'CHRM5', 'DRD3', 'CHRM2', 'CHRM1', 'ADRA1A'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'acetylcholine receptor antagonist'},{'histone lysine methyltransferase inhibitor'},0,9,1.0,metixene,UNC1999,metixene||unc1999,0.09398956437984055,-1.0,-1.0,1.0,0.45639373862790433
combo,BJ1894546,BJ1898918,0.33,10.0,CHLORHEXIDINE DIHYDROCHLORIDE,UNC1999,8.766408,ADRA1A;GHSR;HTR2B;MC3R;MC4R;MLNR;SLC22A1;SLC22A2;SLC22A3;SLC47A1;SLC47A2;SLC6A2;SLC6A4,membrane integrity inhibitor,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'SLC47A2', 'GHSR', 'SLC22A1', 'MC4R', 'SLC6A2', 'SLC22A3', 'MC3R', 'SLC47A1', 'ADRA1A', 'SLC6A4', 'SLC22A2', 'HTR2B', 'MLNR'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'membrane integrity inhibitor'},{'histone lysine methyltransferase inhibitor'},0,17,1.0,CHLORHEXIDINE DIHYDROCHLORIDE,UNC1999,chlorhexidine dihydrochloride||unc1999,0.09361279060820922,-1.0,-1.0,1.0,0.45616767436492556
combo,BJ1897104,BJ1898918,0.33,10.0,Arg-Gly-Asp-Ser,UNC1999,8.763824,ITGA2B;ITGB3,structural glycoprotein antagonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'ITGA2B', 'ITGB3'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'structural glycoprotein antagonist'},{'histone lysine methyltransferase inhibitor'},0,6,1.0,Arg-Gly-Asp-Ser,UNC1999,arg-gly-asp-ser||unc1999,0.09317185608561149,-1.0,-1.0,1.0,0.45590311365136693
combo,BJ1895608,BJ1898312,3.33,0.33,Y-29794 oxalate,AM-1241,8.763196,PREP,prolyl endopeptidase inhibitor,CNR1;CNR2,cannabinoid receptor agonist,{'PREP'},"{'CNR2', 'CNR1'}",{'prolyl endopeptidase inhibitor'},{'cannabinoid receptor agonist'},0,3,1.0,Y-29794 oxalate,AM-1241,am-1241||y-29794 oxalate,0.09306469398027446,-1.0,-1.0,1.0,0.4558388163881647
combo,BJ1896186,BJ1898918,0.33,10.0,asenapine maleate,UNC1999,8.750619,DRD1;DRD2;HRH1;HTR1A;HTR1B;HTR1D;HTR1E;HTR2A,dopamine receptor antagonist | serotonin receptor antagonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'HTR1E', 'DRD2', 'HTR1D', 'HRH1', 'HTR1A', 'HTR2A', 'DRD1', 'HTR1B'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}","{'dopamine receptor antagonist', 'serotonin receptor antagonist'}",{'histone lysine methyltransferase inhibitor'},0,12,1.0,asenapine maleate,UNC1999,asenapine maleate||unc1999,0.09091855098851344,-1.0,-1.0,1.0,0.4545511305931081
combo,BJ1894810,BJ1898963,0.17,10.0,THIORIDAZINE HYDROCHLORIDE,EHop-016,8.748556,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CHRNA7;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;HTR7;KCNH2;MALT1;OPRK1;SIGMAR1;SLC6A4,dopamine receptor antagonist,RAC1;RAC3,Ras GTPase inhibitor,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'DRD1', 'HRH2', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRNA7', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'MALT1', 'CHRM2', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A', 'ADRA1A', 'HTR7'}","{'RAC3', 'RAC1'}",{'dopamine receptor antagonist'},{'ras gtpase inhibitor'},0,31,1.0,THIORIDAZINE HYDROCHLORIDE,EHop-016,ehop-016||thioridazine hydrochloride,0.09056652005967489,-1.0,-1.0,1.0,0.454339912035805
combo,BJ1896282,BJ1896319,10.0,10.0,GW-803430,JHW-007,8.740071,DRD3;HRH3;HTR2B;HTR2C;HTR5A;KCNH2;MCHR1;SIGMAR1;TMEM97,melanin inhibitor,SLC6A3,dopamine reuptake inhibitor,"{'SIGMAR1', 'KCNH2', 'DRD3', 'HTR2C', 'TMEM97', 'HTR5A', 'HRH3', 'HTR2B', 'MCHR1'}",{'SLC6A3'},{'melanin inhibitor'},{'dopamine reuptake inhibitor'},0,10,1.0,GW-803430,JHW-007,gw-803430||jhw-007,0.08911863715555685,-1.0,-1.0,1.0,0.4534711822933341
combo,BJ1895608,BJ1898614,10.0,0.83,Y-29794 oxalate,NVP-BSK805 2HCl,8.738793,PREP,prolyl endopeptidase inhibitor,ABL1;JAK1;JAK2;JAK3;TYK2,JAK inhibitor,{'PREP'},"{'JAK1', 'TYK2', 'JAK2', 'JAK3', 'ABL1'}",{'prolyl endopeptidase inhibitor'},{'jak inhibitor'},0,6,1.0,Y-29794 oxalate,NVP-BSK805 2HCl,nvp-bsk805 2hcl||y-29794 oxalate,0.08890055885838959,-1.0,-1.0,1.0,0.45334033531503376
combo,BJ1894152,BJ1898163,10.0,0.83,3'-fluorobenzylspiperone,MK-2206 dihydrochloride,8.735752,DRD2,dopamine receptor ligand,AKT1;AKT2;AKT3,AKT inhibitor,{'DRD2'},"{'AKT1', 'AKT2', 'AKT3'}",{'dopamine receptor ligand'},{'akt inhibitor'},0,4,1.0,3'-fluorobenzylspiperone,MK-2206 dihydrochloride,3'-fluorobenzylspiperone||mk-2206 dihydrochloride,0.08838164172092085,-1.0,-1.0,1.0,0.4530289850325525
combo,BJ1895912,BJ1897125,0.33,0.33,NSC-3852,SAR405,8.735228,HDAC1,HDAC inhibitor,PIK3C3,PI3K inhibitor,{'HDAC1'},{'PIK3C3'},{'hdac inhibitor'},{'pi3k inhibitor'},0,2,1.0,NSC-3852,SAR405,nsc-3852||sar405,0.08829222620627636,-1.0,-1.0,1.0,0.45297533572376586
combo,BJ1897297,BJ1898322,3.33,10.0,Lomitapide,KU-60019,8.731006,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,ATM;PIK3C3;PRKDC,ATM kinase inhibitor,"{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}","{'ATM', 'PRKDC', 'PIK3C3'}",{'microsomal trigylceride transfer protein inhibitor'},{'atm kinase inhibitor'},0,10,1.0,Lomitapide,KU-60019,ku-60019||lomitapide,0.08757178288026762,-1.0,-1.0,1.0,0.4525430697281606
combo,BJ1895611,BJ1899023,0.33,10.0,U-18666A,Endoxifen HCl,8.727907,EBP;SIGMAR1,oxidosqualene cyclase inhibitor,ESR1,,"{'SIGMAR1', 'EBP'}",{'ESR1'},{'oxidosqualene cyclase inhibitor'},set(),0,3,1.0,U-18666A,Endoxifen HCl,endoxifen hcl||u-18666a,0.08704296860568159,-1.0,-1.0,1.0,0.452225781163409
combo,BJ1894372,BJ1895591,0.17,0.17,CY208-243,norfluoxetine,8.726855,CALY;CYP1A2;DRD1,dopamine receptor agonist,HTR2B,selective serotonin reuptake inhibitor (SSRI),"{'CYP1A2', 'DRD1', 'CALY'}",{'HTR2B'},{'dopamine receptor agonist'},{'selective serotonin reuptake inhibitor (ssri)'},0,4,1.0,CY208-243,norfluoxetine,cy208-243||norfluoxetine,0.08686345501521234,-1.0,-1.0,1.0,0.45211807300912743
combo,BJ1898626,BJ1898918,0.33,10.0,LY2109761,UNC1999,8.711197,TGFBR1;TGFBR2,TGF beta receptor inhibitor,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'TGFBR2', 'TGFBR1'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'tgf beta receptor inhibitor'},{'histone lysine methyltransferase inhibitor'},0,6,1.0,LY2109761,UNC1999,ly2109761||unc1999,0.08419156927417759,-1.0,-1.0,1.0,0.45051494156450655
combo,BJ1898207,BJ1898414,10.0,0.83,JNJ 26854165 (Serdemetan),LY2608204,8.704788,MDM2,MDM inhibitor,GCK,glucokinase activator,{'MDM2'},{'GCK'},{'mdm inhibitor'},{'glucokinase activator'},0,2,1.0,JNJ 26854165 (Serdemetan),LY2608204,jnj 26854165 (serdemetan)||ly2608204,0.08309793562273485,-1.0,-1.0,1.0,0.4498587613736409
combo,BJ1896240,BJ1897485,0.83,10.0,L-760735,Arglabin,8.703789,TACR1,tachykinin antagonist,FNTA;NFKB1,farnesyltransferase inhibitor,{'TACR1'},"{'FNTA', 'NFKB1'}",{'tachykinin antagonist'},{'farnesyltransferase inhibitor'},0,3,1.0,L-760735,Arglabin,arglabin||l-760735,0.08292746596790701,-1.0,-1.0,1.0,0.4497564795807442
combo,BJ1898207,BJ1898852,0.83,10.0,JNJ 26854165 (Serdemetan),"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",8.701196,MDM2,MDM inhibitor,,,{'MDM2'},set(),{'mdm inhibitor'},set(),0,1,1.0,JNJ 26854165 (Serdemetan),"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)","jnj 26854165 (serdemetan)||mns (3,4-methylenedioxy-â¦ã‚-nitrostyrene)",0.0824849956826531,-1.0,-1.0,1.0,0.44949099740959186
combo,BJ1895796,BJ1897297,3.33,3.33,CGP-71683,Lomitapide,8.70032,ADRA2A;NPY5R,neuropeptide receptor antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,"{'NPY5R', 'ADRA2A'}","{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'neuropeptide receptor antagonist'},{'microsomal trigylceride transfer protein inhibitor'},0,9,1.0,CGP-71683,Lomitapide,cgp-71683||lomitapide,0.08233551478412546,-1.0,-1.0,1.0,0.4494013088704753
combo,BJ1894152,BJ1894933,0.33,3.33,3'-fluorobenzylspiperone,PIMOZIDE,8.776976,DRD2,dopamine receptor ligand,ABCB1;ADRA1A;ADRA2C;CACNA1G;CACNA1H;CACNA1I;CALM1;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR6;KCNA10;KCNH2;OPRK1;OPRM1;SLC6A2;SLC6A3;SLC6A4,dopamine receptor antagonist,{'DRD2'},"{'OPRK1', 'HTR2B', 'KCNA10', 'CACNA1H', 'OPRM1', 'ADRA2C', 'SLC6A3', 'DRD1', 'ABCB1', 'CACNA1I', 'HRH2', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'HTR1A', 'SLC6A4', 'CALM1', 'CACNA1G', 'DRD2', 'HRH1', 'DRD5', 'SLC6A2', 'HTR2A', 'ADRA1A'}",{'dopamine receptor ligand'},{'dopamine receptor antagonist'},1,25,0.96,3'-fluorobenzylspiperone,PIMOZIDE,3'-fluorobenzylspiperone||pimozide,0.09541611724706812,-1.0,-1.0,1.0,0.44924967034824087
combo,BJ1897693,BJ1898404,0.17,0.17,BCX 1470 (methanesulfonate),Bazedoxifene HCl,8.698309,C1S;CFD,complement inhibitor | serine protease inhibitor,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),"{'CFD', 'C1S'}","{'ESR1', 'PTGS2', 'ADRA2C', 'ESR2', 'SLC6A2', 'HTR2B'}","{'serine protease inhibitor', 'complement inhibitor'}",{'selective estrogen receptor modulator (serm)'},0,8,1.0,BCX 1470 (methanesulfonate),Bazedoxifene HCl,bazedoxifene hcl||bcx 1470 (methanesulfonate),0.08199235715063333,-1.0,-1.0,1.0,0.44919541429038
