compound_identifier_used,chembl_id,direct_antiviral_score,morphology_score,antiviral_score_norm,cp_morphology_norm,integrated_score,integrated_rank,rank
CHEMBL458875,CHEMBL458875,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,3996,2539.0
CHEMBL489156,CHEMBL489156,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,3997,1203.0
CHEMBL495841,CHEMBL495841,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,3998,4869.0
CHEMBL500272,CHEMBL500272,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,3999,2090.0
CHEMBL50267,CHEMBL50267,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4000,4880.0
CHEMBL509895,CHEMBL509895,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4001,4897.0
CHEMBL514446,CHEMBL514446,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4002,4904.0
CHEMBL5316203,CHEMBL5316203,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4003,2273.0
CHEMBL544,CHEMBL544,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4004,2636.0
CHEMBL560739,CHEMBL560739,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4005,4976.0
CHEMBL566099,CHEMBL566099,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4006,2878.0
CHEMBL570841,CHEMBL570841,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4007,4987.0
CHEMBL589583,CHEMBL589583,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4008,1437.0
CHEMBL598952,CHEMBL598952,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4009,1207.0
CHEMBL602,CHEMBL602,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4010,1208.0
CHEMBL63154,CHEMBL63154,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4011,1069.0
CHEMBL642,CHEMBL642,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4012,5047.0
CHEMBL746,CHEMBL746,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4013,5082.0
CHEMBL792,CHEMBL792,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4014,2720.0
CHEMBL820,CHEMBL820,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4015,5102.0
CHEMBL850,CHEMBL850,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4016,2258.0
CHEMBL889,CHEMBL889,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4017,5123.0
CHEMBL91397,CHEMBL91397,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4018,1580.0
CHEMBL95121,CHEMBL95121,0.0,-0.03,0.0,0.3219178082191781,0.12876712328767123,4019,2910.0
CHEMBL278315,CHEMBL278315,0.1867731344987043,-0.18,0.06844204112296044,0.21917808219178084,0.1287364575504886,4020,144.0
CHEMBL231884,CHEMBL231884,0.1083353398297043,-0.12,0.039698920316326075,0.2602739726027397,0.12792894123089155,4021,290.0
CHEMBL1018,CHEMBL1018,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4022,357.0
CHEMBL1076903,CHEMBL1076903,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4023,1227.0
CHEMBL11,CHEMBL11,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4024,405.0
CHEMBL1110,CHEMBL1110,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4025,1053.0
CHEMBL1141,CHEMBL1141,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4026,3037.0
CHEMBL1165011,CHEMBL1165011,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4027,3049.0
CHEMBL1172928,CHEMBL1172928,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4028,3058.0
CHEMBL1188627,CHEMBL1188627,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4029,2786.0
CHEMBL1200370,CHEMBL1200370,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4030,3095.0
CHEMBL1200438,CHEMBL1200438,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4031,1441.0
CHEMBL1200542,CHEMBL1200542,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4032,1235.0
CHEMBL1200624,CHEMBL1200624,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4033,989.0
CHEMBL1200851,CHEMBL1200851,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4034,3118.0
CHEMBL1200981,CHEMBL1200981,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4035,3121.0
CHEMBL120735,CHEMBL120735,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4036,3168.0
CHEMBL1208,CHEMBL1208,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4037,3169.0
CHEMBL1224,CHEMBL1224,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4038,1333.0
CHEMBL1236821,CHEMBL1236821,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4039,3235.0
CHEMBL1241,CHEMBL1241,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4040,750.0
CHEMBL1364906,CHEMBL1364906,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4041,3352.0
CHEMBL1399,CHEMBL1399,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4042,1407.0
CHEMBL1401333,CHEMBL1401333,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4043,3385.0
CHEMBL145,CHEMBL145,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4044,508.0
CHEMBL1453457,CHEMBL1453457,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4045,3442.0
CHEMBL1568,CHEMBL1568,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4046,3536.0
CHEMBL1568698,CHEMBL1568698,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4047,1396.0
CHEMBL158,CHEMBL158,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4048,3543.0
CHEMBL15841,CHEMBL15841,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4049,2037.0
CHEMBL1609,CHEMBL1609,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4050,3567.0
CHEMBL1615025,CHEMBL1615025,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4051,2431.0
CHEMBL1615585,CHEMBL1615585,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4052,3573.0
CHEMBL1631694,CHEMBL1631694,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4053,3603.0
CHEMBL1639,CHEMBL1639,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4054,2384.0
CHEMBL16596,CHEMBL16596,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4055,1022.0
CHEMBL1697744,CHEMBL1697744,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4056,3638.0
CHEMBL1726,CHEMBL1726,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4057,429.0
CHEMBL17350,CHEMBL17350,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4058,666.0
CHEMBL17645,CHEMBL17645,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4059,1653.0
CHEMBL178459,CHEMBL178459,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4060,2417.0
CHEMBL1876219,CHEMBL1876219,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4061,3720.0
CHEMBL191089,CHEMBL191089,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4062,3739.0
CHEMBL202887,CHEMBL202887,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4063,474.0
CHEMBL2103768,CHEMBL2103768,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4064,3814.0
CHEMBL2104230,CHEMBL2104230,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4065,2934.0
CHEMBL2104261,CHEMBL2104261,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4066,2351.0
CHEMBL2104298,CHEMBL2104298,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4067,3830.0
CHEMBL2105373,CHEMBL2105373,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4068,3860.0
CHEMBL2105420,CHEMBL2105420,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4069,1673.0
CHEMBL2105967,CHEMBL2105967,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4070,3879.0
CHEMBL211456,CHEMBL211456,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4071,3933.0
CHEMBL214796,CHEMBL214796,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4072,1451.0
CHEMBL2179387,CHEMBL2179387,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4073,2182.0
CHEMBL221137,CHEMBL221137,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4074,1524.0
CHEMBL224720,CHEMBL224720,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4075,2118.0
CHEMBL235363,CHEMBL235363,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4076,2938.0
CHEMBL237830,CHEMBL237830,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4077,4023.0
CHEMBL2381408,CHEMBL2381408,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4078,2753.0
CHEMBL268490,CHEMBL268490,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4079,4090.0
CHEMBL288470,CHEMBL288470,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4080,4140.0
CHEMBL29609,CHEMBL29609,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4081,1124.0
CHEMBL296306,CHEMBL296306,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4082,4165.0
CHEMBL3039507,CHEMBL3039507,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4083,1467.0
CHEMBL311498,CHEMBL311498,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4084,2755.0
CHEMBL317094,CHEMBL317094,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4085,1436.0
CHEMBL3183531,CHEMBL3183531,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4086,2242.0
CHEMBL3218576,CHEMBL3218576,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4087,1468.0
CHEMBL32749,CHEMBL32749,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4088,1405.0
CHEMBL331743,CHEMBL331743,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4089,4282.0
CHEMBL333121,CHEMBL333121,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4090,4288.0
CHEMBL342375,CHEMBL342375,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4091,1194.0
CHEMBL345937,CHEMBL345937,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4092,4322.0
CHEMBL348475,CHEMBL348475,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4093,2259.0
CHEMBL371811,CHEMBL371811,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4094,2798.0
CHEMBL374731,CHEMBL374731,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4095,2538.0
CHEMBL3752911,CHEMBL3752911,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4096,1296.0
CHEMBL38,CHEMBL38,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4097,448.0
CHEMBL3809846,CHEMBL3809846,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4098,4403.0
CHEMBL385978,CHEMBL385978,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4099,4410.0
CHEMBL386630,CHEMBL386630,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4100,420.0
CHEMBL3883592,CHEMBL3883592,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4101,4411.0
CHEMBL388560,CHEMBL388560,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4102,1052.0
CHEMBL3939289,CHEMBL3939289,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4103,4428.0
CHEMBL403989,CHEMBL403989,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4104,320.0
CHEMBL4060831,CHEMBL4060831,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4105,2902.0
CHEMBL417990,CHEMBL417990,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4106,4476.0
CHEMBL419667,CHEMBL419667,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4107,1024.0
CHEMBL42661,CHEMBL42661,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4108,4490.0
CHEMBL4303243,CHEMBL4303243,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4109,4550.0
CHEMBL4303287,CHEMBL4303287,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4110,2233.0
CHEMBL4303379,CHEMBL4303379,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4111,2667.0
CHEMBL4303566,CHEMBL4303566,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4112,4671.0
CHEMBL4303701,CHEMBL4303701,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4113,4722.0
CHEMBL451635,CHEMBL451635,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4114,4766.0
CHEMBL453863,CHEMBL453863,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4115,4771.0
CHEMBL456145,CHEMBL456145,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4116,4777.0
CHEMBL47850,CHEMBL47850,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4117,4836.0
CHEMBL483,CHEMBL483,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4118,2540.0
CHEMBL493287,CHEMBL493287,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4119,4864.0
CHEMBL51396,CHEMBL51396,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4120,4901.0
CHEMBL521,CHEMBL521,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4121,759.0
CHEMBL52440,CHEMBL52440,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4122,774.0
CHEMBL5290248,CHEMBL5290248,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4123,4926.0
CHEMBL53929,CHEMBL53929,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4124,4944.0
CHEMBL574,CHEMBL574,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4125,1735.0
CHEMBL575239,CHEMBL575239,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4126,4994.0
CHEMBL577,CHEMBL577,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4127,1641.0
CHEMBL593429,CHEMBL593429,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4128,5010.0
CHEMBL6273,CHEMBL6273,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4129,5041.0
CHEMBL6367,CHEMBL6367,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4130,1350.0
CHEMBL80830,CHEMBL80830,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4131,5095.0
CHEMBL81977,CHEMBL81977,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4132,2424.0
CHEMBL83894,CHEMBL83894,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4133,407.0
CHEMBL85194,CHEMBL85194,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4134,1140.0
CHEMBL980,CHEMBL980,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4135,5153.0
CHEMBL982,CHEMBL982,0.0,-0.04,0.0,0.31506849315068497,0.12602739726027398,4136,1345.0
CHEMBL1015,CHEMBL1015,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4137,2842.0
CHEMBL1077,CHEMBL1077,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4138,2989.0
CHEMBL1096927,CHEMBL1096927,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4139,3021.0
CHEMBL1157,CHEMBL1157,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4140,3041.0
CHEMBL1160508,CHEMBL1160508,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4141,3045.0
CHEMBL1188395,CHEMBL1188395,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4142,3077.0
CHEMBL1201149,CHEMBL1201149,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4143,1870.0
CHEMBL1201236,CHEMBL1201236,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4144,3138.0
CHEMBL1201392,CHEMBL1201392,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4145,1082.0
CHEMBL122413,CHEMBL122413,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4146,2846.0
CHEMBL1231844,CHEMBL1231844,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4147,3204.0
CHEMBL1234613,CHEMBL1234613,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4148,3219.0
CHEMBL1241951,CHEMBL1241951,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4149,2319.0
CHEMBL1254682,CHEMBL1254682,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4150,1363.0
CHEMBL1291,CHEMBL1291,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4151,3294.0
CHEMBL1316674,CHEMBL1316674,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4152,3312.0
CHEMBL1322301,CHEMBL1322301,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4153,3321.0
CHEMBL136800,CHEMBL136800,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4154,2896.0
CHEMBL1373467,CHEMBL1373467,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4155,3366.0
CHEMBL13790,CHEMBL13790,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4156,1169.0
CHEMBL13828,CHEMBL13828,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4157,690.0
CHEMBL14126,CHEMBL14126,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4158,3397.0
CHEMBL1522,CHEMBL1522,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4159,1395.0
CHEMBL155886,CHEMBL155886,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4160,3529.0
CHEMBL159776,CHEMBL159776,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4161,3555.0
CHEMBL1642655,CHEMBL1642655,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4162,2679.0
CHEMBL1655,CHEMBL1655,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4163,3615.0
CHEMBL1657,CHEMBL1657,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4164,1348.0
CHEMBL1679,CHEMBL1679,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4165,3624.0
CHEMBL1682,CHEMBL1682,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4166,3626.0
CHEMBL1722501,CHEMBL1722501,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4167,3657.0
CHEMBL1774055,CHEMBL1774055,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4168,377.0
CHEMBL1813256,CHEMBL1813256,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4169,2452.0
CHEMBL194014,CHEMBL194014,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4170,3751.0
CHEMBL1947204,CHEMBL1947204,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4171,1811.0
CHEMBL1982660,CHEMBL1982660,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4172,3767.0
CHEMBL1990168,CHEMBL1990168,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4173,3775.0
CHEMBL204021,CHEMBL204021,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4174,1932.0
CHEMBL2051959,CHEMBL2051959,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4175,3793.0
CHEMBL2104957,CHEMBL2104957,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4176,3846.0
CHEMBL2104967,CHEMBL2104967,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4177,645.0
CHEMBL2105199,CHEMBL2105199,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4178,3858.0
CHEMBL2105738,CHEMBL2105738,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4179,966.0
CHEMBL210833,CHEMBL210833,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4180,2203.0
CHEMBL2110732,CHEMBL2110732,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4181,1329.0
CHEMBL2136735,CHEMBL2136735,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4182,3938.0
CHEMBL2152944,CHEMBL2152944,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4183,639.0
CHEMBL2178734,CHEMBL2178734,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4184,3960.0
CHEMBL22,CHEMBL22,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4185,2404.0
CHEMBL222418,CHEMBL222418,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4186,1610.0
CHEMBL222519,CHEMBL222519,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4187,2482.0
CHEMBL2338352,CHEMBL2338352,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4188,2213.0
CHEMBL2354444,CHEMBL2354444,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4189,2854.0
CHEMBL2386346,CHEMBL2386346,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4190,2754.0
CHEMBL2443262,CHEMBL2443262,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4191,1277.0
CHEMBL25599,CHEMBL25599,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4192,4066.0
CHEMBL256705,CHEMBL256705,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4193,4067.0
CHEMBL26915,CHEMBL26915,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4194,876.0
CHEMBL271227,CHEMBL271227,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4195,2141.0
CHEMBL277474,CHEMBL277474,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4196,1415.0
CHEMBL277522,CHEMBL277522,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4197,4110.0
CHEMBL284716,CHEMBL284716,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4198,4125.0
CHEMBL3040440,CHEMBL3040440,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4199,2650.0
CHEMBL311909,CHEMBL311909,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4200,4204.0
CHEMBL316069,CHEMBL316069,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4201,4215.0
CHEMBL3182051,CHEMBL3182051,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4202,4222.0
CHEMBL321691,CHEMBL321691,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4203,2008.0
CHEMBL3260990,CHEMBL3260990,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4204,2016.0
CHEMBL3301681,CHEMBL3301681,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4205,4274.0
CHEMBL3348923,CHEMBL3348923,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4206,2252.0
CHEMBL3349607,CHEMBL3349607,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4207,929.0
CHEMBL3560504,CHEMBL3560504,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4208,4347.0
CHEMBL3586573,CHEMBL3586573,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4209,1763.0
CHEMBL3589039,CHEMBL3589039,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4210,4354.0
CHEMBL3672295,CHEMBL3672295,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4211,2927.0
CHEMBL3818875,CHEMBL3818875,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4212,2634.0
CHEMBL3940985,CHEMBL3940985,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4213,2487.0
CHEMBL396778,CHEMBL396778,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4214,2555.0
CHEMBL3970532,CHEMBL3970532,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4215,2488.0
CHEMBL401989,CHEMBL401989,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4216,4447.0
CHEMBL408867,CHEMBL408867,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4217,1925.0
CHEMBL408982,CHEMBL408982,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4218,2124.0
CHEMBL4297288,CHEMBL4297288,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4219,4504.0
CHEMBL4303164,CHEMBL4303164,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4220,4525.0
CHEMBL4303532,CHEMBL4303532,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4221,4659.0
CHEMBL4303560,CHEMBL4303560,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4222,4668.0
CHEMBL4303651,CHEMBL4303651,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4223,4703.0
CHEMBL455136,CHEMBL455136,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4224,2725.0
CHEMBL457,CHEMBL457,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4225,1214.0
CHEMBL463978,CHEMBL463978,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4226,2691.0
CHEMBL464345,CHEMBL464345,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4227,4804.0
CHEMBL489079,CHEMBL489079,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4228,2397.0
CHEMBL503868,CHEMBL503868,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4229,4881.0
CHEMBL5277896,CHEMBL5277896,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4230,4923.0
CHEMBL528,CHEMBL528,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4231,4924.0
CHEMBL53418,CHEMBL53418,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4232,1570.0
CHEMBL535607,CHEMBL535607,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4233,4942.0
CHEMBL580421,CHEMBL580421,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4234,2530.0
CHEMBL586702,CHEMBL586702,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4235,1500.0
CHEMBL63544,CHEMBL63544,0.0,-0.05,0.0,0.3082191780821918,0.12328767123287672,4236,5044.0
