active_id,chembl_id,drug_name,canonical_smiles,inchikey,max_phase,statuses,n_protein_links,n_pathway_links,n_moa_links,n_total_links,unique_proteins,unique_pathways,unique_moas,mech_score_raw,mech_score,admet_risk_raw,admet_risk,combined_score,herg,ames,pgp,pampa,bbb,cyp3a4,cyp2c19,cyp2d6,cyp1a2,cyp2c9,logS,admet_missing
BOBLHFUVNSFZPJ-JOYXJVLSSA-N,CHEMBL1200545,DIFLORASONE DIACETATE,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BOBLHFUVNSFZPJ-JOYXJVLSSA-N,,,0,0,1,1,0,0,1,2,0,0.95,0.202558635,-0.030383795,0,0,0,0.5,1,0,0,0,0,0,-4.66,0
TZIZWYVVGLXXFV-FLRHRWPCSA-N,CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,TZIZWYVVGLXXFV-FLRHRWPCSA-N,,,0,0,1,1,0,0,1,2,0,0.95,0.202558635,-0.030383795,0,0,0,0.5,1,0,0,0,0,0,-4.47,0
FOGXJPFPZOHSQS-AYVLZSQQSA-N,CHEMBL1200953,HYDROCORTISONE PROBUTATE,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,FOGXJPFPZOHSQS-AYVLZSQQSA-N,,,0,0,1,1,0,0,1,2,0,0.95,0.202558635,-0.030383795,0,0,0,0.5,1,0,0,0,0,0,-4.33,0
LUKZNWIVRBCLON-GXOBDPJESA-N,CHEMBL2040682,CICLESONIDE,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,LUKZNWIVRBCLON-GXOBDPJESA-N,,,0,0,1,1,0,0,1,2,0,0.95,0.202558635,-0.030383795,0,0,0,0.5,1,0,0,0,0,0,-5.12,0
SZBGQDXLNMELTB-UHFFFAOYSA-N,CHEMBL2142592,TALADEGIB,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,SZBGQDXLNMELTB-UHFFFAOYSA-N,2,"Active, not recruiting",1,10,0,11,1,6,0,13,0.020872865,1.51,0.32196162,-0.030552308,0,0,1,0.5,1,0,0,0.5,0,0.5,-4.17,0
YTFHCXIPDIHOIA-DHZHZOJOSA-N,CHEMBL2105648,PALOVAROTENE,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,YTFHCXIPDIHOIA-DHZHZOJOSA-N,4,,1,6,0,7,1,3,0,9,0.013282732,1.32,0.281449893,-0.030927161,0,0,0,0,1,0,0,1,0,1,-4.92,0
FABUFPQFXZVHFB-PVYNADRNSA-N,CHEMBL1201752,IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,FABUFPQFXZVHFB-PVYNADRNSA-N,,,0,0,1,1,0,0,1,2,0,0.97,0.206823028,-0.031023454,0,0,0,0,0,0,1,0,0,1,-2.68,0
VJGFOYBQOIPQFY-XMMPIXPASA-N,CHEMBL2103876,MAPRACORAT,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,VJGFOYBQOIPQFY-XMMPIXPASA-N,,,0,0,1,1,0,0,1,2,0,0.97,0.206823028,-0.031023454,0,0,1,1,1,0.5,0.5,1,0,0,-3.8,0
WKSAUQYGYAYLPV-UHFFFAOYSA-N,CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,0.97,0.206823028,-0.031023454,0,0,0,0,1,1,0,0,1,0,-3.77,0
YRFXGQHBPBMFHW-SBTZIJSASA-N,CHEMBL1201064,FLUOROMETHOLONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,YRFXGQHBPBMFHW-SBTZIJSASA-N,,,0,0,1,1,0,0,1,2,0,0.98,0.208955224,-0.031343284,0,0,0,0.5,1,0,0,0,0,0.5,-4.79,0
WMWTYOKRWGGJOA-CENSZEJFSA-N,CHEMBL1473,FLUTICASONE PROPIONATE,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,WMWTYOKRWGGJOA-CENSZEJFSA-N,,,0,0,1,1,0,0,1,2,0,1.01,0.215351812,-0.032302772,0,0,0,0.5,1,1,0,0,0,0,-6.55,0
JSKFWUPVIZYJMR-UDOAKELVSA-N,CHEMBL2107313,BECATECARIN,CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,JSKFWUPVIZYJMR-UDOAKELVSA-N,3,Terminated,1,4,1,6,1,2,1,9,0.013282732,1.38,0.29424307,-0.032846138,0,0,0,0,1,0,0,1,1,1,-5.75,0
CSMVOZKEWSOFER-RQNOJGIXSA-N,CHEMBL2364605,CEBRANOPADOL,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,CSMVOZKEWSOFER-RQNOJGIXSA-N,,,0,0,1,1,0,0,1,2,0,1.04,0.221748401,-0.03326226,0,0,0,0.5,1,0,0.5,1,0,0,-5.03,0
CHEMBL4297235,CHEMBL4297235,OMBIPEPIMUT-S,,,3,Completed,1,4,1,6,1,2,1,9,0.013282732,1.4,0.298507463,-0.033485797,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2109602,CHEMBL2109602,IMC-3C5,,,1,Completed,1,6,0,7,1,3,0,9,0.013282732,1.4,0.298507463,-0.033485797,0,0,0,0,,0,0,0,0,0,-4,1
UJYSYPVQHFNBML-UHFFFAOYSA-N,CHEMBL1201093,METHYL AMINOLEVULINATE HYDROCHLORIDE,COC(=O)CCC(=O)CN.Cl,UJYSYPVQHFNBML-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.06,0.226012793,-0.033901919,0,0,1,0,1,0,0,0.5,0.5,0,2.14,0
BDSYKGHYMJNPAB-LICBFIPMSA-N,CHEMBL1200908,HALOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BDSYKGHYMJNPAB-LICBFIPMSA-N,,,0,0,1,1,0,0,1,2,0,1.07,0.228144989,-0.034221748,0,0,0,0.5,1,1,0,1,0,0,-5.18,0
MISPBGHDNZYFNM-BTJKTKAUSA-N,CHEMBL2105758,AVATROMBOPAG MALEATE,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1.O=C(O)/C=C\C(=O)O,MISPBGHDNZYFNM-BTJKTKAUSA-N,4,,1,1,0,2,1,1,0,4,0.003795066,1.2,0.255863539,-0.035153724,0,0,0,0,1,0,0,0,0,0,-6.48,0
FBHSPRKOSMHSIF-GRMWVWQJSA-N,CHEMBL1201891,DEFLAZACORT,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,FBHSPRKOSMHSIF-GRMWVWQJSA-N,,,0,0,1,1,0,0,1,2,0,1.1,0.234541578,-0.035181237,0,0,0.5,0,1,0,0,0,0,0,-3.34,0
PNAWUIKCVQSLFG-UHFFFAOYSA-N,CHEMBL107430,NRX195183,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,PNAWUIKCVQSLFG-UHFFFAOYSA-N,2,Withdrawn,1,12,0,13,1,6,0,15,0.024667932,1.76,0.375266525,-0.035322237,0,0.5,0,0,0.5,0,0,0,0,1,-6.71,0
XCGYUJZMCCFSRP-UHFFFAOYSA-N,CHEMBL847,OXAMNIQUINE,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,XCGYUJZMCCFSRP-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.12,0.23880597,-0.035820896,0,1,0,1,0,0,0.5,1,0.5,0,-1.78,0
BRKWREZNORONDU-UHFFFAOYSA-N,CHEMBL5095033,IBCASERTIB,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,BRKWREZNORONDU-UHFFFAOYSA-N,3,Recruiting,2,20,1,23,2,8,1,28,0.049335863,2.44,0.520255864,-0.036102896,0,1,1,1,1,0,1,1,1,1,-6.2,0
HWLFIUUAYLEFCT-UHFFFAOYSA-N,CHEMBL2105704,LENVATINIB MESYLATE,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,HWLFIUUAYLEFCT-UHFFFAOYSA-N,4,,2,20,1,23,2,8,1,28,0.049335863,2.44,0.520255864,-0.036102896,1,0,0,1,1,0,0,0.5,1,0,-2.63,0
OFZJKCQENFPZBH-UHFFFAOYSA-N,CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,OFZJKCQENFPZBH-UHFFFAOYSA-N,4,,1,1,0,2,1,1,0,4,0.003795066,1.23,0.262260128,-0.036113213,0,0,0,0,1,0,0,0.5,0,0,-6.31,0
BHMLHEQFWVQAJS-IITOGVPQSA-N,CHEMBL481958,AMRUBICIN HYDROCHLORIDE,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O.Cl,BHMLHEQFWVQAJS-IITOGVPQSA-N,3,Terminated,1,4,1,6,1,2,1,9,0.013282732,1.5,0.319829424,-0.036684091,0,1,0,0,0,0,0,0,0,0,-1.81,0
CHEMBL2109266,CHEMBL2109266,AVE-9633,,,1,Terminated,1,4,0,5,1,2,0,7,0.009487666,1.4,0.298507463,-0.036711603,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2109150,CHEMBL2109150,LINTUZUMAB,,,3,Unknown status,1,4,0,5,1,2,0,7,0.009487666,1.4,0.298507463,-0.036711603,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2109267,CHEMBL2109267,M195,,,1,Completed,1,4,0,5,1,2,0,7,0.009487666,1.4,0.298507463,-0.036711603,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL3833344,CHEMBL3833344,GANCOTAMAB,,,2,Terminated,1,4,0,5,1,2,0,7,0.009487666,1.4,0.298507463,-0.036711603,0,0,0,0,,0,0,0,0,0,-4,1
ORYDPOVDJJZGHQ-UHFFFAOYSA-N,CHEMBL50882,TIRAPAZAMINE,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],ORYDPOVDJJZGHQ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.15,0.245202559,-0.036780384,0,0.5,0,0,0,0,1,0.5,0.5,0.5,0.239,0
YABJJWZLRMPFSI-UHFFFAOYSA-N,CHEMBL558752,RAF-265,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,YABJJWZLRMPFSI-UHFFFAOYSA-N,1,Completed,2,46,0,48,2,23,0,52,0.09487666,3.7,0.78891258,-0.037691726,1,0,1,0,1,0,0,0,0,0,-5.92,0
UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL24828,VANDETANIB,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,4,,3,30,1,34,3,13,1,41,0.074003795,3.16,0.673773987,-0.038162872,1,0,1,0.5,1,0,0,1,0,0,-3.76,0
CHEMBL2108702,CHEMBL2108702,IMETELSTAT SODIUM,,,2,Completed,1,3,0,4,1,3,0,6,0.007590133,1.4,0.298507463,-0.038324506,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL2107856,CHEMBL2107856,IMETELSTAT,,,3,Recruiting,1,3,0,4,1,3,0,6,0.007590133,1.4,0.298507463,-0.038324506,0,0,0,0,,0,0,0,0,0,-4,1
OGSBUKJUDHAQEA-WMCAAGNKSA-N,CHEMBL1201746,PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,OGSBUKJUDHAQEA-WMCAAGNKSA-N,,,0,0,1,1,0,0,1,2,0,1.2,0.255863539,-0.038379531,0,0,0,0,0,0,0,0,0,0,-5.27,0
WJOHZNCJWYWUJD-IUGZLZTKSA-N,CHEMBL1501,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,WJOHZNCJWYWUJD-IUGZLZTKSA-N,,,0,0,1,1,0,0,1,2,0,1.2,0.255863539,-0.038379531,0,0,0,0,1,0,0,0,0,0,-4.72,0
BMCQMVFGOVHVNG-TUFAYURCSA-N,CHEMBL1683,HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,BMCQMVFGOVHVNG-TUFAYURCSA-N,,,0,0,1,1,0,0,1,2,0,1.2,0.255863539,-0.038379531,0,0,0,0,1,0,0,0,0,0,-4.4,0
ILKJAFIWWBXGDU-MOGDOJJUSA-N,CHEMBL1200732,AMCINONIDE,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,ILKJAFIWWBXGDU-MOGDOJJUSA-N,,,0,0,1,1,0,0,1,2,0,1.2,0.255863539,-0.038379531,0,0,0,0,1,0,0,0,0,0,-4.2,0
FZCHYNWYXKICIO-FZNHGJLXSA-N,CHEMBL1200562,HYDROCORTISONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,FZCHYNWYXKICIO-FZNHGJLXSA-N,,,0,0,1,1,0,0,1,2,0,1.2,0.255863539,-0.038379531,0,0,0,0,1,0,0,0,0,0,-4.71,0
GBVKRUOMSUTVPW-AHNVSIPUSA-N,CHEMBL1089636,ANG1005,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,GBVKRUOMSUTVPW-AHNVSIPUSA-N,,,0,0,1,1,0,0,1,2,0,1.2,0.255863539,-0.038379531,0,0,0,0,0,0,0,0,0,0,-11.2,0
IUVCFHHAEHNCFT-INIZCTEOSA-N,CHEMBL3948730,UMBRALISIB,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,IUVCFHHAEHNCFT-INIZCTEOSA-N,4,,1,26,0,27,1,13,0,29,0.051233397,2.57,0.547974414,-0.038647775,0,1,1,0.5,1,0,1,0,0,1,-6.46,0
NGFFVZQXSRKHBM-FKBYEOEOSA-N,CHEMBL4209157,LIFIRAFENIB,O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1,NGFFVZQXSRKHBM-FKBYEOEOSA-N,1,Recruiting,1,32,0,33,1,16,0,35,0.062618596,2.88,0.614072495,-0.038885068,1,0,0,1,1,0,1,1,1,0,-6.71,0
XDXWLKQMMKQXPV-QYQHSDTDSA-N,CHEMBL461101,ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,XDXWLKQMMKQXPV-QYQHSDTDSA-N,3,Unknown status,1,1,0,2,1,1,0,4,0.003795066,1.32,0.281449893,-0.038991678,0,0,0,0,1,0,1,0,0,1,-6.04,0
RCINICONZNJXQF-MZXODVADSA-N,CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,RCINICONZNJXQF-MZXODVADSA-N,,,0,0,1,1,0,0,1,2,0,1.23,0.262260128,-0.039339019,0,0,1,1,0,0,0,0.5,0,0,-5.49,0
CHEMBL3545236,CHEMBL3545236,BPI-9016,,,1,Completed,1,2,0,3,1,1,0,5,0.0056926,1.4,0.298507463,-0.03993741,0,0,0,0,,0,0,0,0,0,-4,1
VAOCPAMSLUNLGC-UHFFFAOYSA-N,CHEMBL137,METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO,VAOCPAMSLUNLGC-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.25,0.26652452,-0.039978678,0,1,0,0.5,1,0,0,0,0,0,-0.557,0
HJLSLZFTEKNLFI-UHFFFAOYSA-N,CHEMBL1220,TINIDAZOLE,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,HJLSLZFTEKNLFI-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.25,0.26652452,-0.039978678,0,1,0,0.5,1,0,0,0,0,0,-0.531,0
UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,UBPYILGKFZZVDX-UHFFFAOYSA-N,3,Completed;Not yet recruiting,2,35,1,38,2,22,1,43,0.077798861,3.32,0.707889126,-0.040054337,1,0,1,1,1,0.5,0,1,0.5,0,-4.11,0
BXPOSPOKHGNMEP-UHFFFAOYSA-N,CHEMBL2095206,BOSUTINIB MONOHYDRATE,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O,BXPOSPOKHGNMEP-UHFFFAOYSA-N,4,,2,35,1,38,2,22,1,43,0.077798861,3.32,0.707889126,-0.040054337,1,0,1,1,1,0.5,0,1,0.5,0,-4.51,0
BMQGVNUXMIRLCK-OAGWZNDDSA-N,CHEMBL1201748,CABAZITAXEL,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,BMQGVNUXMIRLCK-OAGWZNDDSA-N,,,0,0,1,1,0,0,1,2,0,1.26,0.268656716,-0.040298507,0,0,1,1,0,0,0,1,0,0,-4.77,0
IIUMCNJTGSMNRO-VVSKJQCTSA-L,CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],IIUMCNJTGSMNRO-VVSKJQCTSA-L,,,0,0,1,1,0,0,1,2,0,1.26,0.268656716,-0.040298507,0,0,0,0,0,1,0,0,0,0,-4.66,0
ZCBUQCWBWNUWSU-SFHVURJKSA-N,CHEMBL91829,RUBOXISTAURIN,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,ZCBUQCWBWNUWSU-SFHVURJKSA-N,3,Completed,1,10,0,11,1,10,0,13,0.020872865,1.82,0.388059701,-0.04046702,0,1,0,1,0,1,1,1,1,0.5,-2.09,1
CHEMBL1201832,CHEMBL1201832,ROMIPLOSTIM,,,4,Completed,1,1,0,2,1,1,0,4,0.003795066,1.4,0.298507463,-0.041550313,0,0,0,0,,0,0,0,0,0,-4,1
CHEMBL4297764,CHEMBL4297764,HETROMBOPAG OLAMINE,,,3,Completed,1,1,0,2,1,1,0,4,0.003795066,1.4,0.298507463,-0.041550313,0,0,0,0,,0,0,0,0,0,-4,1
AFDJQFFKYDCYIG-JSGFVSQVSA-M,CHEMBL1201000,NITROFURANTOIN SODIUM,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1.[Na+],AFDJQFFKYDCYIG-JSGFVSQVSA-M,,,0,0,1,1,0,0,1,2,0,1.31,0.279317697,-0.041897655,0,1,0,0.5,1,1,0,0,0,0,-1.82,0
XTULMSXFIHGYFS-VLSRWLAYSA-N,CHEMBL1676,FLUTICASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,XTULMSXFIHGYFS-VLSRWLAYSA-N,,,0,0,1,1,0,0,1,2,0,1.32,0.281449893,-0.042217484,0,0,0,0,1,1,0,1,0,0,-6.6,0
LBGFKUUHOPIEMA-PEARBKPGSA-N,CHEMBL2105681,SAPACITABINE,CCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)n1,LBGFKUUHOPIEMA-PEARBKPGSA-N,,,0,0,1,1,0,0,1,2,0,1.32,0.281449893,-0.042217484,0,0,0,0,1,0,0,0,1,1,-4.04,0
XCDIRYDKECHIPE-QHEQPUDQSA-N,CHEMBL3545252,DOCETAXEL,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,XCDIRYDKECHIPE-QHEQPUDQSA-N,,,0,0,1,1,0,0,1,2,0,1.32,0.281449893,-0.042217484,0,0,1,1,0,0,0,1,0,1,-4.93,0
NMDYYWFGPIMTKO-KLCPSUAYSA-N,CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,NMDYYWFGPIMTKO-KLCPSUAYSA-N,,,0,0,1,1,0,0,1,2,0,1.32,0.281449893,-0.042217484,0,0,1,1,1,1,0,1,0,0,-5.32,0
FMHHVULEAZTJMA-UHFFFAOYSA-N,CHEMBL1475,TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,FMHHVULEAZTJMA-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.32,0.281449893,-0.042217484,0,0,0,0,0,1,0,0,1,0,-4.29,0
MFBCDACCJCDGBA-UHFFFAOYSA-N,CHEMBL3707313,TRIFAROTENE,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,MFBCDACCJCDGBA-UHFFFAOYSA-N,4,,1,6,0,7,1,3,0,9,0.013282732,1.7,0.362473348,-0.04308068,0,0,1,0,0.5,0,0,0,0,0,-4.53,0
PLBHSZGDDKCEHR-LFYFAGGJSA-N,CHEMBL1364144,METHYLPREDNISOLONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,PLBHSZGDDKCEHR-LFYFAGGJSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,1,0,0,0,0,0,-3.75,0
AKUJBENLRBOFTD-RPRRAYFGSA-N,CHEMBL1530428,DEXAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,AKUJBENLRBOFTD-RPRRAYFGSA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,1,0,0,0,0,0,-3.82,0
AKUJBENLRBOFTD-QZIXMDIESA-N,CHEMBL1200538,BETAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,AKUJBENLRBOFTD-QZIXMDIESA-N,,,0,0,1,1,0,0,1,2,0,1.35,0.287846482,-0.043176972,0,0,1,0,1,0,0,0,0,0,-3.82,0
