pair_key,name_1,name_2,target_overlap_jaccard,moa_overlap_jaccard
HomochlorcyclizineÂ·2HCl||costunolide,costunolide,HomochlorcyclizineÂ·2HCl,0.0,0.0
Imatinib Mesylate (STI571)||LY2608204,Imatinib Mesylate (STI571),LY2608204,0.0,0.0
Cathepsin Inhibitor 1||L-733060,L-733060,Cathepsin Inhibitor 1,0.0,0.0
K02288||Lomitapide,K02288,Lomitapide,0.0,0.0
Propiverine Hydrochloride||haloprogin,Propiverine Hydrochloride,haloprogin,0.0,0.0
BAN-ORL-24||asenapine maleate,BAN-ORL-24,asenapine maleate,0.0,0.0
PD-102807||PHA-665752,PD-102807,PHA-665752,0.0,0.0
Cot inhibitor-2||Propiverine Hydrochloride,Propiverine Hydrochloride,Cot inhibitor-2,0.0,0.0
BAY-11-7082||UNC0646,BAY-11-7082,UNC0646,0.0,0.0
CYM-5442||IT1t,CYM-5442,IT1t,0.0,0.0
Flumatinib (mesylate)||NSC-3852,NSC-3852,Flumatinib (mesylate),0.0,0.0
droloxifene||tetrindole,tetrindole,droloxifene,0.0,0.0
EHop-016||norfluoxetine,norfluoxetine,EHop-016,0.0,0.0
JHW-007||thiethylperazine,JHW-007,thiethylperazine,0.0,0.0
L-733060||NNC-05-2090,L-733060,NNC-05-2090,0.0,0.0
JHW-007||Thiazovivin,JHW-007,Thiazovivin,0.0,0.0
Ozanimod||droloxifene,droloxifene,Ozanimod,0.0,0.0
CLOMIPHENE CITRATE||NTNCB,CLOMIPHENE CITRATE,NTNCB,0.0,0.0
Dronedarone HCl (Multaq)||PENFLURIDOL,PENFLURIDOL,Dronedarone HCl (Multaq),0.1,0.0
Lasofoxifene (Tartrate)||droloxifene,droloxifene,Lasofoxifene (Tartrate),0.0,0.0
CYCLOHEXIMIDE||homoharringtonine,homoharringtonine,CYCLOHEXIMIDE,0.25,1.0
ML-298||norfluoxetine,norfluoxetine,ML-298,0.0,0.0
Crizotinib (PF-02341066)||droloxifene,droloxifene,Crizotinib (PF-02341066),0.0,0.0
GANT-61||JHW-007,GANT-61,JHW-007,0.0,0.0
LY2608204||UNC1999,LY2608204,UNC1999,0.0,0.0
Ebastine||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,Ebastine,0.03333333333333333,0.0
NNC-05-2090||PERHEXILINE MALEATE,PERHEXILINE MALEATE,NNC-05-2090,0.0,0.0
GW-803430||LY2109761,GW-803430,LY2109761,0.0,0.0
Endoxifen HCl||HomochlorcyclizineÂ·2HCl,HomochlorcyclizineÂ·2HCl,Endoxifen HCl,0.0,0.0
N-benzylnaltrindole||PD-102807,N-benzylnaltrindole,PD-102807,0.0,0.0
BAN-ORL-24||CEPHARANTHINE,CEPHARANTHINE,BAN-ORL-24,0.0,0.0
JHW-007||Toceranib (phosphate),JHW-007,Toceranib (phosphate),0.0,0.0
Y-29794 oxalate||thaliblastine,Y-29794 oxalate,thaliblastine,0.0,0.0
CYM-5442||tetrindole,tetrindole,CYM-5442,0.0,0.0
Lomitapide||madrasin,Lomitapide,madrasin,0.0,0.0
L-733060||Nelfinavir Mesylate,L-733060,Nelfinavir Mesylate,0.3,0.0
R-96544||haloprogin,R-96544,haloprogin,0.09090909090909091,0.0
PD-102807||calpeptin,calpeptin,PD-102807,0.0,0.0
UNC1999||norfluoxetine,norfluoxetine,UNC1999,0.0,0.0
CYM-5442||LY2109761,CYM-5442,LY2109761,0.0,0.0
CLEMASTINE FUMARATE||PHA-665752,CLEMASTINE FUMARATE,PHA-665752,0.0,0.0
PERHEXILINE MALEATE||R-96544,PERHEXILINE MALEATE,R-96544,0.0,0.0
Golvatinib (E7050)||JHW-007,JHW-007,Golvatinib (E7050),0.0,0.0
L-760735||LY2109761,L-760735,LY2109761,0.0,0.0
pifithrin-mu||tecalcet,tecalcet,pifithrin-mu,0.0,0.0
BS-181||PERHEXILINE MALEATE,PERHEXILINE MALEATE,BS-181,0.0,0.0
PD-102807||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,PD-102807,0.18518518518518517,0.0
FLUPHENAZINE HYDROCHLORIDE||PD-102807,FLUPHENAZINE HYDROCHLORIDE,PD-102807,0.18518518518518517,0.0
Benztropine mesylate||JHW-007,JHW-007,Benztropine mesylate,0.3333333333333333,0.0
AY-9944||Imatinib Mesylate (STI571),AY-9944,Imatinib Mesylate (STI571),0.0,0.0
Endoxifen HCl||Imatinib Mesylate (STI571),Imatinib Mesylate (STI571),Endoxifen HCl,0.0,0.0
Bazedoxifene HCl||Endoxifen HCl,Bazedoxifene HCl,Endoxifen HCl,0.16666666666666666,0.0
norfluoxetine||pifithrin-mu,norfluoxetine,pifithrin-mu,0.0,0.0
AMLODIPINE BESYLATE||Revaprazan Hydrochloride,AMLODIPINE BESYLATE,Revaprazan Hydrochloride,0.0,0.0
Lonafarnib (SCH66336)||calpeptin,calpeptin,Lonafarnib (SCH66336),0.0,0.0
AMLODIPINE BESYLATE||pifithrin-mu,AMLODIPINE BESYLATE,pifithrin-mu,0.0,0.0
GR-127935||PD-102807,GR-127935,PD-102807,0.0625,0.0
Benztropine mesylate||IT1t,IT1t,Benztropine mesylate,0.0,0.0
Salmeterol (xinafoate)||TOREMIFENE CITRATE,TOREMIFENE CITRATE,Salmeterol (xinafoate),0.0,0.0
PENFLURIDOL||UNC0638,PENFLURIDOL,UNC0638,0.0,0.0
K02288||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,K02288,0.0,0.0
AY-9944||Benztropine mesylate,AY-9944,Benztropine mesylate,0.0,0.0
PD-102807||prenylamine,PD-102807,prenylamine,0.0,0.0
BAY-11-7082||FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,BAY-11-7082,0.0,0.0
FLUOXETINE HYDROCHLORIDE||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,0.05263157894736842,0.0
FLUOXETINE HYDROCHLORIDE||HTH-01-015,FLUOXETINE HYDROCHLORIDE,HTH-01-015,0.0,0.0
3'-fluorobenzylspiperone||IT1t,3'-fluorobenzylspiperone,IT1t,0.0,0.0
Pexidartinib||Propiverine Hydrochloride,Propiverine Hydrochloride,Pexidartinib,0.13333333333333333,0.0
A12B4C3||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,A12B4C3,0.0,0.0
FLUOXETINE HYDROCHLORIDE||SR-33805 oxalate,FLUOXETINE HYDROCHLORIDE,SR-33805 oxalate,0.0,0.0
Auranofin||SR-33805 oxalate,SR-33805 oxalate,Auranofin,,0.0
ELN-441958||UNC0646,UNC0646,ELN-441958,0.0,0.0
Propiverine Hydrochloride||Y-320,Propiverine Hydrochloride,Y-320,0.0,0.0
TOREMIFENE CITRATE||calpeptin,calpeptin,TOREMIFENE CITRATE,0.0,0.0
LY2608204||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,LY2608204,0.0,0.0
CEPHARANTHINE||norfluoxetine,CEPHARANTHINE,norfluoxetine,0.0,0.0
PHA-665752||parthenolide-(alternate-stereo),PHA-665752,parthenolide-(alternate-stereo),0.0,0.0
Lomitapide||TOREMIFENE CITRATE,TOREMIFENE CITRATE,Lomitapide,0.0,0.0
JHW-007||PD-102807,PD-102807,JHW-007,0.14285714285714285,0.0
MK-8776 (SCH 900776)||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,MK-8776 (SCH 900776),0.0,0.0
CYCLOSPORINE||LY2109761,CYCLOSPORINE,LY2109761,0.0,0.0
Imatinib Mesylate (STI571)||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),Imatinib Mesylate (STI571),0.0,0.0
CLOMIPHENE CITRATE||Cathepsin Inhibitor 1,CLOMIPHENE CITRATE,Cathepsin Inhibitor 1,0.0,0.0
NPS-2143 (SB262470)||Y-26763,Y-26763,NPS-2143 (SB262470),0.0,0.0
"CYM-5442||Dimethylcurcumin, ASC-J9",CYM-5442,"Dimethylcurcumin, ASC-J9",0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||Propiverine Hydrochloride",Propiverine Hydrochloride,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
Cathepsin Inhibitor 1||SR-33805 oxalate,SR-33805 oxalate,Cathepsin Inhibitor 1,0.0,0.0
CYM-5442||Y-26763,Y-26763,CYM-5442,0.0,0.0
Lomitapide||Miransertib,Lomitapide,Miransertib,0.0,0.0
CCT128930||PERHEXILINE MALEATE,PERHEXILINE MALEATE,CCT128930,0.0,0.0
BAN-ORL-24||Lomitapide,BAN-ORL-24,Lomitapide,0.0,0.0
HomochlorcyclizineÂ·2HCl||LY2608204,HomochlorcyclizineÂ·2HCl,LY2608204,0.0,0.0
PD-102807||PERHEXILINE MALEATE,PERHEXILINE MALEATE,PD-102807,0.16666666666666666,0.0
HomochlorcyclizineÂ·2HCl||Propiverine Hydrochloride,Propiverine Hydrochloride,HomochlorcyclizineÂ·2HCl,0.2,0.0
FLUPHENAZINE HYDROCHLORIDE||Lomitapide,FLUPHENAZINE HYDROCHLORIDE,Lomitapide,0.0,0.0
Propiverine Hydrochloride||thaliblastine,Propiverine Hydrochloride,thaliblastine,0.0,0.0
MK-8776 (SCH 900776)||droloxifene,droloxifene,MK-8776 (SCH 900776),0.0,0.0
AZ191||Flumatinib (mesylate),AZ191,Flumatinib (mesylate),0.0,0.0
NTNCB||UNC0646,NTNCB,UNC0646,0.0,0.0
LY2109761||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,LY2109761,0.0,0.0
CYCLOSPORINE||UNC0638,CYCLOSPORINE,UNC0638,0.0,0.0
JHW-007||TOREMIFENE CITRATE,TOREMIFENE CITRATE,JHW-007,0.0,0.0
L-733060||UNC1999,L-733060,UNC1999,0.0,0.0
PD-102807||zolantidine,zolantidine,PD-102807,0.0,0.0
Golvatinib (E7050)||LY2608204,LY2608204,Golvatinib (E7050),0.0,0.0
A12B4C3||CYCLOSPORINE,CYCLOSPORINE,A12B4C3,0.0,0.0
FLUOXETINE HYDROCHLORIDE||Y-134,FLUOXETINE HYDROCHLORIDE,Y-134,0.0,0.0
NPS-2143 (SB262470)||trequinsin,trequinsin,NPS-2143 (SB262470),0.0,0.0
Propiverine Hydrochloride||nemonapride,Propiverine Hydrochloride,nemonapride,0.0,0.0
Bazedoxifene HCl||Ebastine,Bazedoxifene HCl,Ebastine,0.0967741935483871,0.0
PERHEXILINE MALEATE||pifithrin-mu,PERHEXILINE MALEATE,pifithrin-mu,0.0,0.0
L-733060||Tetrandrine (Fanchinine),L-733060,Tetrandrine (Fanchinine),0.0,0.0
CYM-5442||NPS-2143 (SB262470),CYM-5442,NPS-2143 (SB262470),0.0,0.0
BMS-833923 (XL139)||Cathepsin Inhibitor 1,Cathepsin Inhibitor 1,BMS-833923 (XL139),0.0,0.0
Lomitapide||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,Lomitapide,0.03225806451612903,0.0
"Dimethylcurcumin, ASC-J9||norfluoxetine",norfluoxetine,"Dimethylcurcumin, ASC-J9",0.0,0.0
Lomitapide||MK-8776 (SCH 900776),Lomitapide,MK-8776 (SCH 900776),0.0,0.0
3-CPMT||UNC0646,3-CPMT,UNC0646,0.0,0.0
Dronedarone HCl (Multaq)||NT157,NT157,Dronedarone HCl (Multaq),0.0,0.0
3-CPMT||Y-29794 oxalate,3-CPMT,Y-29794 oxalate,0.0,0.0
CYM-5442||HomochlorcyclizineÂ·2HCl,CYM-5442,HomochlorcyclizineÂ·2HCl,0.0,0.0
Endoxifen HCl||SR-33805 oxalate,SR-33805 oxalate,Endoxifen HCl,0.0,0.0
Ebastine||SR-33805 oxalate,SR-33805 oxalate,Ebastine,0.0,0.0
DCC-2036 (Rebastinib)||Lomitapide,Lomitapide,DCC-2036 (Rebastinib),0.0,0.0
LY2608204||pifithrin-mu,pifithrin-mu,LY2608204,0.0,0.0
Ebastine||NTNCB,NTNCB,Ebastine,0.06896551724137931,0.0
MEFLOQUINE HYDROCHLORIDE||PD-102807,MEFLOQUINE HYDROCHLORIDE,PD-102807,0.0,0.0
Y-29794 oxalate||metixene,Y-29794 oxalate,metixene,0.0,0.0
Cathepsin Inhibitor 1||Endoxifen HCl,Cathepsin Inhibitor 1,Endoxifen HCl,0.0,0.0
K02288||NPS-2143 (SB262470),K02288,NPS-2143 (SB262470),0.0,0.0
10-DEBC||PD-102807,PD-102807,10-DEBC,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||PD-102807",PD-102807,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
GW-803430||MK2-IN-1 (hydrochloride),GW-803430,MK2-IN-1 (hydrochloride),0.0,0.0
Lomitapide||haloprogin,Lomitapide,haloprogin,0.0,0.0
AZ191||wiskostatin,wiskostatin,AZ191,0.0,0.0
HomochlorcyclizineÂ·2HCl||JHW-007,JHW-007,HomochlorcyclizineÂ·2HCl,0.16666666666666666,0.0
Lomitapide||wiskostatin,wiskostatin,Lomitapide,0.0,0.0
10-DEBC||DCC-2036 (Rebastinib),10-DEBC,DCC-2036 (Rebastinib),0.0,0.0
"Dimethylcurcumin, ASC-J9||PENFLURIDOL",PENFLURIDOL,"Dimethylcurcumin, ASC-J9",0.0,0.0
CLOMIPHENE CITRATE||CYCLOSPORINE,CLOMIPHENE CITRATE,CYCLOSPORINE,0.0,0.0
Propiverine Hydrochloride||SAR405,Propiverine Hydrochloride,SAR405,0.0,0.0
NNC-05-2090||PHA-665752,PHA-665752,NNC-05-2090,0.0,0.0
PROMETHAZINE HYDROCHLORIDE||Y-26763,PROMETHAZINE HYDROCHLORIDE,Y-26763,0.0,0.0
Lomitapide||U-18666A,U-18666A,Lomitapide,0.0,0.0
PENFLURIDOL||SR-33805 oxalate,PENFLURIDOL,SR-33805 oxalate,0.0,0.0
3-CPMT||PD-102807,3-CPMT,PD-102807,0.0,0.0
AY-9944||Lomitapide,AY-9944,Lomitapide,0.0,0.0
Y-26763||bifemelane,bifemelane,Y-26763,0.0,0.0
Golvatinib (E7050)||zolantidine,zolantidine,Golvatinib (E7050),0.0,0.0
PHA-665752||SGI-1776 free base,PHA-665752,SGI-1776 free base,0.02666666666666667,0.0
GW-803430||PENFLURIDOL,PENFLURIDOL,GW-803430,0.16,0.0
C-021||L-733060,L-733060,C-021,0.0,0.0
kenpaullone||thiethylperazine,kenpaullone,thiethylperazine,0.0,0.0
L-733060||MEFLOQUINE HYDROCHLORIDE,L-733060,MEFLOQUINE HYDROCHLORIDE,0.0,0.0
LY2608204||SR-33805 oxalate,SR-33805 oxalate,LY2608204,0.0,0.0
BAY-11-7082||L-733060,L-733060,BAY-11-7082,0.0,0.0
Endoxifen HCl||JHW-007,JHW-007,Endoxifen HCl,0.0,0.0
BAY-11-7082||JHW-007,BAY-11-7082,JHW-007,0.0,0.0
Ebastine||LY2608204,LY2608204,Ebastine,0.0,0.0
NNC-05-2090||UNC0646,NNC-05-2090,UNC0646,0.0,0.0
PD-102807||QUINACRINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,PD-102807,0.22727272727272727,0.0
PD-102807||SB-216641,SB-216641,PD-102807,0.08333333333333333,0.0
AS-1892802||Lomitapide,AS-1892802,Lomitapide,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||Ebastine,AMODIAQUINE DIHYDROCHLORIDE,Ebastine,0.03333333333333333,0.0
Propiverine Hydrochloride||SR-33805 oxalate,Propiverine Hydrochloride,SR-33805 oxalate,0.0,0.0
Crizotinib (PF-02341066)||tecalcet,tecalcet,Crizotinib (PF-02341066),0.0,0.0
Lonafarnib (SCH66336)||metixene,metixene,Lonafarnib (SCH66336),0.0,0.0
PENFLURIDOL||haloprogin,PENFLURIDOL,haloprogin,0.24,0.0
BMS-833923 (XL139)||LY2109761,LY2109761,BMS-833923 (XL139),0.0,0.0
AY-9944||Propiverine Hydrochloride,AY-9944,Propiverine Hydrochloride,0.0,0.0
MK2-IN-1 (hydrochloride)||PD-102807,PD-102807,MK2-IN-1 (hydrochloride),0.0,0.0
GR-127935||droloxifene,GR-127935,droloxifene,0.0,0.0
PD-156707||Propiverine Hydrochloride,Propiverine Hydrochloride,PD-156707,0.0,0.0
Ebastine||METITEPINE MESYLATE,METITEPINE MESYLATE,Ebastine,0.11428571428571428,0.0
PD-102807||RS-39604,RS-39604,PD-102807,0.0,0.0
LY2109761||tecalcet,tecalcet,LY2109761,0.0,0.0
Lomitapide||Tetrandrine (Fanchinine),Lomitapide,Tetrandrine (Fanchinine),0.1111111111111111,0.0
CY208-243||Tie2 kinase inhibitor,CY208-243,Tie2 kinase inhibitor,0.0,0.0
LY2109761||PENFLURIDOL,PENFLURIDOL,LY2109761,0.0,0.0
Propiverine Hydrochloride||SPP-86,Propiverine Hydrochloride,SPP-86,0.0,0.0
BMS-566419||PHA-665752,PHA-665752,BMS-566419,0.0,0.0
AMLODIPINE BESYLATE||LY2109761,AMLODIPINE BESYLATE,LY2109761,0.0,0.0
Lasofoxifene (Tartrate)||URMC-099,URMC-099,Lasofoxifene (Tartrate),0.0,0.0
StemRegenin 1||tecalcet,tecalcet,StemRegenin 1,0.0,0.0
Curcumin||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),Curcumin,0.0,0.0
MK-8776 (SCH 900776)||PD-102807,PD-102807,MK-8776 (SCH 900776),0.0,0.0
FLUOXETINE HYDROCHLORIDE||UNC1999,FLUOXETINE HYDROCHLORIDE,UNC1999,0.0,0.0
CK-636||UNC0646,UNC0646,CK-636,0.0,0.0
BAN-ORL-24||SPP-86,BAN-ORL-24,SPP-86,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||droloxifene,MEFLOQUINE HYDROCHLORIDE,droloxifene,0.0,0.0
JHW-007||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,JHW-007,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||Lasofoxifene (Tartrate),AMODIAQUINE DIHYDROCHLORIDE,Lasofoxifene (Tartrate),0.1111111111111111,0.0
PHA-665752||droloxifene,PHA-665752,droloxifene,0.0,0.0
Auranofin||Propiverine Hydrochloride,Propiverine Hydrochloride,Auranofin,0.0,0.0
PD-102807||Y-29794 oxalate,Y-29794 oxalate,PD-102807,0.0,0.0
AS-1892802||SB-216641,SB-216641,AS-1892802,0.0,0.0
Lasofoxifene (Tartrate)||SB-216641,SB-216641,Lasofoxifene (Tartrate),0.08333333333333333,0.0
Propiverine Hydrochloride||tecalcet,Propiverine Hydrochloride,tecalcet,0.0,0.0
Benztropine mesylate||L-733060,L-733060,Benztropine mesylate,0.0,0.0
AMLODIPINE BESYLATE||CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,AMLODIPINE BESYLATE,0.058823529411764705,0.0
Ebastine||IT1t,IT1t,Ebastine,0.0,0.0
CLEMASTINE FUMARATE||MK-2206 dihydrochloride,CLEMASTINE FUMARATE,MK-2206 dihydrochloride,0.0,0.0
BAN-ORL-24||Propiverine Hydrochloride,Propiverine Hydrochloride,BAN-ORL-24,0.0,0.0
NPS-2143 (SB262470)||pifithrin-mu,pifithrin-mu,NPS-2143 (SB262470),0.0,0.0
EHop-016||HomochlorcyclizineÂ·2HCl,HomochlorcyclizineÂ·2HCl,EHop-016,0.0,0.0
BAY-11-7082||NPS-2143 (SB262470),BAY-11-7082,NPS-2143 (SB262470),0.0,0.0
IT1t||prenylamine,IT1t,prenylamine,0.0,0.0
Revaprazan Hydrochloride||norfluoxetine,norfluoxetine,Revaprazan Hydrochloride,0.0,0.0
ML-298||calpeptin,calpeptin,ML-298,0.0,0.0
AMLODIPINE BESYLATE||EHop-016,AMLODIPINE BESYLATE,EHop-016,0.0,0.0
Lomitapide||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,Lomitapide,0.0,0.0
CCT-031374||Lomitapide,CCT-031374,Lomitapide,0.0,0.0
Endoxifen HCl||LY2109761,LY2109761,Endoxifen HCl,0.0,0.0
PD173074||Y-26763,Y-26763,PD173074,0.0,0.0
FLUOXETINE HYDROCHLORIDE||NNC-05-2090,FLUOXETINE HYDROCHLORIDE,NNC-05-2090,0.0,0.0
AMLODIPINE BESYLATE||U-18666A,AMLODIPINE BESYLATE,U-18666A,0.0,0.0
PERHEXILINE MALEATE||UNC1999,PERHEXILINE MALEATE,UNC1999,0.0,0.0
PD-102807||SAR405,PD-102807,SAR405,0.0,0.0
BMS-833923 (XL139)||URMC-099,URMC-099,BMS-833923 (XL139),0.0,0.0
Lomitapide||SPP-86,SPP-86,Lomitapide,0.0,0.0
Golvatinib (E7050)||Propiverine Hydrochloride,Propiverine Hydrochloride,Golvatinib (E7050),0.0,0.0
ELN-441958||UNC0638,ELN-441958,UNC0638,0.0,0.0
AMLODIPINE BESYLATE||Lomitapide,AMLODIPINE BESYLATE,Lomitapide,0.0,0.0
Flumatinib (mesylate)||Lomitapide,Flumatinib (mesylate),Lomitapide,0.0,0.0
Ebastine||Golvatinib (E7050),Golvatinib (E7050),Ebastine,0.0,0.0
Salmeterol (xinafoate)||pifithrin-mu,pifithrin-mu,Salmeterol (xinafoate),0.0,0.0
Crizotinib (PF-02341066)||PERHEXILINE MALEATE,PERHEXILINE MALEATE,Crizotinib (PF-02341066),0.0,0.0
JHW-007||URMC-099,JHW-007,URMC-099,0.0,0.0
GANT-61||PD-102807,PD-102807,GANT-61,0.0,0.0
LY2608204||Lomitapide,Lomitapide,LY2608204,0.0,0.0
PENFLURIDOL||droloxifene,PENFLURIDOL,droloxifene,0.0,0.0
UNC1999||droloxifene,droloxifene,UNC1999,0.0,0.0
Arg-Gly-Asp-Ser||PHA-665752,PHA-665752,Arg-Gly-Asp-Ser,0.0,0.0
AG-1478 (Tyrphostin AG-1478)||PENFLURIDOL,PENFLURIDOL,AG-1478 (Tyrphostin AG-1478),0.0,0.0
PERHEXILINE MALEATE||parthenolide-(alternate-stereo),PERHEXILINE MALEATE,parthenolide-(alternate-stereo),0.0,0.0
PENFLURIDOL||norfluoxetine,PENFLURIDOL,norfluoxetine,0.05,0.0
Ebastine||ML-298,ML-298,Ebastine,0.0,0.0
CYM-5442||SR-33805 oxalate,SR-33805 oxalate,CYM-5442,0.0,0.0
CCT-031374||UNC0646,CCT-031374,UNC0646,0.0,0.0
Ebastine||Imatinib Mesylate (STI571),Imatinib Mesylate (STI571),Ebastine,0.04477611940298507,0.0
LY2109761||norfluoxetine,norfluoxetine,LY2109761,0.0,0.0
Ebastine||Revaprazan Hydrochloride,Revaprazan Hydrochloride,Ebastine,0.0,0.0
Benztropine mesylate||EHop-016,Benztropine mesylate,EHop-016,0.0,0.0
UNC0646||parthenolide-(alternate-stereo),UNC0646,parthenolide-(alternate-stereo),0.0,0.0
RALOXIFENE HYDROCHLORIDE||norfluoxetine,RALOXIFENE HYDROCHLORIDE,norfluoxetine,0.047619047619047616,0.0
AG-1478 (Tyrphostin AG-1478)||calpeptin,calpeptin,AG-1478 (Tyrphostin AG-1478),0.0,0.0
Flumatinib (mesylate)||NPS-2143 (SB262470),Flumatinib (mesylate),NPS-2143 (SB262470),0.0,0.0
PENFLURIDOL||VE-822,PENFLURIDOL,VE-822,0.0,0.0
GW-803430||Lomitapide,GW-803430,Lomitapide,0.06666666666666667,0.0
SULOCTIDIL||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,SULOCTIDIL,0.0,0.0
Revaprazan Hydrochloride||Salmeterol (xinafoate),Revaprazan Hydrochloride,Salmeterol (xinafoate),0.0,0.0
JIB04 (NSC693627)||Lomitapide,Lomitapide,JIB04 (NSC693627),0.0,0.0
JHW-007||PHA-665752,PHA-665752,JHW-007,0.0,0.0
Propiverine Hydrochloride||VE-822,Propiverine Hydrochloride,VE-822,0.0,0.0
HTH-01-015||SB-268262,SB-268262,HTH-01-015,0.0,0.0
GR-127935||Propiverine Hydrochloride,GR-127935,Propiverine Hydrochloride,0.0,0.0
Propiverine Hydrochloride||Y-134,Propiverine Hydrochloride,Y-134,0.0,0.0
K02288||Propiverine Hydrochloride,Propiverine Hydrochloride,K02288,0.0,0.0
Golvatinib (E7050)||L-733060,L-733060,Golvatinib (E7050),0.0,0.0
GSK2606414||Propiverine Hydrochloride,Propiverine Hydrochloride,GSK2606414,0.0,0.0
PENFLURIDOL||trequinsin,PENFLURIDOL,trequinsin,0.0,0.0
GANT-61||PENFLURIDOL,PENFLURIDOL,GANT-61,0.0,0.0
Lasofoxifene (Tartrate)||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),Lasofoxifene (Tartrate),0.0,0.0
BMS-833923 (XL139)||Y-26763,Y-26763,BMS-833923 (XL139),0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||Lomitapide,CHLORHEXIDINE DIHYDROCHLORIDE,Lomitapide,0.0,0.0
L-733060||RALOXIFENE HYDROCHLORIDE,L-733060,RALOXIFENE HYDROCHLORIDE,0.0,0.0
UNC1999||tecalcet,tecalcet,UNC1999,0.0,0.0
Cathepsin Inhibitor 1||Propiverine Hydrochloride,Propiverine Hydrochloride,Cathepsin Inhibitor 1,0.0,0.0
AM-1241||UNC1999,AM-1241,UNC1999,0.0,0.0
Lomitapide||MEPAZINE,Lomitapide,MEPAZINE,0.0,0.0
MEPAZINE||Propiverine Hydrochloride,Propiverine Hydrochloride,MEPAZINE,0.21052631578947367,0.0
Lomitapide||nemonapride,nemonapride,Lomitapide,0.0,0.0
AMLODIPINE BESYLATE||HomochlorcyclizineÂ·2HCl,AMLODIPINE BESYLATE,HomochlorcyclizineÂ·2HCl,0.0,0.0
CYM-5442||PD-102807,PD-102807,CYM-5442,0.0,0.0
ML-298||NPS-2143 (SB262470),ML-298,NPS-2143 (SB262470),0.0,0.0
IT1t||SR-33805 oxalate,SR-33805 oxalate,IT1t,0.0,0.0
Lomitapide||SR-33805 oxalate,SR-33805 oxalate,Lomitapide,0.0,0.0
Propiverine Hydrochloride||parthenolide-(alternate-stereo),Propiverine Hydrochloride,parthenolide-(alternate-stereo),0.0,0.0
NPS-2143 (SB262470)||Revaprazan Hydrochloride,Revaprazan Hydrochloride,NPS-2143 (SB262470),0.0,0.0
LY2109761||Salmeterol (xinafoate),Salmeterol (xinafoate),LY2109761,0.0,0.0
BINA||Y-26763,Y-26763,BINA,0.0,0.0
NPS-2143 (SB262470)||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,NPS-2143 (SB262470),0.037037037037037035,0.0
Propiverine Hydrochloride||QUINESTROL,QUINESTROL,Propiverine Hydrochloride,0.0,0.0
Propiverine Hydrochloride||madrasin,Propiverine Hydrochloride,madrasin,0.0,0.0
Lasofoxifene (Tartrate)||PENFLURIDOL,PENFLURIDOL,Lasofoxifene (Tartrate),0.08,0.0
PD-102807||SR-33805 oxalate,PD-102807,SR-33805 oxalate,0.0,0.0
KU-60019||UNC0638,UNC0638,KU-60019,0.0,0.0
AM-1241||CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,AM-1241,0.0,0.0
Ebastine||UNC1999,Ebastine,UNC1999,0.0,0.0
JHW-007||L-733060,L-733060,JHW-007,0.0,0.0
L-733060||PERHEXILINE MALEATE,L-733060,PERHEXILINE MALEATE,0.1,0.0
R-96544||UNC1999,R-96544,UNC1999,0.0,0.0
Flumatinib (mesylate)||Lasofoxifene (Tartrate),Flumatinib (mesylate),Lasofoxifene (Tartrate),0.0,0.0
NT157||Propiverine Hydrochloride,Propiverine Hydrochloride,NT157,0.0,0.0
3-CPMT||Lomitapide,3-CPMT,Lomitapide,0.0,0.0
